[Method]
[General]
Identifier: 	Carrier1mMNaCl pH7 08122013
13.833519	0.101467	0.013600	0.018150	4.369983	0.262588	0.213290	0.229071	0.203652	0.219113	0.204320	0.211657	0.195295	0.211686	0.209749	0.209033	0.202838	0.202246	0.195829	0.205460	0.205358	0.199416	0.230320	0.324278	0.373766	0.082085	0.185359	0.020170	2.059717	13.704301	35.000000	97.760170
13.869831	0.101350	0.013850	0.018133	4.369991	0.262586	0.213287	0.229067	0.203651	0.219113	0.204324	0.211659	0.195293	0.211685	0.209747	0.209033	0.202840	0.202246	0.195827	0.205460	0.205357	0.199419	0.230319	0.324277	0.373762	0.082083	0.185303	0.020164	2.059717	13.715400	35.000000	97.743896
13.906346	0.101383	0.013667	0.018033	4.370018	0.262586	0.213284	0.229066	0.203650	0.219113	0.204321	0.211658	0.195292	0.211685	0.209746	0.209031	0.202841	0.202243	0.195826	0.205463	0.205358	0.199416	0.230317	0.324272	0.373762	0.082083	0.185293	0.020155	2.059716	13.724899	35.000000	97.747971
13.942642	0.101467	0.013817	0.018133	4.370015	0.262585	0.213284	0.229067	0.203649	0.219110	0.204320	0.211660	0.195290	0.211685	0.209745	0.209031	0.202841	0.202243	0.195824	0.205463	0.205358	0.199414	0.230314	0.324266	0.373763	0.082082	0.185369	0.020152	2.059715	13.704700	35.000000	97.727638
13.979212	0.101383	0.013733	0.018133	4.370022	0.262585	0.213286	0.229064	0.203649	0.219110	0.204320	0.211660	0.195289	0.211686	0.209745	0.209032	0.202842	0.202244	0.195823	0.205463	0.205357	0.199412	0.230315	0.324264	0.373763	0.082081	0.185465	0.020151	2.059714	13.708798	35.000000	97.772354
14.015468	0.101400	0.013767	0.018100	4.370022	0.262585	0.213285	0.229062	0.203649	0.219114	0.204321	0.211657	0.195290	0.211686	0.209746	0.209033	0.202841	0.202243	0.195820	0.205463	0.205355	0.199413	0.230316	0.324259	0.373762	0.082082	0.185509	0.020150	2.059715	13.717701	35.000000	97.750000
14.051919	0.101450	0.013917	0.018083	4.370053	0.262586	0.213283	0.229062	0.203650	0.219110	0.204321	0.211655	0.195294	0.211684	0.209745	0.209032	0.202839	0.202242	0.195820	0.205464	0.205355	0.199417	0.230314	0.324258	0.373762	0.082081	0.185518	0.020153	2.059715	13.705298	35.000000	97.741867
14.089648	0.101400	0.013867	0.018200	4.370138	0.262588	0.213282	0.229064	0.203652	0.219109	0.204320	0.211653	0.195293	0.211684	0.209745	0.209030	0.202837	0.202242	0.195820	0.205463	0.205354	0.199415	0.230312	0.324258	0.373765	0.082081	0.185507	0.020163	2.059713	13.719297	35.000000	97.733727
14.126541	0.101333	0.013800	0.018150	4.370222	0.262587	0.213284	0.229064	0.203654	0.219111	0.204320	0.211649	0.195290	0.211685	0.209746	0.209028	0.202836	0.202242	0.195820	0.205463	0.205352	0.199415	0.230312	0.324256	0.373768	0.082082	0.185496	0.020171	2.059711	13.726300	35.000000	97.745918
14.162952	0.101400	0.013633	0.018217	4.370274	0.262587	0.213286	0.229061	0.203654	0.219113	0.204321	0.211648	0.195290	0.211686	0.209749	0.209026	0.202836	0.202243	0.195822	0.205463	0.205351	0.199414	0.230312	0.324256	0.373769	0.082085	0.185497	0.020178	2.059714	13.714500	35.000000	97.727623
14.200290	0.101450	0.013933	0.018183	4.370304	0.262589	0.213287	0.229058	0.203653	0.219112	0.204323	0.211650	0.195293	0.211685	0.209751	0.209025	0.202836	0.202245	0.195823	0.205462	0.205349	0.199414	0.230313	0.324259	0.373769	0.082089	0.185518	0.020184	2.059717	13.706500	35.000000	97.719521
14.237626	0.101350	0.013733	0.018233	4.370304	0.262588	0.213287	0.229059	0.203654	0.219110	0.204322	0.211652	0.195295	0.211684	0.209749	0.209024	0.202836	0.202246	0.195821	0.205460	0.205349	0.199414	0.230314	0.324256	0.373769	0.082090	0.185524	0.020183	2.059716	13.710003	35.000000	97.749985
14.273894	0.101300	0.013900	0.018117	4.370331	0.262588	0.213291	0.229062	0.203654	0.219110	0.204322	0.211656	0.195295	0.211682	0.209749	0.209025	0.202836	0.202246	0.195822	0.205460	0.205351	0.199416	0.230315	0.324256	0.373775	0.082089	0.185508	0.020177	2.059717	13.718700	35.000000	97.758125
14.311011	0.101417	0.013867	0.018167	4.370366	0.262585	0.213293	0.229060	0.203652	0.219113	0.204324	0.211655	0.195291	0.211682	0.209747	0.209029	0.202835	0.202246	0.195825	0.205460	0.205355	0.199420	0.230319	0.324259	0.373785	0.082090	0.185451	0.020172	2.059718	13.709501	35.000000	97.747955
14.348556	0.101483	0.013683	0.018150	4.370424	0.262584	0.213292	0.229056	0.203652	0.219112	0.204321	0.211653	0.195290	0.211681	0.209748	0.209030	0.202832	0.202246	0.195823	0.205461	0.205358	0.199420	0.230323	0.324258	0.373787	0.082091	0.185375	0.020172	2.059719	13.709101	35.000000	97.743881
14.385019	0.101317	0.013717	0.018133	4.370451	0.262586	0.213291	0.229056	0.203652	0.219110	0.204318	0.211653	0.195289	0.211680	0.209745	0.209032	0.202832	0.202246	0.195823	0.205461	0.205357	0.199419	0.230324	0.324262	0.373791	0.082093	0.185335	0.020171	2.059721	13.716599	35.000000	97.758118
14.421575	0.101283	0.013800	0.018117	4.370490	0.262586	0.213290	0.229059	0.203652	0.219106	0.204317	0.211654	0.195289	0.211680	0.209743	0.209032	0.202832	0.202240	0.195820	0.205462	0.205358	0.199419	0.230323	0.324267	0.373799	0.082098	0.185322	0.020172	2.059722	13.706502	35.000000	97.752022
14.459576	0.101383	0.013717	0.018167	4.370532	0.262592	0.213291	0.229061	0.203656	0.219105	0.204317	0.211655	0.195290	0.211680	0.209742	0.209032	0.202832	0.202238	0.195820	0.205462	0.205358	0.199420	0.230321	0.324270	0.373812	0.082100	0.185361	0.020170	2.059721	13.699900	35.000000	97.782509
14.496065	0.101350	0.013800	0.018133	4.370560	0.262591	0.213293	0.229067	0.203657	0.219106	0.204318	0.211657	0.195293	0.211680	0.209743	0.209031	0.202834	0.202239	0.195821	0.205460	0.205355	0.199419	0.230319	0.324273	0.373815	0.082100	0.185431	0.020166	2.059717	13.715700	35.000000	97.717476
14.532323	0.101317	0.013667	0.018183	4.370608	0.262588	0.213293	0.229064	0.203654	0.219105	0.204321	0.211654	0.195292	0.211679	0.209743	0.209029	0.202833	0.202237	0.195822	0.205459	0.205354	0.199417	0.230316	0.324269	0.373816	0.082097	0.185450	0.020163	2.059715	13.710001	34.999001	97.741867
14.589586	0.101317	0.013900	0.018217	4.370696	0.262588	0.213290	0.229059	0.203653	0.219108	0.204320	0.211653	0.195289	0.211679	0.209743	0.209029	0.202830	0.202236	0.195821	0.205458	0.205354	0.199416	0.230312	0.324267	0.373818	0.082094	0.185397	0.020160	2.059716	13.699800	35.000000	97.741867
14.627001	0.101283	0.013667	0.018167	4.370822	0.262591	0.213290	0.229060	0.203656	0.219103	0.204320	0.211653	0.195288	0.211681	0.209745	0.209032	0.202829	0.202234	0.195820	0.205458	0.205355	0.199418	0.230313	0.324268	0.373826	0.082094	0.185372	0.020165	2.059717	13.716598	35.000000	97.739822
14.665130	0.101367	0.013867	0.018183	4.370980	0.262592	0.213291	0.229058	0.203657	0.219103	0.204319	0.211651	0.195289	0.211681	0.209743	0.209033	0.202827	0.202233	0.195819	0.205459	0.205355	0.199419	0.230314	0.324275	0.373828	0.082096	0.185378	0.020170	2.059719	13.716599	35.000000	97.749985
14.701621	0.101333	0.013867	0.018233	4.371097	0.262592	0.213290	0.229056	0.203659	0.219108	0.204319	0.211651	0.195288	0.211679	0.209741	0.209032	0.202827	0.202234	0.195819	0.205459	0.205355	0.199419	0.230312	0.324278	0.373834	0.082097	0.185395	0.020175	2.059718	13.704301	35.000000	97.735764
14.738060	0.101333	0.013750	0.018083	4.371214	0.262594	0.213289	0.229056	0.203661	0.219108	0.204322	0.211653	0.195286	0.211679	0.209741	0.209033	0.202828	0.202237	0.195821	0.205459	0.205355	0.199418	0.230310	0.324280	0.373835	0.082094	0.185378	0.020182	2.059719	13.700900	35.000000	97.737808
14.774395	0.101400	0.013600	0.018150	4.371342	0.262599	0.213287	0.229057	0.203661	0.219108	0.204322	0.211652	0.195286	0.211676	0.209743	0.209035	0.202828	0.202234	0.195824	0.205461	0.205356	0.199418	0.230306	0.324281	0.373847	0.082092	0.185361	0.020188	2.059720	13.704797	35.000000	97.731689
14.810886	0.101300	0.013800	0.018217	4.371471	0.262597	0.213284	0.229059	0.203658	0.219107	0.204323	0.211651	0.195284	0.211675	0.209743	0.209033	0.202829	0.202234	0.195823	0.205461	0.205358	0.199418	0.230302	0.324289	0.373861	0.082093	0.185387	0.020191	2.059720	13.698500	35.000000	97.752029
14.848638	0.101200	0.013900	0.018150	4.371483	0.262597	0.213283	0.229058	0.203658	0.219107	0.204324	0.211651	0.195284	0.211675	0.209743	0.209032	0.202832	0.202233	0.195823	0.205460	0.205358	0.199416	0.230302	0.324288	0.373873	0.082094	0.185405	0.020194	2.059720	13.698201	35.000000	97.743896
14.885439	0.101433	0.013833	0.018183	4.371438	0.262595	0.213281	0.229055	0.203658	0.219105	0.204325	0.211651	0.195284	0.211676	0.209743	0.209034	0.202832	0.202231	0.195824	0.205461	0.205358	0.199416	0.230302	0.324283	0.373874	0.082093	0.185382	0.020188	2.059718	13.711399	35.000000	97.758133
14.921946	0.101300	0.013733	0.018150	4.371411	0.262589	0.213281	0.229053	0.203658	0.219106	0.204325	0.211651	0.195285	0.211678	0.209742	0.209033	0.202833	0.202231	0.195824	0.205460	0.205358	0.199417	0.230302	0.324283	0.373874	0.082091	0.185330	0.020183	2.059717	13.706202	35.000000	97.758133
14.959215	0.101367	0.013733	0.018133	4.371379	0.262588	0.213279	0.229054	0.203655	0.219110	0.204326	0.211650	0.195289	0.211676	0.209739	0.209033	0.202838	0.202232	0.195826	0.205459	0.205358	0.199418	0.230301	0.324284	0.373874	0.082090	0.185302	0.020178	2.059718	13.696099	35.000000	97.739822
14.996595	0.101433	0.013733	0.018183	4.371360	0.262589	0.213280	0.229055	0.203655	0.219111	0.204327	0.211649	0.195290	0.211678	0.209738	0.209032	0.202840	0.202237	0.195827	0.205458	0.205358	0.199418	0.230303	0.324290	0.373874	0.082089	0.185364	0.020176	2.059720	13.706799	35.000000	97.735764
15.032877	0.101350	0.013833	0.018167	4.371339	0.262589	0.213282	0.229054	0.203656	0.219110	0.204326	0.211649	0.195289	0.211681	0.209739	0.209033	0.202838	0.202237	0.195828	0.205459	0.205359	0.199417	0.230305	0.324296	0.373874	0.082090	0.185427	0.020175	2.059720	13.705500	35.000000	97.772354
15.070004	0.101267	0.013617	0.018133	4.371320	0.262588	0.213281	0.229053	0.203658	0.219104	0.204326	0.211644	0.195286	0.211680	0.209739	0.209032	0.202838	0.202238	0.195830	0.205461	0.205360	0.199416	0.230303	0.324301	0.373878	0.082091	0.185436	0.020174	2.059720	13.705999	35.000000	97.758110
15.107523	0.101333	0.013967	0.018250	4.371321	0.262585	0.213280	0.229052	0.203657	0.219104	0.204325	0.211641	0.195286	0.211680	0.209740	0.209033	0.202839	0.202239	0.195835	0.205461	0.205359	0.199417	0.230300	0.324304	0.373882	0.082091	0.185431	0.020171	2.059720	13.707499	35.000000	97.747971
15.143883	0.101367	0.013667	0.018117	4.371364	0.262583	0.213280	0.229053	0.203656	0.219108	0.204324	0.211641	0.195284	0.211680	0.209743	0.209033	0.202838	0.202243	0.195833	0.205458	0.205359	0.199419	0.230299	0.324309	0.373882	0.082089	0.185388	0.020162	2.059718	13.717499	35.000000	97.741859
15.180324	0.101367	0.013767	0.018100	4.371307	0.262581	0.213284	0.229058	0.203655	0.219110	0.204325	0.211641	0.195284	0.211682	0.209740	0.209031	0.202835	0.202244	0.195832	0.205457	0.205359	0.199419	0.230299	0.324312	0.373881	0.082090	0.185343	0.020155	2.059719	13.709399	35.000000	97.756088
15.216698	0.101317	0.013700	0.018117	4.371274	0.262580	0.213283	0.229053	0.203654	0.219110	0.204325	0.211641	0.195286	0.211682	0.209739	0.209029	0.202835	0.202244	0.195833	0.205457	0.205359	0.199417	0.230299	0.324317	0.373883	0.082090	0.185362	0.020153	2.059718	13.701999	35.000000	97.752014
15.253540	0.101317	0.013900	0.018083	4.371230	0.262581	0.213282	0.229050	0.203652	0.219110	0.204325	0.211643	0.195287	0.211684	0.209737	0.209029	0.202837	0.202246	0.195833	0.205459	0.205357	0.199417	0.230299	0.324321	0.373881	0.082091	0.185413	0.020151	2.059716	13.712001	35.000000	97.749992
15.291280	0.101367	0.013783	0.018200	4.371227	0.262580	0.213282	0.229050	0.203651	0.219112	0.204327	0.211645	0.195289	0.211684	0.209737	0.209029	0.202836	0.202246	0.195833	0.205459	0.205357	0.199416	0.230302	0.324320	0.373879	0.082090	0.185444	0.020146	2.059715	13.715899	35.000000	97.743896
15.327808	0.101467	0.013633	0.018150	4.371207	0.262582	0.213285	0.229052	0.203652	0.219111	0.204328	0.211648	0.195290	0.211684	0.209741	0.209030	0.202836	0.202246	0.195834	0.205460	0.205358	0.199420	0.230301	0.324318	0.373877	0.082088	0.185461	0.020143	2.059716	13.703599	35.000000	97.731705
15.364131	0.101367	0.013767	0.018233	4.371186	0.262581	0.213285	0.229052	0.203654	0.219111	0.204325	0.211647	0.195290	0.211685	0.209742	0.209031	0.202836	0.202244	0.195834	0.205461	0.205358	0.199420	0.230303	0.324319	0.373868	0.082087	0.185434	0.020147	2.059713	13.715699	35.000000	97.766258
15.402403	0.101317	0.013733	0.018183	4.371116	0.262577	0.213286	0.229048	0.203655	0.219110	0.204325	0.211647	0.195290	0.211685	0.209742	0.209031	0.202835	0.202243	0.195830	0.205461	0.205358	0.199421	0.230303	0.324320	0.373864	0.082087	0.185406	0.020154	2.059712	13.716499	35.000000	97.778442
15.438789	0.101383	0.013833	0.018150	4.371059	0.262575	0.213285	0.229047	0.203655	0.219110	0.204326	0.211648	0.195286	0.211684	0.209742	0.209033	0.202836	0.202242	0.195827	0.205463	0.205358	0.199420	0.230304	0.324319	0.373861	0.082088	0.185371	0.020157	2.059711	13.711801	35.000000	97.762192
15.475125	0.101383	0.013767	0.018133	4.371024	0.262572	0.213283	0.229046	0.203658	0.219110	0.204325	0.211648	0.195286	0.211682	0.209742	0.209033	0.202838	0.202240	0.195827	0.205462	0.205356	0.199419	0.230303	0.324317	0.373856	0.082090	0.185390	0.020164	2.059711	13.708900	35.000000	97.743912
15.513084	0.101267	0.013733	0.018200	4.371008	0.262571	0.213281	0.229046	0.203658	0.219111	0.204324	0.211647	0.195286	0.211682	0.209741	0.209034	0.202836	0.202239	0.195827	0.205462	0.205356	0.199416	0.230304	0.324315	0.373851	0.082090	0.185444	0.020172	2.059708	13.713401	35.000000	97.782509
15.549706	0.101350	0.013883	0.018167	4.370953	0.262570	0.213280	0.229046	0.203660	0.219110	0.204325	0.211641	0.195289	0.211682	0.209740	0.209033	0.202834	0.202239	0.195826	0.205460	0.205359	0.199416	0.230306	0.324315	0.373848	0.082089	0.185455	0.020181	2.059708	13.709599	35.000000	97.754059
15.586276	0.101450	0.013833	0.018133	4.370884	0.262566	0.213282	0.229045	0.203660	0.219110	0.204327	0.211638	0.195289	0.211682	0.209740	0.209033	0.202832	0.202240	0.195824	0.205457	0.205359	0.199416	0.230309	0.324310	0.373846	0.082089	0.185415	0.020185	2.059710	13.699102	35.000000	97.752045
15.623650	0.101350	0.013700	0.018100	4.370844	0.262563	0.213279	0.229043	0.203655	0.219108	0.204328	0.211638	0.195289	0.211679	0.209740	0.209032	0.202832	0.202239	0.195823	0.205454	0.205359	0.199419	0.230312	0.324309	0.373837	0.082089	0.185344	0.020181	2.059710	13.718099	35.000000	97.776405
15.660805	0.101333	0.013767	0.018150	4.370836	0.262562	0.213279	0.229043	0.203654	0.219108	0.204328	0.211638	0.195291	0.211676	0.209739	0.209032	0.202832	0.202240	0.195822	0.205454	0.205359	0.199420	0.230313	0.324309	0.373829	0.082090	0.185277	0.020183	2.059710	13.713301	35.000000	97.766251
15.697165	0.101317	0.013683	0.018100	4.370774	0.262563	0.213281	0.229046	0.203654	0.219110	0.204328	0.211639	0.195295	0.211676	0.209740	0.209031	0.202832	0.202242	0.195822	0.205454	0.205359	0.199423	0.230317	0.324310	0.373828	0.082090	0.185287	0.020187	2.059708	13.708099	35.000000	97.754066
15.733604	0.101250	0.013733	0.018167	4.370727	0.262567	0.213284	0.229045	0.203655	0.219115	0.204324	0.211642	0.195297	0.211680	0.209743	0.209032	0.202833	0.202244	0.195822	0.205455	0.205359	0.199422	0.230315	0.324306	0.373821	0.082090	0.185354	0.020189	2.059709	13.712799	35.000000	97.752022
15.770017	0.101283	0.013733	0.018167	4.370670	0.262565	0.213285	0.229045	0.203656	0.219117	0.204321	0.211642	0.195296	0.211682	0.209745	0.209028	0.202833	0.202244	0.195825	0.205456	0.205359	0.199420	0.230315	0.324302	0.373816	0.082089	0.185404	0.020187	2.059710	13.709899	35.000000	97.737808
15.807210	0.101300	0.013833	0.018233	4.370644	0.262565	0.213286	0.229046	0.203655	0.219113	0.204321	0.211639	0.195295	0.211681	0.209745	0.209028	0.202836	0.202240	0.195826	0.205456	0.205360	0.199420	0.230311	0.324302	0.373812	0.082089	0.185420	0.020183	2.059712	13.699298	35.000000	97.745926
15.844689	0.101367	0.013733	0.018167	4.370628	0.262564	0.213286	0.229046	0.203654	0.219111	0.204322	0.211638	0.195292	0.211679	0.209744	0.209028	0.202833	0.202239	0.195828	0.205457	0.205360	0.199420	0.230310	0.324302	0.373808	0.082088	0.185424	0.020180	2.059714	13.704599	35.000000	97.741875
15.880972	0.101383	0.013800	0.018183	4.370609	0.262563	0.213286	0.229045	0.203654	0.219111	0.204322	0.211639	0.195292	0.211679	0.209745	0.209031	0.202833	0.202240	0.195826	0.205458	0.205358	0.199418	0.230310	0.324303	0.373803	0.082088	0.185380	0.020179	2.059714	13.721999	35.000000	97.743889
15.917984	0.101317	0.013767	0.018133	4.370555	0.262560	0.213282	0.229045	0.203654	0.219109	0.204325	0.211643	0.195291	0.211682	0.209746	0.209032	0.202833	0.202240	0.195825	0.205458	0.205356	0.199416	0.230312	0.324297	0.373795	0.082087	0.185300	0.020175	2.059713	13.717500	35.000000	97.741859
15.955618	0.101317	0.013800	0.018200	4.370456	0.262561	0.213282	0.229045	0.203654	0.219109	0.204324	0.211644	0.195290	0.211684	0.209744	0.209033	0.202835	0.202239	0.195823	0.205458	0.205353	0.199416	0.230312	0.324286	0.373794	0.082089	0.185271	0.020174	2.059711	13.705700	35.000000	97.741890
15.992070	0.101300	0.013733	0.018083	4.370337	0.262560	0.213282	0.229045	0.203654	0.219110	0.204322	0.211648	0.195286	0.211684	0.209744	0.209034	0.202834	0.202237	0.195822	0.205456	0.205353	0.199417	0.230313	0.324283	0.373788	0.082086	0.185297	0.020174	2.059711	13.716001	35.000000	97.770317
16.028599	0.101300	0.013667	0.018200	4.370241	0.262557	0.213284	0.229043	0.203652	0.219111	0.204323	0.211647	0.195284	0.211682	0.209745	0.209035	0.202835	0.202237	0.195823	0.205455	0.205355	0.199416	0.230315	0.324281	0.373778	0.082084	0.185330	0.020173	2.059711	13.708499	35.000000	97.741867
16.066639	0.101333	0.013800	0.018167	4.370198	0.262552	0.213287	0.229042	0.203653	0.219110	0.204323	0.211645	0.195284	0.211682	0.209746	0.209035	0.202833	0.202234	0.195822	0.205456	0.205358	0.199412	0.230317	0.324277	0.373773	0.082083	0.185311	0.020173	2.059710	13.706402	35.000000	97.745934
16.103075	0.101317	0.013750	0.018200	4.370157	0.262550	0.213288	0.229044	0.203652	0.219107	0.204322	0.211641	0.195284	0.211685	0.209746	0.209035	0.202833	0.202231	0.195822	0.205458	0.205356	0.199412	0.230319	0.324274	0.373770	0.082081	0.185282	0.020170	2.059711	13.712500	35.000000	97.752029
16.139425	0.101317	0.013700	0.018233	4.370136	0.262547	0.213287	0.229043	0.203649	0.219107	0.204322	0.211640	0.195284	0.211686	0.209748	0.209033	0.202833	0.202231	0.195824	0.205456	0.205356	0.199413	0.230322	0.324268	0.373765	0.082082	0.185244	0.020165	2.059708	13.720602	35.000000	97.754066
16.177462	0.101400	0.013667	0.018200	4.370136	0.262547	0.213287	0.229043	0.203649	0.219108	0.204323	0.211640	0.195283	0.211686	0.209749	0.209033	0.202834	0.202231	0.195826	0.205456	0.205353	0.199417	0.230320	0.324268	0.373765	0.082081	0.185197	0.020161	2.059706	13.718500	35.000000	97.743896
16.214018	0.101417	0.013950	0.018167	4.370184	0.262549	0.213290	0.229048	0.203651	0.219110	0.204324	0.211644	0.195284	0.211688	0.209748	0.209032	0.202834	0.202231	0.195825	0.205460	0.205351	0.199416	0.230320	0.324270	0.373777	0.082080	0.185151	0.020159	2.059706	13.710197	35.000000	97.747955
16.250509	0.101267	0.013767	0.018200	4.370256	0.262555	0.213290	0.229051	0.203653	0.219110	0.204325	0.211648	0.195287	0.211689	0.209746	0.209031	0.202837	0.202231	0.195825	0.205461	0.205352	0.199416	0.230322	0.324271	0.373782	0.082080	0.185137	0.020157	2.059704	13.717098	35.000000	97.745918
16.286844	0.101400	0.013867	0.018083	4.370210	0.262557	0.213290	0.229055	0.203654	0.219108	0.204326	0.211648	0.195289	0.211689	0.209744	0.209031	0.202839	0.202231	0.195826	0.205463	0.205352	0.199415	0.230324	0.324268	0.373777	0.082079	0.185201	0.020155	2.059701	13.718298	35.000000	97.752014
16.323309	0.101267	0.013883	0.018233	4.370162	0.262557	0.213291	0.229056	0.203657	0.219107	0.204327	0.211649	0.195289	0.211689	0.209743	0.209031	0.202838	0.202232	0.195827	0.205462	0.205354	0.199415	0.230327	0.324266	0.373774	0.082079	0.185270	0.020154	2.059700	13.710501	35.000000	97.772346
16.360996	0.101400	0.013717	0.018183	4.370148	0.262563	0.213292	0.229058	0.203660	0.219110	0.204327	0.211656	0.195290	0.211688	0.209744	0.209032	0.202837	0.202235	0.195827	0.205462	0.205353	0.199415	0.230333	0.324259	0.373768	0.082077	0.185263	0.020154	2.059702	13.721498	35.000000	97.758125
16.397888	0.101400	0.013867	0.018183	4.370108	0.262563	0.213293	0.229060	0.203660	0.219115	0.204327	0.211660	0.195292	0.211685	0.209745	0.209032	0.202837	0.202237	0.195827	0.205460	0.205351	0.199414	0.230337	0.324255	0.373765	0.082076	0.185203	0.020150	2.059701	13.717400	35.000000	97.743889
16.434301	0.101233	0.013667	0.018117	4.370079	0.262563	0.213293	0.229059	0.203660	0.219114	0.204328	0.211659	0.195291	0.211684	0.209746	0.209031	0.202838	0.202237	0.195827	0.205459	0.205352	0.199414	0.230337	0.324252	0.373763	0.082077	0.185176	0.020141	2.059698	13.717599	35.000000	97.792686
16.471600	0.101367	0.013700	0.018100	4.370040	0.262563	0.213296	0.229059	0.203660	0.219110	0.204327	0.211653	0.195289	0.211684	0.209746	0.209031	0.202838	0.202236	0.195829	0.205459	0.205358	0.199414	0.230337	0.324249	0.373760	0.082079	0.185173	0.020132	2.059699	13.723199	35.000000	97.756088
16.508986	0.101333	0.013833	0.018183	4.370013	0.262566	0.213296	0.229062	0.203657	0.219109	0.204326	0.211648	0.195289	0.211685	0.209746	0.209030	0.202839	0.202236	0.195832	0.205458	0.205361	0.199414	0.230340	0.324249	0.373760	0.082081	0.185191	0.020126	2.059700	13.731499	35.000000	97.770309
16.545271	0.101167	0.013767	0.018167	4.369982	0.262570	0.213296	0.229065	0.203657	0.219113	0.204325	0.211648	0.195290	0.211685	0.209746	0.209029	0.202840	0.202235	0.195833	0.205460	0.205361	0.199417	0.230342	0.324244	0.373761	0.082079	0.185234	0.020129	2.059699	13.717401	35.000000	97.762177
16.582359	0.101200	0.013667	0.018100	4.369915	0.262569	0.213298	0.229065	0.203657	0.219119	0.204325	0.211650	0.195289	0.211684	0.209744	0.209028	0.202838	0.202236	0.195837	0.205460	0.205361	0.199418	0.230343	0.324239	0.373760	0.082080	0.185255	0.020135	2.059696	13.708599	35.000000	97.733727
16.619932	0.101383	0.013533	0.018183	4.369870	0.262570	0.213299	0.229065	0.203658	0.219122	0.204324	0.211647	0.195289	0.211684	0.209743	0.209029	0.202839	0.202233	0.195835	0.205458	0.205364	0.199420	0.230346	0.324233	0.373756	0.082079	0.185259	0.020134	2.059694	13.728798	35.000500	97.731689
16.656420	0.101333	0.013850	0.018200	4.369832	0.262573	0.213298	0.229067	0.203660	0.219122	0.204324	0.211645	0.195288	0.211684	0.209745	0.209029	0.202839	0.202233	0.195834	0.205456	0.205363	0.199419	0.230344	0.324228	0.373756	0.082078	0.185250	0.020135	2.059693	13.720200	35.000000	97.760139
16.692703	0.101300	0.013900	0.018250	4.369802	0.262576	0.213295	0.229066	0.203661	0.219120	0.204326	0.211645	0.195289	0.211685	0.209746	0.209031	0.202838	0.202234	0.195832	0.205457	0.205362	0.199419	0.230344	0.324226	0.373759	0.082079	0.185213	0.020142	2.059694	13.713798	35.000000	97.770332
16.729092	0.101300	0.013833	0.018233	4.369759	0.262576	0.213295	0.229065	0.203664	0.219121	0.204326	0.211647	0.195287	0.211686	0.209745	0.209031	0.202836	0.202233	0.195830	0.205457	0.205362	0.199417	0.230345	0.324223	0.373757	0.082077	0.185166	0.020147	2.059690	13.726501	35.000000	97.733727
16.765558	0.101300	0.013883	0.018133	4.369704	0.262573	0.213294	0.229064	0.203661	0.219126	0.204326	0.211647	0.195286	0.211686	0.209745	0.209028	0.202835	0.202234	0.195826	0.205457	0.205362	0.199416	0.230343	0.324220	0.373749	0.082076	0.185149	0.020151	2.059688	13.721898	35.000000	97.754082
16.801891	0.101317	0.013767	0.018267	4.369683	0.262573	0.213295	0.229065	0.203660	0.219129	0.204324	0.211650	0.195286	0.211686	0.209745	0.209028	0.202835	0.202234	0.195826	0.205457	0.205362	0.199415	0.230343	0.324217	0.373746	0.082077	0.185171	0.020156	2.059689	13.706999	35.000000	97.754066
16.838383	0.101333	0.013900	0.018183	4.369634	0.262568	0.213296	0.229067	0.203661	0.219126	0.204323	0.211649	0.195284	0.211689	0.209743	0.209031	0.202835	0.202234	0.195828	0.205454	0.205361	0.199415	0.230345	0.324211	0.373736	0.082075	0.185167	0.020158	2.059691	13.722798	35.000000	97.749992
16.874666	0.101350	0.013567	0.018050	4.369610	0.262566	0.213294	0.229070	0.203663	0.219123	0.204324	0.211650	0.195284	0.211688	0.209742	0.209031	0.202835	0.202239	0.195826	0.205455	0.205359	0.199414	0.230345	0.324206	0.373727	0.082073	0.185157	0.020160	2.059693	13.720000	35.000000	97.743904
16.911148	0.101317	0.013833	0.018167	4.369554	0.262566	0.213292	0.229070	0.203663	0.219123	0.204325	0.211651	0.195290	0.211686	0.209739	0.209031	0.202835	0.202236	0.195826	0.205458	0.205359	0.199412	0.230346	0.324206	0.373719	0.082072	0.185139	0.020158	2.059693	13.712700	35.000000	97.764229
16.947443	0.101367	0.013833	0.018200	4.369518	0.262566	0.213293	0.229073	0.203663	0.219122	0.204326	0.211653	0.195293	0.211685	0.209739	0.209031	0.202835	0.202234	0.195826	0.205458	0.205358	0.199411	0.230345	0.324208	0.373710	0.082072	0.185116	0.020159	2.059691	13.715001	35.000000	97.752014
16.984013	0.101383	0.013667	0.018200	4.369495	0.262565	0.213293	0.229074	0.203661	0.219117	0.204327	0.211655	0.195289	0.211685	0.209739	0.209033	0.202835	0.202234	0.195825	0.205459	0.205356	0.199412	0.230343	0.324206	0.373700	0.082070	0.185071	0.020161	2.059691	13.716200	35.000000	97.764214
17.020296	0.101200	0.013717	0.018133	4.369466	0.262564	0.213291	0.229075	0.203661	0.219114	0.204327	0.211654	0.195288	0.211685	0.209739	0.209034	0.202833	0.202233	0.195825	0.205459	0.205355	0.199414	0.230344	0.324206	0.373691	0.082071	0.185068	0.020162	2.059691	13.704700	35.000000	97.760170
