[Method]
[General]
Identifier: 	Carrier1mMNaCl pH7 08122013
6.714673	0.099625	0.014167	-0.010583	3.248214	0.257971	0.215333	0.228133	0.203470	0.217330	0.203216	0.210147	0.194034	0.210437	0.208820	0.208039	0.201791	0.201076	0.194398	0.203964	0.203900	0.196462	0.226791	0.306107	0.336007	0.082230	0.180349	0.038654
6.729556	0.099583	0.014000	-0.010333	3.248611	0.258444	0.215497	0.228166	0.203428	0.217262	0.203200	0.210134	0.194029	0.210432	0.208817	0.208037	0.201790	0.201075	0.194396	0.203963	0.203899	0.196455	0.226792	0.306123	0.336031	0.082219	0.180348	0.038655
6.743758	0.099667	0.014042	-0.010417	3.248835	0.258659	0.215669	0.228309	0.203413	0.217229	0.203192	0.210129	0.194024	0.210433	0.208812	0.208037	0.201789	0.201073	0.194396	0.203965	0.203897	0.196452	0.226809	0.306139	0.336051	0.082209	0.180346	0.038657
6.758546	0.099583	0.014000	-0.010667	3.248143	0.258566	0.215819	0.228250	0.203400	0.217189	0.203183	0.210135	0.194017	0.210441	0.208807	0.208040	0.201786	0.201071	0.194397	0.203969	0.203894	0.196454	0.226828	0.306147	0.336016	0.082200	0.180341	0.038660
6.773138	0.099708	0.014167	-0.010500	3.246876	0.258114	0.215657	0.228142	0.203338	0.217179	0.203173	0.210144	0.194013	0.210448	0.208801	0.208045	0.201784	0.201071	0.194398	0.203972	0.203893	0.196462	0.226837	0.306150	0.335950	0.082193	0.180334	0.038662
6.787279	0.099667	0.014167	-0.010500	3.246156	0.257809	0.215501	0.228168	0.203266	0.217165	0.203164	0.210142	0.194012	0.210449	0.208801	0.208046	0.201785	0.201074	0.194399	0.203973	0.203894	0.196472	0.226835	0.306149	0.335922	0.082186	0.180328	0.038664
6.803981	0.099667	0.014042	-0.010458	3.245559	0.257951	0.215415	0.228396	0.203209	0.217123	0.203156	0.210131	0.194017	0.210443	0.208811	0.208046	0.201790	0.201081	0.194402	0.203972	0.203899	0.196471	0.226834	0.306128	0.335947	0.082181	0.180320	0.038666
6.818540	0.099667	0.014125	-0.010667	3.244999	0.258068	0.215310	0.228420	0.203134	0.217100	0.203152	0.210119	0.194015	0.210438	0.208816	0.208045	0.201794	0.201083	0.194405	0.203970	0.203900	0.196461	0.226832	0.306101	0.336003	0.082177	0.180312	0.038667
6.833006	0.099667	0.014208	-0.010333	3.244547	0.258118	0.215393	0.228409	0.203103	0.217102	0.203163	0.210110	0.194014	0.210443	0.208817	0.208045	0.201797	0.201083	0.194411	0.203968	0.203899	0.196457	0.226835	0.306083	0.336082	0.082172	0.180305	0.038668
6.847823	0.099792	0.014042	-0.010583	3.244259	0.258034	0.215459	0.228387	0.203101	0.217119	0.203186	0.210110	0.194018	0.210446	0.208818	0.208047	0.201800	0.201082	0.194415	0.203969	0.203900	0.196460	0.226843	0.306083	0.336154	0.082162	0.180299	0.038669
6.862092	0.099667	0.014000	-0.010417	3.244127	0.257802	0.215293	0.228404	0.203110	0.217155	0.203213	0.210127	0.194028	0.210453	0.208824	0.208052	0.201804	0.201086	0.194419	0.203973	0.203904	0.196470	0.226863	0.306065	0.336233	0.082150	0.180295	0.038671
6.876783	0.099667	0.014083	-0.010500	3.244879	0.257916	0.215029	0.228393	0.203089	0.217282	0.203225	0.210143	0.194041	0.210456	0.208830	0.208057	0.201807	0.201090	0.194420	0.203985	0.203909	0.196486	0.226897	0.306064	0.336345	0.082137	0.180293	0.038673
6.891406	0.099583	0.014042	-0.010750	3.246287	0.258494	0.214940	0.228259	0.203052	0.217327	0.203218	0.210145	0.194046	0.210459	0.208835	0.208060	0.201809	0.201093	0.194420	0.203993	0.203912	0.196497	0.226911	0.306057	0.336317	0.082126	0.180290	0.038677
6.905643	0.099583	0.014042	-0.010500	3.247614	0.259255	0.215126	0.228139	0.203088	0.217304	0.203212	0.210148	0.194048	0.210464	0.208839	0.208063	0.201809	0.201093	0.194419	0.203992	0.203915	0.196499	0.226918	0.306057	0.336221	0.082116	0.180286	0.038687
6.920591	0.099583	0.014000	-0.010500	3.248183	0.259567	0.215374	0.228087	0.203147	0.217303	0.203205	0.210152	0.194045	0.210469	0.208841	0.208065	0.201807	0.201093	0.194418	0.203988	0.203914	0.196493	0.226912	0.306057	0.336105	0.082108	0.180279	0.038722
6.935023	0.099625	0.013667	-0.010417	3.247935	0.259873	0.215646	0.228119	0.203200	0.217445	0.203202	0.210158	0.194042	0.210473	0.208842	0.208067	0.201806	0.201091	0.194417	0.203986	0.203911	0.196491	0.226907	0.306056	0.336030	0.082099	0.180269	0.038781
6.949452	0.099583	0.014042	-0.010500	3.247640	0.260401	0.215597	0.227960	0.203146	0.217554	0.203191	0.210155	0.194040	0.210468	0.208840	0.208063	0.201805	0.201087	0.194416	0.203985	0.203908	0.196489	0.226901	0.306059	0.335989	0.082091	0.180258	0.038858
6.964209	0.099583	0.014042	-0.010333	3.247001	0.260918	0.215281	0.227775	0.203064	0.217542	0.203176	0.210143	0.194036	0.210455	0.208837	0.208058	0.201802	0.201083	0.194412	0.203982	0.203905	0.196484	0.226896	0.306049	0.335950	0.082082	0.180247	0.038932
6.978640	0.099667	0.013833	-0.010417	3.246304	0.260805	0.214901	0.227649	0.202972	0.217501	0.203164	0.210128	0.194033	0.210441	0.208833	0.208055	0.201799	0.201081	0.194408	0.203981	0.203899	0.196473	0.226881	0.306041	0.335906	0.082072	0.180238	0.038992
6.993227	0.099667	0.013917	-0.010417	3.246033	0.260536	0.214621	0.227663	0.202890	0.217488	0.203160	0.210121	0.194033	0.210429	0.208830	0.208054	0.201795	0.201086	0.194405	0.203980	0.203896	0.196465	0.226869	0.306037	0.335910	0.082061	0.180231	0.039038
7.007756	0.099583	0.013875	-0.010500	3.247105	0.260424	0.214570	0.227833	0.202876	0.217455	0.203167	0.210121	0.194038	0.210425	0.208828	0.208054	0.201793	0.201090	0.194404	0.203981	0.203897	0.196467	0.226870	0.306051	0.335966	0.082051	0.180224	0.039068
7.022254	0.099583	0.014042	-0.010417	3.247635	0.260170	0.214592	0.228105	0.202924	0.217405	0.203172	0.210132	0.194036	0.210426	0.208822	0.208051	0.201793	0.201093	0.194403	0.203983	0.203901	0.196474	0.226877	0.306070	0.336003	0.082042	0.180218	0.039087
7.037073	0.099583	0.013917	-0.010333	3.247714	0.259674	0.214612	0.228303	0.202972	0.217350	0.203167	0.210150	0.194031	0.210432	0.208817	0.208049	0.201793	0.201093	0.194402	0.203983	0.203899	0.196477	0.226873	0.306079	0.335966	0.082032	0.180213	0.039096
7.051338	0.099667	0.014000	-0.010500	3.248417	0.259325	0.214640	0.228321	0.202960	0.217319	0.203162	0.210173	0.194031	0.210445	0.208817	0.208049	0.201793	0.201093	0.194402	0.203983	0.203896	0.196479	0.226858	0.306082	0.335905	0.082023	0.180211	0.039095
7.066127	0.099667	0.013958	-0.010500	3.249800	0.259063	0.214837	0.228281	0.202978	0.217278	0.203159	0.210177	0.194035	0.210453	0.208820	0.208051	0.201792	0.201091	0.194400	0.203982	0.203895	0.196481	0.226839	0.306086	0.335866	0.082014	0.180212	0.039086
7.080721	0.099583	0.013750	-0.010583	3.250686	0.258825	0.215214	0.228333	0.203036	0.217226	0.203152	0.210171	0.194033	0.210447	0.208822	0.208051	0.201789	0.201088	0.194397	0.203979	0.203894	0.196488	0.226820	0.306093	0.335880	0.082005	0.180216	0.039069
7.094921	0.099667	0.013750	-0.010500	3.251394	0.258577	0.215544	0.228429	0.203113	0.217184	0.203149	0.210165	0.194030	0.210437	0.208824	0.208047	0.201786	0.201086	0.194394	0.203977	0.203893	0.196490	0.226812	0.306092	0.335916	0.081998	0.180222	0.039049
7.111563	0.099583	0.014042	-0.010333	3.251865	0.258645	0.215840	0.228646	0.203223	0.217185	0.203188	0.210164	0.194040	0.210437	0.208832	0.208044	0.201788	0.201086	0.194393	0.203979	0.203894	0.196494	0.226815	0.306105	0.335931	0.081989	0.180227	0.039021
7.126090	0.099625	0.013583	-0.010500	3.251935	0.258834	0.215962	0.228769	0.203287	0.217194	0.203247	0.210162	0.194052	0.210447	0.208838	0.208044	0.201789	0.201087	0.194394	0.203982	0.203900	0.196497	0.226820	0.306131	0.335942	0.081982	0.180228	0.038996
7.140585	0.099667	0.014042	-0.010333	3.252049	0.258920	0.215810	0.228720	0.203308	0.217207	0.203272	0.210151	0.194047	0.210449	0.208838	0.208044	0.201786	0.201090	0.194394	0.203982	0.203905	0.196496	0.226813	0.306123	0.335895	0.081974	0.180226	0.038970
7.155402	0.099542	0.013750	-0.010333	3.251489	0.258428	0.215466	0.228449	0.203257	0.217184	0.203273	0.210134	0.194033	0.210438	0.208833	0.208038	0.201780	0.201089	0.194389	0.203982	0.203908	0.196491	0.226796	0.306076	0.335814	0.081966	0.180223	0.038941
7.169671	0.099583	0.013792	-0.010417	3.251170	0.258269	0.215420	0.228305	0.203250	0.217174	0.203289	0.210125	0.194023	0.210431	0.208829	0.208035	0.201778	0.201088	0.194387	0.203984	0.203910	0.196498	0.226788	0.306054	0.335788	0.081959	0.180220	0.038915
7.184427	0.099583	0.013833	-0.010417	3.251346	0.258539	0.215521	0.228406	0.203370	0.217160	0.203313	0.210119	0.194024	0.210432	0.208827	0.208034	0.201779	0.201085	0.194389	0.203988	0.203911	0.196510	0.226785	0.306065	0.335804	0.081952	0.180217	0.038887
7.198987	0.099625	0.013833	-0.010500	3.251480	0.259021	0.215604	0.228671	0.203503	0.217166	0.203315	0.210111	0.194028	0.210436	0.208829	0.208036	0.201784	0.201083	0.194392	0.203988	0.203912	0.196514	0.226783	0.306090	0.335832	0.081945	0.180216	0.038863
7.213221	0.099667	0.013917	-0.010417	3.250704	0.258898	0.215579	0.228557	0.203497	0.217170	0.203296	0.210110	0.194027	0.210440	0.208830	0.208038	0.201787	0.201081	0.194392	0.203986	0.203912	0.196512	0.226779	0.306105	0.335829	0.081938	0.180218	0.038837
7.229860	0.099708	0.013833	-0.010583	3.249304	0.258352	0.215735	0.228492	0.203384	0.217187	0.203283	0.210113	0.194024	0.210442	0.208833	0.208039	0.201789	0.201079	0.194392	0.203983	0.203911	0.196515	0.226773	0.306131	0.335813	0.081929	0.180223	0.038809
7.244421	0.099625	0.013625	-0.010417	3.248477	0.258127	0.215910	0.228509	0.203311	0.217253	0.203284	0.210122	0.194027	0.210444	0.208835	0.208042	0.201791	0.201080	0.194396	0.203983	0.203912	0.196522	0.226783	0.306153	0.335807	0.081921	0.180230	0.038788
7.258854	0.099667	0.013833	-0.010500	3.248084	0.258420	0.215885	0.228560	0.203245	0.217329	0.203279	0.210132	0.194035	0.210446	0.208835	0.208047	0.201794	0.201082	0.194401	0.203985	0.203914	0.196526	0.226803	0.306178	0.335847	0.081913	0.180235	0.038769
7.273735	0.099625	0.013750	-0.010500	3.247777	0.259132	0.215605	0.228611	0.203199	0.217361	0.203262	0.210140	0.194043	0.210447	0.208829	0.208054	0.201793	0.201086	0.194403	0.203988	0.203917	0.196530	0.226827	0.306198	0.335927	0.081905	0.180236	0.038751
7.287938	0.099625	0.013667	-0.010583	3.247455	0.259848	0.215426	0.228704	0.203169	0.217395	0.203248	0.210150	0.194042	0.210447	0.208825	0.208058	0.201792	0.201090	0.194406	0.203989	0.203921	0.196533	0.226851	0.306198	0.336010	0.081898	0.180236	0.038736
7.302727	0.099667	0.013583	-0.010333	3.247242	0.260568	0.215260	0.228740	0.203132	0.217468	0.203245	0.210163	0.194041	0.210452	0.208823	0.208063	0.201791	0.201093	0.194411	0.203991	0.203921	0.196535	0.226870	0.306193	0.336054	0.081891	0.180236	0.038722
7.317287	0.099708	0.013833	-0.010333	3.247170	0.260574	0.215096	0.228764	0.203062	0.217508	0.203246	0.210172	0.194041	0.210456	0.208822	0.208065	0.201792	0.201094	0.194413	0.203992	0.203917	0.196533	0.226867	0.306169	0.336046	0.081885	0.180238	0.038709
7.331490	0.099625	0.013750	-0.010333	3.246837	0.260237	0.215037	0.228975	0.203023	0.217500	0.203250	0.210181	0.194040	0.210457	0.208822	0.208067	0.201795	0.201094	0.194412	0.203991	0.203912	0.196525	0.226855	0.306139	0.336007	0.081879	0.180244	0.038698
7.348194	0.099542	0.013750	-0.010417	3.246858	0.260332	0.215235	0.229514	0.203033	0.217501	0.203261	0.210212	0.194045	0.210460	0.208824	0.208079	0.201799	0.201098	0.194412	0.203989	0.203913	0.196516	0.226878	0.306117	0.336011	0.081871	0.180250	0.038686
7.362689	0.099625	0.013583	-0.010417	3.248787	0.261878	0.215742	0.229952	0.203235	0.217582	0.203283	0.210246	0.194055	0.210466	0.208826	0.208101	0.201804	0.201103	0.194417	0.203990	0.203929	0.196518	0.226953	0.306132	0.336055	0.081865	0.180252	0.038678
7.377186	0.099667	0.013667	-0.010500	3.251440	0.263930	0.216255	0.230218	0.203495	0.217682	0.203312	0.210281	0.194065	0.210474	0.208831	0.208120	0.201809	0.201109	0.194422	0.203996	0.203949	0.196531	0.227015	0.306176	0.336123	0.081858	0.180252	0.038671
7.392002	0.099667	0.013667	-0.010500	3.253943	0.265536	0.216615	0.230519	0.203838	0.217764	0.203346	0.210308	0.194079	0.210478	0.208842	0.208135	0.201815	0.201115	0.194423	0.204007	0.203960	0.196545	0.227040	0.306217	0.336152	0.081852	0.180250	0.038666
7.406240	0.099667	0.013917	-0.010500	3.254324	0.265601	0.216570	0.230689	0.204035	0.217741	0.203378	0.210339	0.194095	0.210478	0.208854	0.208136	0.201823	0.201123	0.194422	0.204013	0.203962	0.196550	0.227053	0.306252	0.336143	0.081848	0.180246	0.038661
7.420996	0.099750	0.013333	-0.010500	3.253685	0.264813	0.216267	0.230439	0.204029	0.217671	0.203385	0.210346	0.194098	0.210471	0.208855	0.208127	0.201829	0.201125	0.194421	0.204008	0.203960	0.196542	0.227053	0.306272	0.336091	0.081843	0.180239	0.038658
7.435556	0.099625	0.013583	-0.010500	3.252645	0.263673	0.215774	0.230005	0.203853	0.217576	0.203365	0.210331	0.194085	0.210457	0.208849	0.208118	0.201832	0.201121	0.194419	0.204000	0.203952	0.196533	0.227031	0.306269	0.336037	0.081836	0.180231	0.038655
7.449854	0.099708	0.013500	-0.010500	3.252116	0.263049	0.215474	0.229716	0.203714	0.217521	0.203346	0.210308	0.194071	0.210448	0.208842	0.208113	0.201831	0.201116	0.194418	0.203998	0.203944	0.196536	0.227017	0.306279	0.336041	0.081830	0.180224	0.038652
7.464773	0.099625	0.013750	-0.010333	3.251899	0.262902	0.215359	0.229695	0.203660	0.217516	0.203340	0.210285	0.194063	0.210439	0.208843	0.208106	0.201829	0.201111	0.194419	0.203999	0.203936	0.196544	0.227012	0.306295	0.336084	0.081824	0.180218	0.038647
7.479171	0.099625	0.013583	-0.010417	3.252091	0.262852	0.215500	0.229742	0.203666	0.217553	0.203345	0.210263	0.194062	0.210430	0.208852	0.208098	0.201828	0.201106	0.194422	0.203998	0.203933	0.196550	0.227010	0.306305	0.336130	0.081817	0.180214	0.038643
7.493698	0.099583	0.013667	-0.010500	3.252925	0.262914	0.215735	0.229834	0.203707	0.217557	0.203348	0.210246	0.194063	0.210425	0.208856	0.208090	0.201827	0.201103	0.194421	0.203995	0.203933	0.196552	0.227006	0.306318	0.336203	0.081811	0.180211	0.038639
7.508289	0.099542	0.013917	-0.010333	3.253688	0.263145	0.215668	0.229822	0.203716	0.217529	0.203339	0.210236	0.194070	0.210427	0.208853	0.208084	0.201826	0.201105	0.194421	0.203993	0.203936	0.196548	0.227003	0.306336	0.336298	0.081804	0.180208	0.038637
7.522819	0.099667	0.013583	-0.010667	3.253367	0.262972	0.215319	0.229677	0.203650	0.217486	0.203320	0.210228	0.194084	0.210432	0.208852	0.208081	0.201828	0.201105	0.194419	0.203997	0.203940	0.196542	0.226992	0.306335	0.336352	0.081796	0.180205	0.038634
7.537411	0.099583	0.013500	-0.010667	3.252566	0.262992	0.215057	0.229562	0.203578	0.217464	0.203312	0.210225	0.194096	0.210434	0.208854	0.208082	0.201830	0.201105	0.194418	0.204002	0.203946	0.196541	0.226978	0.306339	0.336379	0.081787	0.180202	0.038628
7.551937	0.099625	0.013583	-0.010417	3.252505	0.263050	0.215149	0.229610	0.203565	0.217465	0.203310	0.210228	0.194103	0.210440	0.208859	0.208089	0.201832	0.201107	0.194418	0.204005	0.203950	0.196553	0.226972	0.306378	0.336384	0.081780	0.180201	0.038625
7.566464	0.099583	0.013417	-0.010333	3.253354	0.263010	0.215297	0.229946	0.203570	0.217482	0.203311	0.210230	0.194099	0.210443	0.208860	0.208094	0.201833	0.201109	0.194418	0.204001	0.203952	0.196566	0.226972	0.306423	0.336394	0.081772	0.180200	0.038629
7.581254	0.099625	0.013500	-0.010583	3.254467	0.262911	0.215529	0.230131	0.203568	0.217468	0.203309	0.210225	0.194091	0.210443	0.208857	0.208094	0.201834	0.201108	0.194419	0.203998	0.203953	0.196577	0.226975	0.306453	0.336391	0.081766	0.180198	0.038648
7.595554	0.099583	0.013667	-0.010333	3.255633	0.263084	0.216311	0.230427	0.203659	0.217497	0.203316	0.210219	0.194093	0.210443	0.208857	0.208094	0.201834	0.201108	0.194421	0.204000	0.203953	0.196588	0.226981	0.306473	0.336378	0.081761	0.180198	0.038691
7.610241	0.099583	0.013500	-0.010333	3.256533	0.263185	0.217493	0.230827	0.203749	0.217535	0.203329	0.210216	0.194101	0.210448	0.208857	0.208096	0.201836	0.201109	0.194422	0.204008	0.203953	0.196601	0.226992	0.306488	0.336354	0.081754	0.180197	0.038752
7.624866	0.099583	0.013500	-0.010500	3.256488	0.262750	0.218004	0.231189	0.203756	0.217524	0.203337	0.210217	0.194109	0.210442	0.208856	0.208094	0.201830	0.201109	0.194423	0.204009	0.203954	0.196599	0.227007	0.306499	0.336349	0.081748	0.180196	0.038817
7.639135	0.099583	0.013708	-0.010417	3.255786	0.262509	0.217928	0.231435	0.203761	0.217526	0.203341	0.210225	0.194115	0.210437	0.208857	0.208092	0.201823	0.201109	0.194425	0.204010	0.203955	0.196599	0.227030	0.306524	0.336367	0.081741	0.180190	0.038870
7.655744	0.099708	0.013500	-0.010417	3.255015	0.262614	0.217683	0.231415	0.203805	0.217557	0.203339	0.210243	0.194124	0.210436	0.208872	0.208095	0.201822	0.201118	0.194432	0.204020	0.203962	0.196607	0.227071	0.306556	0.336452	0.081734	0.180179	0.038922
7.670269	0.099667	0.013417	-0.010292	3.254683	0.262799	0.217571	0.231108	0.203820	0.217630	0.203323	0.210251	0.194124	0.210438	0.208883	0.208104	0.201828	0.201128	0.194435	0.204029	0.203969	0.196604	0.227090	0.306548	0.336450	0.081729	0.180169	0.038952
7.684798	0.099542	0.013500	-0.010333	3.254764	0.262527	0.217760	0.230844	0.203768	0.217634	0.203314	0.210254	0.194122	0.210442	0.208886	0.208115	0.201833	0.201134	0.194437	0.204033	0.203975	0.196597	0.227105	0.306537	0.336412	0.081724	0.180159	0.038972
7.699521	0.099667	0.013667	-0.010500	3.255530	0.262115	0.217752	0.230651	0.203725	0.217613	0.203310	0.210249	0.194121	0.210444	0.208881	0.208117	0.201831	0.201134	0.194440	0.204033	0.203974	0.196591	0.227101	0.306539	0.336352	0.081719	0.180152	0.038982
7.713885	0.099625	0.013583	-0.010417	3.256177	0.261895	0.217476	0.230522	0.203665	0.217601	0.203307	0.210252	0.194121	0.210448	0.208875	0.208115	0.201828	0.201132	0.194443	0.204033	0.203970	0.196583	0.227078	0.306532	0.336308	0.081715	0.180148	0.038983
7.737803	0.099583	0.013500	-0.010333	3.255698	0.261256	0.217035	0.230294	0.203573	0.217648	0.203281	0.210247	0.194120	0.210458	0.208867	0.208111	0.201823	0.201125	0.194446	0.204036	0.203969	0.196569	0.227030	0.306466	0.336280	0.081704	0.180141	0.038965
7.761106	0.099625	0.013583	-0.010417	3.254816	0.260794	0.216750	0.230118	0.203530	0.217693	0.203260	0.210235	0.194123	0.210465	0.208864	0.208113	0.201820	0.201121	0.194450	0.204041	0.203975	0.196555	0.227000	0.306391	0.336314	0.081692	0.180134	0.038936
7.775863	0.099667	0.013500	-0.010500	3.254565	0.260479	0.216454	0.229916	0.203484	0.217680	0.203252	0.210227	0.194121	0.210465	0.208862	0.208111	0.201821	0.201119	0.194451	0.204041	0.203975	0.196545	0.226988	0.306347	0.336338	0.081686	0.180128	0.038913
7.790519	0.099667	0.013250	-0.010417	3.254437	0.259755	0.216055	0.229651	0.203407	0.217613	0.203249	0.210216	0.194111	0.210461	0.208855	0.208101	0.201820	0.201115	0.194447	0.204033	0.203966	0.196534	0.226964	0.306336	0.336308	0.081681	0.180125	0.038890
7.804689	0.099542	0.013292	-0.010417	3.255208	0.259335	0.215844	0.229700	0.203366	0.217542	0.203254	0.210207	0.194102	0.210460	0.208850	0.208093	0.201818	0.201113	0.194443	0.204026	0.203958	0.196526	0.226942	0.306350	0.336291	0.081677	0.180124	0.038868
7.819704	0.099542	0.013250	-0.010417	3.257914	0.259342	0.215976	0.229910	0.203346	0.217558	0.203253	0.210200	0.194108	0.210470	0.208851	0.208090	0.201821	0.201114	0.194440	0.204022	0.203953	0.196525	0.226937	0.306361	0.336305	0.081672	0.180126	0.038844
7.834102	0.099625	0.013417	-0.010625	3.259464	0.259234	0.216122	0.230093	0.203314	0.217664	0.203248	0.210207	0.194117	0.210486	0.208857	0.208090	0.201825	0.201116	0.194439	0.204023	0.203962	0.196530	0.226958	0.306369	0.336335	0.081667	0.180128	0.038824
7.848531	0.099500	0.013333	-0.010458	3.259572	0.258907	0.216040	0.229932	0.203249	0.217729	0.203248	0.210223	0.194121	0.210498	0.208864	0.208089	0.201828	0.201115	0.194442	0.204028	0.203968	0.196539	0.226967	0.306380	0.336344	0.081662	0.180129	0.038804
7.863255	0.099625	0.013583	-0.010417	3.258799	0.258652	0.215725	0.229656	0.203160	0.217692	0.203246	0.210234	0.194115	0.210500	0.208868	0.208087	0.201829	0.201111	0.194442	0.204030	0.203968	0.196537	0.226949	0.306366	0.336297	0.081655	0.180132	0.038784
7.877750	0.099625	0.013375	-0.010417	3.258471	0.258621	0.215407	0.229400	0.203092	0.217630	0.203240	0.210231	0.194110	0.210499	0.208868	0.208083	0.201827	0.201107	0.194440	0.204027	0.203963	0.196526	0.226928	0.306345	0.336236	0.081648	0.180134	0.038765
7.892344	0.099542	0.013750	-0.010500	3.258272	0.258769	0.215312	0.229209	0.203071	0.217594	0.203235	0.210223	0.194107	0.210497	0.208866	0.208081	0.201823	0.201105	0.194438	0.204021	0.203959	0.196513	0.226915	0.306344	0.336192	0.081641	0.180135	0.038747
7.906806	0.099625	0.013292	-0.010333	3.258008	0.259234	0.215543	0.229080	0.203094	0.217571	0.203229	0.210210	0.194098	0.210488	0.208859	0.208078	0.201817	0.201102	0.194435	0.204013	0.203958	0.196511	0.226911	0.306355	0.336156	0.081637	0.180131	0.038733
7.921594	0.099625	0.013458	-0.010333	3.257495	0.259955	0.215767	0.228978	0.203156	0.217567	0.203220	0.210195	0.194087	0.210477	0.208851	0.208075	0.201811	0.201098	0.194431	0.204006	0.203958	0.196510	0.226913	0.306358	0.336159	0.081632	0.180124	0.038722
7.937942	0.099583	0.013333	-0.010333	3.256467	0.260807	0.215778	0.229041	0.203200	0.217600	0.203215	0.210188	0.194077	0.210473	0.208844	0.208072	0.201807	0.201096	0.194428	0.204002	0.203959	0.196511	0.226917	0.306363	0.336212	0.081628	0.180112	0.038709
7.952408	0.099417	0.013292	-0.010333	3.255093	0.261185	0.215575	0.229069	0.203205	0.217618	0.203215	0.210185	0.194072	0.210473	0.208840	0.208067	0.201804	0.201096	0.194426	0.204000	0.203957	0.196511	0.226917	0.306375	0.336254	0.081624	0.180101	0.038698
7.966902	0.099667	0.013583	-0.010333	3.254338	0.261161	0.215306	0.228902	0.203217	0.217609	0.203214	0.210185	0.194070	0.210475	0.208838	0.208063	0.201802	0.201096	0.194425	0.204000	0.203954	0.196517	0.226914	0.306403	0.336271	0.081618	0.180092	0.038686
7.982791	0.099667	0.013333	-0.010333	3.254539	0.261000	0.215177	0.228771	0.203266	0.217614	0.203222	0.210193	0.194071	0.210488	0.208843	0.208067	0.201801	0.201097	0.194426	0.204001	0.203955	0.196524	0.226907	0.306392	0.336297	0.081611	0.180085	0.038674
7.997777	0.099583	0.013292	-0.010333	3.254317	0.260793	0.215255	0.228769	0.203334	0.217639	0.203235	0.210203	0.194080	0.210507	0.208851	0.208077	0.201804	0.201098	0.194431	0.204003	0.203957	0.196520	0.226897	0.306334	0.336315	0.081605	0.180081	0.038662
8.012501	0.099625	0.013250	-0.010292	3.253242	0.260508	0.215189	0.228787	0.203318	0.217631	0.203237	0.210205	0.194089	0.210516	0.208857	0.208083	0.201807	0.201100	0.194435	0.204002	0.203959	0.196512	0.226882	0.306285	0.336305	0.081600	0.180079	0.038650
8.027091	0.099625	0.013333	-0.010417	3.251963	0.259996	0.214929	0.228669	0.203288	0.217600	0.203235	0.210209	0.194097	0.210519	0.208860	0.208081	0.201810	0.201099	0.194436	0.203997	0.203959	0.196503	0.226871	0.306250	0.336321	0.081596	0.180077	0.038640
8.041359	0.099458	0.013167	-0.010417	3.251584	0.259641	0.214747	0.228589	0.203259	0.217589	0.203237	0.210217	0.194099	0.210517	0.208862	0.208078	0.201814	0.201096	0.194435	0.203993	0.203956	0.196495	0.226866	0.306239	0.336330	0.081592	0.180077	0.038632
8.056308	0.099667	0.013167	-0.010500	3.251698	0.259480	0.214856	0.228572	0.203259	0.217577	0.203260	0.210225	0.194099	0.210510	0.208861	0.208075	0.201818	0.201092	0.194435	0.203993	0.203953	0.196491	0.226865	0.306232	0.336315	0.081588	0.180078	0.038621
8.071194	0.099500	0.013458	-0.010583	3.253332	0.259924	0.215345	0.228673	0.203404	0.217610	0.203282	0.210229	0.194102	0.210503	0.208859	0.208072	0.201822	0.201087	0.194438	0.203995	0.203954	0.196497	0.226868	0.306249	0.336293	0.081583	0.180080	0.038611
8.086957	0.099500	0.013292	-0.010333	3.256721	0.260661	0.215978	0.228979	0.203581	0.217719	0.203321	0.210238	0.194109	0.210501	0.208858	0.208070	0.201827	0.201084	0.194445	0.203997	0.203956	0.196501	0.226877	0.306316	0.336329	0.081578	0.180079	0.038600
8.101839	0.099542	0.013208	-0.010500	3.258764	0.260938	0.216074	0.229125	0.203699	0.217795	0.203337	0.210233	0.194111	0.210501	0.208858	0.208067	0.201832	0.201083	0.194447	0.203991	0.203957	0.196492	0.226890	0.306346	0.336327	0.081575	0.180076	0.038592
8.116044	0.099583	0.013333	-0.010417	3.259236	0.260369	0.215819	0.228948	0.203672	0.217752	0.203338	0.210218	0.194103	0.210493	0.208852	0.208061	0.201828	0.201082	0.194442	0.203984	0.203956	0.196475	0.226892	0.306282	0.336222	0.081573	0.180072	0.038585
8.140877	0.099500	0.013042	-0.010500	3.257869	0.259309	0.215281	0.228602	0.203520	0.217631	0.203306	0.210208	0.194089	0.210478	0.208838	0.208055	0.201820	0.201082	0.194432	0.203979	0.203949	0.196454	0.226881	0.306211	0.336087	0.081567	0.180066	0.038572
8.165380	0.099417	0.013167	-0.010583	3.255331	0.258342	0.214624	0.228355	0.203345	0.217540	0.203274	0.210204	0.194077	0.210465	0.208831	0.208050	0.201815	0.201082	0.194425	0.203979	0.203940	0.196448	0.226878	0.306223	0.336073	0.081559	0.180062	0.038559
8.179775	0.099500	0.013292	-0.010500	3.254448	0.258220	0.214530	0.228334	0.203335	0.217565	0.203270	0.210193	0.194073	0.210456	0.208827	0.208045	0.201815	0.201083	0.194422	0.203979	0.203938	0.196459	0.226884	0.306265	0.336113	0.081554	0.180060	0.038553
8.195798	0.099625	0.013333	-0.010583	3.254206	0.258632	0.215065	0.228481	0.203401	0.217634	0.203269	0.210176	0.194072	0.210443	0.208824	0.208041	0.201814	0.201084	0.194418	0.203979	0.203940	0.196470	0.226893	0.306299	0.336150	0.081548	0.180058	0.038545
