[Method]
[General]
Identifier: 	Carrier1mMNaCl pH7 08122013
22.443596	0.099000	0.012583	-0.010583	3.244922	0.259065	0.214899	0.230154	0.203953	0.217447	0.203316	0.210143	0.194042	0.210419	0.208809	0.208052	0.201782	0.201071	0.194398	0.203952	0.203901	0.196509	0.226727	0.306187	0.335931	0.080950	0.178010	0.038944
22.458548	0.098875	0.012792	-0.010417	3.245575	0.259848	0.215338	0.230447	0.203948	0.217547	0.203307	0.210150	0.194045	0.210431	0.208815	0.208057	0.201786	0.201074	0.194404	0.203954	0.203903	0.196509	0.226731	0.306181	0.335958	0.080949	0.178005	0.038948
22.472944	0.098833	0.012792	-0.010583	3.245746	0.259814	0.215311	0.230243	0.203904	0.217566	0.203293	0.210161	0.194047	0.210434	0.208817	0.208061	0.201790	0.201075	0.194407	0.203957	0.203901	0.196502	0.226723	0.306196	0.335971	0.080950	0.178003	0.038952
22.489128	0.098875	0.012708	-0.010333	3.245675	0.259630	0.215265	0.229988	0.203847	0.217561	0.203284	0.210183	0.194049	0.210437	0.208820	0.208064	0.201794	0.201073	0.194409	0.203957	0.203898	0.196494	0.226723	0.306195	0.335973	0.080951	0.178005	0.038956
22.519972	0.098833	0.012583	-0.010417	3.245012	0.258650	0.214766	0.229483	0.203631	0.217452	0.203274	0.210201	0.194038	0.210424	0.208826	0.208047	0.201789	0.201065	0.194402	0.203950	0.203888	0.196470	0.226700	0.306111	0.335907	0.080954	0.178008	0.038962
22.536484	0.098917	0.012708	-0.010583	3.244723	0.258338	0.214547	0.229359	0.203558	0.217446	0.203260	0.210206	0.194028	0.210412	0.208826	0.208040	0.201787	0.201064	0.194400	0.203950	0.203884	0.196463	0.226687	0.306083	0.335862	0.080955	0.178006	0.038967
22.552666	0.098875	0.012750	-0.010667	3.244804	0.258242	0.214499	0.229274	0.203556	0.217464	0.203248	0.210212	0.194019	0.210409	0.208829	0.208038	0.201784	0.201069	0.194399	0.203957	0.203884	0.196469	0.226698	0.306103	0.335866	0.080956	0.178004	0.038973
22.567616	0.098792	0.012583	-0.010500	3.246211	0.258675	0.214723	0.229188	0.203541	0.217476	0.203264	0.210214	0.194024	0.210413	0.208835	0.208043	0.201784	0.201074	0.194399	0.203964	0.203889	0.196484	0.226726	0.306155	0.335924	0.080956	0.178004	0.038984
22.582012	0.098833	0.012750	-0.010417	3.247495	0.259079	0.214994	0.229157	0.203429	0.217509	0.203280	0.210216	0.194043	0.210416	0.208836	0.208051	0.201786	0.201083	0.194401	0.203968	0.203894	0.196492	0.226749	0.306194	0.335950	0.080956	0.178005	0.039008
22.596737	0.098875	0.012667	-0.010583	3.249861	0.259557	0.215472	0.229394	0.203339	0.217589	0.203283	0.210227	0.194056	0.210415	0.208836	0.208063	0.201791	0.201096	0.194406	0.203970	0.203900	0.196493	0.226763	0.306232	0.335936	0.080954	0.178005	0.039052
22.611134	0.098792	0.012750	-0.010417	3.253184	0.260219	0.216094	0.229966	0.203376	0.217753	0.203300	0.210253	0.194064	0.210421	0.208837	0.208076	0.201800	0.201107	0.194413	0.203975	0.203906	0.196498	0.226779	0.306280	0.335913	0.080951	0.178004	0.039113
22.625856	0.098833	0.012875	-0.010500	3.255671	0.261549	0.217021	0.230574	0.203633	0.217922	0.203357	0.210279	0.194069	0.210437	0.208843	0.208082	0.201804	0.201109	0.194421	0.203983	0.203916	0.196511	0.226794	0.306334	0.335923	0.080949	0.178005	0.039177
22.640289	0.098708	0.012833	-0.010333	3.256338	0.262462	0.217586	0.230763	0.204035	0.217988	0.203420	0.210290	0.194073	0.210449	0.208849	0.208082	0.201803	0.201108	0.194422	0.203986	0.203919	0.196520	0.226804	0.306347	0.335941	0.080947	0.178007	0.039231
22.654781	0.098792	0.012708	-0.010583	3.256098	0.262693	0.217521	0.230746	0.204310	0.218001	0.203447	0.210289	0.194073	0.210452	0.208849	0.208081	0.201802	0.201106	0.194420	0.203986	0.203915	0.196521	0.226801	0.306346	0.335953	0.080944	0.178010	0.039274
22.671032	0.098833	0.012667	-0.010500	3.254769	0.262072	0.217295	0.230366	0.204290	0.217945	0.203450	0.210277	0.194075	0.210445	0.208845	0.208081	0.201800	0.201104	0.194417	0.203982	0.203908	0.196517	0.226791	0.306307	0.335926	0.080939	0.178011	0.039308
22.685919	0.098917	0.012833	-0.010583	3.253423	0.261292	0.216994	0.229989	0.204164	0.217838	0.203434	0.210262	0.194074	0.210433	0.208837	0.208076	0.201797	0.201099	0.194412	0.203979	0.203902	0.196509	0.226777	0.306262	0.335889	0.080933	0.178012	0.039328
22.700314	0.098875	0.012625	-0.010417	3.252860	0.260978	0.216428	0.229737	0.203972	0.217738	0.203404	0.210245	0.194069	0.210423	0.208828	0.208068	0.201790	0.201094	0.194406	0.203976	0.203900	0.196496	0.226769	0.306208	0.335873	0.080930	0.178012	0.039337
22.716986	0.098750	0.012750	-0.010583	3.252638	0.260935	0.215856	0.229606	0.203787	0.217652	0.203378	0.210226	0.194066	0.210423	0.208819	0.208062	0.201785	0.201091	0.194400	0.203974	0.203901	0.196484	0.226772	0.306172	0.335873	0.080927	0.178012	0.039339
22.731289	0.098875	0.012750	-0.010500	3.251963	0.260777	0.215681	0.229637	0.203715	0.217592	0.203349	0.210212	0.194062	0.210420	0.208815	0.208055	0.201780	0.201088	0.194395	0.203971	0.203903	0.196484	0.226780	0.306140	0.335857	0.080927	0.178011	0.039333
22.745880	0.098792	0.012750	-0.010583	3.251338	0.260524	0.215889	0.229711	0.203672	0.217544	0.203334	0.210203	0.194060	0.210415	0.208813	0.208048	0.201779	0.201089	0.194392	0.203966	0.203904	0.196493	0.226779	0.306112	0.335806	0.080929	0.178010	0.039323
22.761478	0.098917	0.012750	-0.010583	3.250615	0.260377	0.216139	0.229772	0.203578	0.217502	0.203312	0.210186	0.194053	0.210407	0.208811	0.208041	0.201778	0.201088	0.194389	0.203962	0.203902	0.196498	0.226769	0.306078	0.335755	0.080928	0.178008	0.039309
22.776823	0.098750	0.012667	-0.010583	3.249661	0.260542	0.216410	0.229638	0.203481	0.217462	0.203291	0.210173	0.194047	0.210406	0.208814	0.208040	0.201778	0.201088	0.194389	0.203962	0.203901	0.196497	0.226755	0.306068	0.335760	0.080926	0.178006	0.039294
22.791447	0.098875	0.012667	-0.010500	3.249232	0.260877	0.216624	0.229582	0.203421	0.217431	0.203269	0.210161	0.194044	0.210409	0.208816	0.208040	0.201778	0.201086	0.194388	0.203962	0.203902	0.196491	0.226741	0.306064	0.335803	0.080924	0.178005	0.039279
22.805943	0.098833	0.012667	-0.010583	3.249659	0.261219	0.216783	0.229562	0.203367	0.217417	0.203259	0.210155	0.194042	0.210410	0.208818	0.208039	0.201779	0.201086	0.194388	0.203964	0.203905	0.196486	0.226730	0.306053	0.335829	0.080923	0.178006	0.039265
22.820400	0.098875	0.012750	-0.010417	3.250629	0.261512	0.216974	0.229573	0.203332	0.217481	0.203257	0.210151	0.194045	0.210408	0.208822	0.208037	0.201780	0.201090	0.194388	0.203967	0.203912	0.196486	0.226735	0.306040	0.335842	0.080921	0.178006	0.039247
22.835255	0.098958	0.012792	-0.010333	3.251245	0.261676	0.216893	0.229542	0.203303	0.217522	0.203259	0.210145	0.194042	0.210400	0.208821	0.208032	0.201780	0.201093	0.194389	0.203968	0.203919	0.196496	0.226744	0.306047	0.335868	0.080918	0.178006	0.039229
22.849915	0.098958	0.012708	-0.010500	3.251389	0.261672	0.216733	0.229617	0.203388	0.217552	0.203277	0.210144	0.194036	0.210395	0.208822	0.208030	0.201780	0.201093	0.194388	0.203968	0.203920	0.196507	0.226755	0.306071	0.335902	0.080916	0.178005	0.039213
22.865936	0.098708	0.012708	-0.010417	3.250219	0.261220	0.216657	0.229851	0.203502	0.217581	0.203287	0.210142	0.194027	0.210395	0.208821	0.208030	0.201780	0.201091	0.194386	0.203965	0.203917	0.196514	0.226770	0.306095	0.335925	0.080913	0.178006	0.039197
22.880655	0.098875	0.012792	-0.010333	3.249121	0.260720	0.216816	0.230315	0.203593	0.217606	0.203286	0.210138	0.194020	0.210399	0.208818	0.208031	0.201779	0.201089	0.194384	0.203962	0.203916	0.196509	0.226778	0.306091	0.335936	0.080912	0.178008	0.039185
22.895153	0.099000	0.012458	-0.010333	3.248321	0.260353	0.216871	0.230249	0.203546	0.217564	0.203275	0.210128	0.194015	0.210400	0.208815	0.208028	0.201776	0.201086	0.194384	0.203961	0.203914	0.196497	0.226770	0.306093	0.335943	0.080911	0.178011	0.039173
22.909679	0.098958	0.012625	-0.010583	3.248065	0.260683	0.216995	0.230003	0.203506	0.217530	0.203271	0.210124	0.194014	0.210401	0.208812	0.208031	0.201773	0.201081	0.194388	0.203964	0.203913	0.196486	0.226754	0.306102	0.335972	0.080910	0.178014	0.039161
22.924273	0.098917	0.012750	-0.010333	3.247520	0.261284	0.217105	0.229727	0.203483	0.217531	0.203292	0.210137	0.194017	0.210406	0.208812	0.208039	0.201772	0.201078	0.194397	0.203967	0.203913	0.196484	0.226738	0.306108	0.335997	0.080909	0.178016	0.039151
22.938702	0.098917	0.012708	-0.010417	3.247174	0.261627	0.217153	0.229477	0.203498	0.217526	0.203331	0.210146	0.194024	0.210414	0.208816	0.208045	0.201774	0.201076	0.194408	0.203969	0.203911	0.196482	0.226727	0.306128	0.336019	0.080909	0.178019	0.039142
22.953556	0.098833	0.012667	-0.010417	3.247514	0.261285	0.216880	0.229181	0.203523	0.217485	0.203339	0.210138	0.194026	0.210418	0.208820	0.208043	0.201774	0.201075	0.194414	0.203968	0.203905	0.196477	0.226725	0.306160	0.336020	0.080909	0.178024	0.039132
22.968212	0.098958	0.012750	-0.010417	3.248467	0.260947	0.216658	0.228986	0.203547	0.217455	0.203343	0.210136	0.194024	0.210420	0.208824	0.208043	0.201775	0.201073	0.194412	0.203965	0.203899	0.196470	0.226722	0.306177	0.336003	0.080908	0.178027	0.039123
22.984169	0.098958	0.012708	-0.010417	3.250002	0.260686	0.216581	0.228948	0.203557	0.217447	0.203343	0.210149	0.194016	0.210421	0.208827	0.208044	0.201775	0.201071	0.194407	0.203962	0.203894	0.196462	0.226711	0.306188	0.335950	0.080907	0.178029	0.039113
22.999023	0.098833	0.012750	-0.010333	3.251080	0.260941	0.216700	0.229344	0.203595	0.217573	0.203343	0.210166	0.194014	0.210426	0.208835	0.208051	0.201777	0.201073	0.194408	0.203963	0.203895	0.196458	0.226705	0.306199	0.335890	0.080906	0.178029	0.039105
23.013390	0.098958	0.012833	-0.010333	3.252210	0.261762	0.216593	0.229795	0.203677	0.217678	0.203348	0.210171	0.194024	0.210433	0.208840	0.208058	0.201780	0.201075	0.194414	0.203965	0.203900	0.196460	0.226703	0.306199	0.335839	0.080907	0.178029	0.039098
23.027979	0.098875	0.012750	-0.010667	3.252977	0.262732	0.216541	0.230093	0.203780	0.217726	0.203344	0.210170	0.194032	0.210427	0.208842	0.208067	0.201784	0.201079	0.194419	0.203967	0.203907	0.196462	0.226705	0.306173	0.335800	0.080910	0.178028	0.039094
23.042540	0.098917	0.012625	-0.010417	3.252514	0.263255	0.216511	0.230222	0.203805	0.217714	0.203340	0.210166	0.194039	0.210421	0.208839	0.208077	0.201785	0.201085	0.194421	0.203967	0.203913	0.196461	0.226707	0.306138	0.335795	0.080911	0.178028	0.039091
23.057001	0.098792	0.012667	-0.010333	3.251264	0.263454	0.216481	0.230176	0.203762	0.217668	0.203332	0.210162	0.194042	0.210418	0.208837	0.208081	0.201785	0.201091	0.194420	0.203966	0.203915	0.196457	0.226706	0.306113	0.335819	0.080910	0.178028	0.039087
23.071888	0.098958	0.012625	-0.010333	3.250623	0.263453	0.216392	0.230039	0.203725	0.217618	0.203319	0.210158	0.194046	0.210422	0.208836	0.208078	0.201788	0.201090	0.194417	0.203965	0.203918	0.196458	0.226705	0.306097	0.335867	0.080909	0.178029	0.039084
23.086479	0.098833	0.012708	-0.010417	3.251336	0.263761	0.216369	0.230085	0.203694	0.217594	0.203298	0.210164	0.194049	0.210430	0.208834	0.208075	0.201792	0.201088	0.194414	0.203965	0.203919	0.196461	0.226707	0.306075	0.335929	0.080909	0.178030	0.039081
23.102570	0.098875	0.012917	-0.010333	3.252046	0.264765	0.216293	0.230213	0.203649	0.217609	0.203283	0.210180	0.194054	0.210436	0.208833	0.208075	0.201798	0.201089	0.194413	0.203968	0.203921	0.196467	0.226709	0.306044	0.336020	0.080909	0.178027	0.039079
23.117189	0.098833	0.012750	-0.010417	3.251909	0.265890	0.216420	0.230442	0.203656	0.217655	0.203291	0.210198	0.194068	0.210440	0.208838	0.208076	0.201806	0.201092	0.194415	0.203973	0.203923	0.196478	0.226720	0.306047	0.336133	0.080908	0.178022	0.039075
23.131721	0.098917	0.012708	-0.010333	3.251742	0.266725	0.216763	0.230594	0.203692	0.217727	0.203304	0.210208	0.194090	0.210449	0.208850	0.208077	0.201815	0.201092	0.194419	0.203978	0.203926	0.196493	0.226744	0.306090	0.336237	0.080908	0.178016	0.039072
23.146378	0.098833	0.012583	-0.010500	3.251842	0.267189	0.217086	0.230783	0.203718	0.217750	0.203313	0.210218	0.194103	0.210452	0.208858	0.208078	0.201818	0.201092	0.194422	0.203982	0.203929	0.196506	0.226765	0.306130	0.336311	0.080909	0.178011	0.039067
23.160809	0.098833	0.012750	-0.010500	3.252218	0.267553	0.217539	0.230978	0.203758	0.217713	0.203332	0.210234	0.194106	0.210454	0.208860	0.208079	0.201818	0.201094	0.194423	0.203987	0.203931	0.196524	0.226776	0.306164	0.336316	0.080911	0.178006	0.039065
23.175301	0.098875	0.012833	-0.010417	3.252481	0.267392	0.217813	0.231052	0.203851	0.217677	0.203360	0.210247	0.194105	0.210456	0.208856	0.208079	0.201818	0.201098	0.194425	0.203989	0.203929	0.196539	0.226780	0.306196	0.336302	0.080913	0.178000	0.039064
23.190155	0.098917	0.012792	-0.010500	3.253055	0.267343	0.218076	0.231142	0.204095	0.217687	0.203387	0.210253	0.194106	0.210458	0.208855	0.208080	0.201817	0.201103	0.194426	0.203985	0.203929	0.196550	0.226783	0.306256	0.336328	0.080914	0.177992	0.039065
23.204813	0.098875	0.012625	-0.010417	3.254301	0.267667	0.218427	0.231345	0.204336	0.217737	0.203418	0.210259	0.194106	0.210460	0.208857	0.208083	0.201816	0.201103	0.194428	0.203982	0.203929	0.196566	0.226794	0.306324	0.336380	0.080913	0.177985	0.039067
23.220833	0.098875	0.012667	-0.010500	3.255692	0.268148	0.219149	0.231525	0.204531	0.217834	0.203460	0.210270	0.194102	0.210460	0.208858	0.208087	0.201813	0.201100	0.194429	0.203980	0.203929	0.196578	0.226802	0.306384	0.336441	0.080910	0.177976	0.039070
23.235558	0.098750	0.012625	-0.010500	3.255649	0.268006	0.219325	0.231410	0.204487	0.217907	0.203497	0.210277	0.194098	0.210460	0.208856	0.208086	0.201813	0.201099	0.194429	0.203979	0.203926	0.196575	0.226796	0.306396	0.336454	0.080907	0.177970	0.039076
23.249958	0.098958	0.012667	-0.010667	3.255322	0.267455	0.219185	0.231225	0.204365	0.217904	0.203496	0.210265	0.194092	0.210459	0.208853	0.208082	0.201811	0.201099	0.194427	0.203977	0.203920	0.196568	0.226787	0.306369	0.336418	0.080905	0.177964	0.039095
23.264675	0.098917	0.012667	-0.010500	3.253799	0.266390	0.218949	0.230909	0.204170	0.217816	0.203475	0.210253	0.194086	0.210458	0.208849	0.208073	0.201809	0.201097	0.194424	0.203977	0.203913	0.196558	0.226780	0.306341	0.336367	0.080904	0.177960	0.039141
23.279106	0.098875	0.012667	-0.010583	3.251866	0.265417	0.218431	0.230599	0.203994	0.217741	0.203445	0.210246	0.194079	0.210452	0.208845	0.208066	0.201805	0.201094	0.194420	0.203974	0.203907	0.196546	0.226778	0.306317	0.336329	0.080902	0.177958	0.039204
23.293667	0.098958	0.012750	-0.010417	3.249949	0.264498	0.217821	0.230308	0.203837	0.217664	0.203410	0.210237	0.194073	0.210446	0.208840	0.208060	0.201801	0.201091	0.194417	0.203972	0.203902	0.196528	0.226774	0.306271	0.336304	0.080900	0.177957	0.039271
23.309757	0.098667	0.012583	-0.010333	3.248909	0.263392	0.217115	0.230005	0.203710	0.217554	0.203371	0.210213	0.194070	0.210437	0.208832	0.208052	0.201796	0.201089	0.194414	0.203973	0.203898	0.196506	0.226766	0.306202	0.336267	0.080899	0.177954	0.039341
23.324703	0.098917	0.012792	-0.010333	3.248970	0.262483	0.216846	0.229797	0.203673	0.217510	0.203357	0.210197	0.194069	0.210434	0.208830	0.208050	0.201794	0.201087	0.194412	0.203977	0.203900	0.196495	0.226759	0.306157	0.336240	0.080896	0.177949	0.039382
23.339069	0.098875	0.012750	-0.010583	3.249415	0.261692	0.216677	0.229604	0.203623	0.217490	0.203351	0.210190	0.194066	0.210433	0.208832	0.208051	0.201793	0.201085	0.194411	0.203979	0.203906	0.196502	0.226754	0.306126	0.336224	0.080892	0.177944	0.039410
23.353825	0.098792	0.012833	-0.010417	3.249784	0.260990	0.216392	0.229393	0.203578	0.217436	0.203344	0.210183	0.194061	0.210430	0.208832	0.208051	0.201791	0.201086	0.194408	0.203976	0.203909	0.196517	0.226744	0.306119	0.336186	0.080888	0.177939	0.039429
23.368320	0.098875	0.012583	-0.010500	3.250032	0.260409	0.216053	0.229202	0.203504	0.217375	0.203326	0.210176	0.194055	0.210424	0.208826	0.208050	0.201787	0.201086	0.194404	0.203971	0.203907	0.196514	0.226731	0.306102	0.336126	0.080885	0.177936	0.039439
23.382946	0.098917	0.012750	-0.010417	3.250764	0.260125	0.215734	0.229194	0.203403	0.217352	0.203309	0.210176	0.194054	0.210420	0.208822	0.208049	0.201784	0.201084	0.194403	0.203969	0.203904	0.196500	0.226715	0.306067	0.336061	0.080883	0.177934	0.039443
23.398252	0.098917	0.012667	-0.010583	3.251244	0.260000	0.215454	0.229317	0.203294	0.217337	0.203287	0.210177	0.194056	0.210421	0.208820	0.208048	0.201781	0.201079	0.194406	0.203964	0.203898	0.196488	0.226704	0.306029	0.335995	0.080882	0.177937	0.039443
23.421165	0.098875	0.012500	-0.010583	3.251297	0.259565	0.215175	0.229395	0.203219	0.217324	0.203262	0.210172	0.194059	0.210420	0.208817	0.208042	0.201780	0.201072	0.194412	0.203953	0.203891	0.196484	0.226708	0.306029	0.335936	0.080882	0.177948	0.039430
23.448528	0.098667	0.012667	-0.010583	3.251244	0.259389	0.215072	0.229320	0.203277	0.217340	0.203239	0.210175	0.194066	0.210431	0.208818	0.208036	0.201784	0.201067	0.194417	0.203951	0.203891	0.196497	0.226725	0.306077	0.335961	0.080882	0.177960	0.039405
23.462927	0.098875	0.012583	-0.010417	3.251020	0.259303	0.214934	0.229218	0.203243	0.217326	0.203222	0.210172	0.194067	0.210436	0.208815	0.208031	0.201783	0.201064	0.194415	0.203953	0.203890	0.196493	0.226720	0.306086	0.335951	0.080884	0.177964	0.039386
23.477619	0.098792	0.012625	-0.010333	3.249938	0.259119	0.214715	0.229034	0.203138	0.217266	0.203198	0.210170	0.194066	0.210432	0.208810	0.208025	0.201781	0.201060	0.194410	0.203955	0.203886	0.196474	0.226703	0.306059	0.335882	0.080887	0.177965	0.039365
23.492048	0.098792	0.012583	-0.010417	3.248735	0.259033	0.214623	0.228870	0.203063	0.217218	0.203182	0.210174	0.194068	0.210427	0.208810	0.208019	0.201781	0.201058	0.194407	0.203957	0.203880	0.196456	0.226686	0.306035	0.335823	0.080889	0.177965	0.039345
23.506538	0.098833	0.012583	-0.010333	3.248008	0.259042	0.214816	0.228789	0.203027	0.217199	0.203182	0.210183	0.194075	0.210425	0.208815	0.208015	0.201781	0.201060	0.194406	0.203961	0.203877	0.196439	0.226670	0.306025	0.335799	0.080890	0.177966	0.039326
23.522793	0.098833	0.012583	-0.010417	3.248487	0.259061	0.215106	0.228666	0.203036	0.217231	0.203205	0.210195	0.194087	0.210426	0.208822	0.208019	0.201787	0.201063	0.194407	0.203964	0.203879	0.196429	0.226654	0.306036	0.335811	0.080890	0.177969	0.039303
23.537678	0.098792	0.012708	-0.010417	3.249831	0.259151	0.215437	0.228548	0.203078	0.217228	0.203217	0.210197	0.194092	0.210427	0.208824	0.208025	0.201789	0.201063	0.194404	0.203963	0.203879	0.196427	0.226646	0.306053	0.335838	0.080888	0.177970	0.039282
23.552073	0.098750	0.012542	-0.010583	3.251308	0.259756	0.215817	0.228528	0.203194	0.217223	0.203215	0.210202	0.194087	0.210429	0.208825	0.208035	0.201785	0.201063	0.194400	0.203965	0.203882	0.196428	0.226662	0.306074	0.335883	0.080887	0.177969	0.039261
23.567610	0.098958	0.012583	-0.010583	3.252254	0.260095	0.216095	0.228562	0.203219	0.217243	0.203198	0.210213	0.194084	0.210428	0.208827	0.208046	0.201782	0.201064	0.194398	0.203968	0.203888	0.196425	0.226686	0.306070	0.335887	0.080884	0.177966	0.039242
23.582983	0.098917	0.012583	-0.010500	3.252652	0.260756	0.216354	0.229010	0.203223	0.217293	0.203180	0.210224	0.194087	0.210427	0.208828	0.208052	0.201783	0.201067	0.194398	0.203971	0.203893	0.196427	0.226701	0.306074	0.335886	0.080882	0.177963	0.039229
23.597769	0.098708	0.012542	-0.010333	3.252703	0.261563	0.216528	0.229515	0.203239	0.217335	0.203166	0.210232	0.194087	0.210424	0.208824	0.208049	0.201788	0.201071	0.194398	0.203973	0.203897	0.196433	0.226694	0.306086	0.335914	0.080881	0.177958	0.039218
23.612297	0.098917	0.012625	-0.010333	3.252658	0.261815	0.216659	0.229812	0.203278	0.217379	0.203161	0.210247	0.194085	0.210425	0.208822	0.208048	0.201790	0.201075	0.194400	0.203972	0.203900	0.196439	0.226688	0.306095	0.335958	0.080880	0.177950	0.039208
23.626532	0.098792	0.012708	-0.010667	3.252957	0.261391	0.216830	0.229871	0.203324	0.217431	0.203173	0.210263	0.194082	0.210428	0.208822	0.208050	0.201791	0.201079	0.194402	0.203967	0.203904	0.196441	0.226695	0.306099	0.336008	0.080880	0.177940	0.039199
23.643238	0.098708	0.012875	-0.010333	3.253556	0.260913	0.216621	0.229793	0.203332	0.217472	0.203213	0.210266	0.194084	0.210434	0.208828	0.208054	0.201790	0.201084	0.194403	0.203963	0.203909	0.196448	0.226711	0.306117	0.336034	0.080880	0.177929	0.039187
23.657764	0.098792	0.012583	-0.010500	3.252932	0.260672	0.216218	0.229806	0.203307	0.217469	0.203245	0.210256	0.194087	0.210439	0.208832	0.208054	0.201788	0.201090	0.194402	0.203961	0.203909	0.196460	0.226715	0.306135	0.336027	0.080880	0.177921	0.039177
23.672226	0.098792	0.012708	-0.010417	3.251847	0.260515	0.215772	0.229725	0.203264	0.217458	0.203264	0.210251	0.194092	0.210451	0.208833	0.208053	0.201786	0.201095	0.194401	0.203961	0.203908	0.196471	0.226705	0.306146	0.336013	0.080879	0.177914	0.039167
23.687017	0.098792	0.012667	-0.010333	3.250623	0.260332	0.215584	0.229619	0.203284	0.217452	0.203286	0.210257	0.194098	0.210462	0.208835	0.208055	0.201789	0.201097	0.194402	0.203964	0.203912	0.196475	0.226703	0.306171	0.336050	0.080879	0.177907	0.039159
23.701286	0.098750	0.012750	-0.010333	3.249433	0.260255	0.215793	0.229572	0.203359	0.217501	0.203328	0.210265	0.194103	0.210475	0.208839	0.208062	0.201793	0.201098	0.194408	0.203968	0.203919	0.196479	0.226706	0.306178	0.336072	0.080880	0.177902	0.039152
23.716070	0.098667	0.012625	-0.010417	3.247986	0.260116	0.216244	0.229473	0.203409	0.217686	0.203369	0.210280	0.194106	0.210486	0.208847	0.208067	0.201799	0.201100	0.194414	0.203971	0.203927	0.196483	0.226716	0.306166	0.336058	0.080879	0.177898	0.039145
23.730663	0.098750	0.012625	-0.010500	3.246441	0.260011	0.216276	0.229359	0.203387	0.217827	0.203372	0.210292	0.194104	0.210483	0.208852	0.208070	0.201800	0.201102	0.194418	0.203972	0.203930	0.196485	0.226723	0.306163	0.336050	0.080876	0.177895	0.039140
23.744831	0.098833	0.012750	-0.010417	3.245020	0.259962	0.216121	0.229292	0.203381	0.217938	0.203367	0.210306	0.194101	0.210477	0.208853	0.208073	0.201800	0.201105	0.194420	0.203973	0.203932	0.196485	0.226727	0.306176	0.336058	0.080873	0.177894	0.039136
23.761538	0.098875	0.012750	-0.010333	3.244156	0.260342	0.216179	0.229395	0.203515	0.218059	0.203363	0.210312	0.194101	0.210474	0.208859	0.208078	0.201801	0.201108	0.194421	0.203975	0.203938	0.196488	0.226718	0.306194	0.336068	0.080872	0.177900	0.039134
23.775967	0.098750	0.012708	-0.010500	3.245678	0.260842	0.216951	0.229778	0.203625	0.218098	0.203370	0.210306	0.194100	0.210478	0.208862	0.208079	0.201802	0.201109	0.194422	0.203981	0.203945	0.196484	0.226721	0.306197	0.336059	0.080871	0.177905	0.039134
23.790428	0.098792	0.012667	-0.010333	3.248059	0.261262	0.217644	0.230222	0.203644	0.218087	0.203390	0.210300	0.194097	0.210486	0.208862	0.208077	0.201801	0.201106	0.194421	0.203986	0.203944	0.196477	0.226737	0.306202	0.336045	0.080870	0.177905	0.039134
23.805382	0.098750	0.012667	-0.010333	3.249345	0.261527	0.218125	0.230445	0.203627	0.218050	0.203410	0.210292	0.194094	0.210493	0.208862	0.208074	0.201798	0.201103	0.194420	0.203986	0.203938	0.196473	0.226759	0.306213	0.336029	0.080870	0.177897	0.039133
23.819550	0.098792	0.012667	-0.010500	3.250220	0.261464	0.218525	0.230412	0.203601	0.217999	0.203408	0.210286	0.194095	0.210497	0.208861	0.208071	0.201795	0.201100	0.194419	0.203983	0.203932	0.196475	0.226767	0.306222	0.336000	0.080870	0.177890	0.039130
23.834339	0.098792	0.012750	-0.010417	3.250632	0.260963	0.218385	0.230212	0.203522	0.217924	0.203387	0.210277	0.194101	0.210497	0.208859	0.208065	0.201792	0.201095	0.194419	0.203977	0.203928	0.196471	0.226759	0.306205	0.335941	0.080868	0.177882	0.039127
23.849838	0.098792	0.012625	-0.010500	3.249835	0.260193	0.217671	0.229916	0.203405	0.217808	0.203358	0.210260	0.194105	0.210489	0.208852	0.208055	0.201788	0.201085	0.194415	0.203969	0.203920	0.196459	0.226737	0.306155	0.335878	0.080867	0.177875	0.039124
23.865179	0.098875	0.012667	-0.010458	3.248771	0.259554	0.217029	0.229811	0.203334	0.217708	0.203337	0.210243	0.194100	0.210478	0.208844	0.208048	0.201785	0.201079	0.194410	0.203961	0.203912	0.196455	0.226717	0.306120	0.335853	0.080866	0.177868	0.039126
23.879841	0.098875	0.012500	-0.010333	3.248212	0.259135	0.216540	0.229864	0.203320	0.217642	0.203324	0.210228	0.194090	0.210470	0.208834	0.208046	0.201784	0.201075	0.194408	0.203958	0.203910	0.196463	0.226716	0.306116	0.335878	0.080864	0.177857	0.039129
23.899761	0.098750	0.012667	-0.010417	3.247992	0.259414	0.216566	0.229944	0.203386	0.217603	0.203323	0.210212	0.194080	0.210464	0.208831	0.208048	0.201787	0.201072	0.194410	0.203959	0.203913	0.196472	0.226732	0.306144	0.335927	0.080862	0.177843	0.039141
23.930601	0.098708	0.012625	-0.010583	3.248836	0.260599	0.217190	0.229952	0.203521	0.217566	0.203337	0.210186	0.194072	0.210455	0.208834	0.208050	0.201790	0.201066	0.194415	0.203961	0.203918	0.196480	0.226749	0.306171	0.335963	0.080861	0.177830	0.039194
23.946625	0.098708	0.012625	-0.010417	3.248387	0.260058	0.216951	0.229748	0.203459	0.217502	0.203314	0.210180	0.194072	0.210443	0.208835	0.208048	0.201786	0.201065	0.194416	0.203958	0.203917	0.196485	0.226739	0.306149	0.335909	0.080860	0.177832	0.039256
23.961611	0.098708	0.012583	-0.010500	3.247921	0.259600	0.216574	0.229553	0.203424	0.217456	0.203294	0.210182	0.194072	0.210437	0.208836	0.208046	0.201783	0.201068	0.194418	0.203957	0.203917	0.196493	0.226728	0.306132	0.335870	0.080857	0.177834	0.039317
