[Method]
[General]
Identifier: 	Carrier1mMNaCl pH7 08122013
12.788554	0.097667	0.015958	0.151458	3.656401	0.242886	0.208044	0.221999	0.201236	0.215701	0.202765	0.209825	0.193885	0.210248	0.208656	0.207916	0.201682	0.200954	0.194308	0.203833	0.203728	0.196218	0.225548	0.301792	0.312047	0.084324	0.076428	0.031049
12.802818	0.097792	0.015917	0.151125	3.656405	0.242886	0.208044	0.221999	0.201235	0.215701	0.202766	0.209824	0.193885	0.210247	0.208656	0.207915	0.201682	0.200956	0.194308	0.203833	0.203727	0.196218	0.225549	0.301786	0.312051	0.084323	0.076428	0.031050
12.817475	0.097667	0.015875	0.151125	3.656427	0.242886	0.208044	0.222000	0.201235	0.215699	0.202768	0.209823	0.193884	0.210246	0.208657	0.207915	0.201682	0.200957	0.194308	0.203833	0.203727	0.196219	0.225549	0.301781	0.312056	0.084322	0.076428	0.031052
12.832135	0.097750	0.015875	0.151208	3.656458	0.242880	0.208045	0.221999	0.201235	0.215699	0.202769	0.209823	0.193884	0.210245	0.208658	0.207915	0.201682	0.200957	0.194308	0.203832	0.203727	0.196220	0.225549	0.301779	0.312061	0.084321	0.076428	0.031056
12.846404	0.097750	0.015917	0.151125	3.656492	0.242872	0.208045	0.221998	0.201236	0.215698	0.202769	0.209824	0.193884	0.210245	0.208658	0.207914	0.201682	0.200957	0.194309	0.203832	0.203726	0.196221	0.225551	0.301779	0.312067	0.084321	0.076429	0.031059
12.861319	0.097667	0.016000	0.151167	3.656539	0.242867	0.208046	0.221998	0.201236	0.215697	0.202768	0.209824	0.193884	0.210245	0.208659	0.207913	0.201681	0.200956	0.194310	0.203830	0.203726	0.196221	0.225552	0.301777	0.312073	0.084321	0.076431	0.031062
12.875750	0.097667	0.015958	0.151583	3.656579	0.242866	0.208047	0.221999	0.201237	0.215698	0.202767	0.209823	0.193886	0.210246	0.208660	0.207912	0.201680	0.200956	0.194309	0.203830	0.203726	0.196220	0.225553	0.301771	0.312078	0.084322	0.076431	0.031064
12.890179	0.097750	0.015917	0.151583	3.656631	0.242866	0.208047	0.222001	0.201238	0.215698	0.202767	0.209823	0.193887	0.210246	0.208660	0.207913	0.201680	0.200956	0.194308	0.203830	0.203726	0.196219	0.225554	0.301765	0.312082	0.084322	0.076432	0.031067
12.904873	0.097750	0.016042	0.151583	3.656700	0.242869	0.208050	0.222004	0.201239	0.215699	0.202768	0.209823	0.193889	0.210247	0.208660	0.207915	0.201680	0.200957	0.194309	0.203832	0.203728	0.196219	0.225556	0.301761	0.312087	0.084322	0.076433	0.031070
12.919430	0.097667	0.015958	0.151542	3.656755	0.242874	0.208052	0.222006	0.201239	0.215701	0.202769	0.209824	0.193890	0.210248	0.208661	0.207916	0.201682	0.200959	0.194310	0.203833	0.203729	0.196219	0.225558	0.301757	0.312091	0.084321	0.076433	0.031073
12.933990	0.097667	0.015833	0.151625	3.656793	0.242878	0.208055	0.222007	0.201241	0.215704	0.202770	0.209826	0.193890	0.210249	0.208661	0.207918	0.201682	0.200960	0.194312	0.203834	0.203730	0.196220	0.225560	0.301752	0.312096	0.084320	0.076432	0.031075
12.948483	0.097667	0.015792	0.151708	3.656827	0.242878	0.208057	0.222007	0.201243	0.215705	0.202771	0.209827	0.193890	0.210250	0.208663	0.207918	0.201683	0.200960	0.194313	0.203834	0.203730	0.196221	0.225561	0.301747	0.312100	0.084318	0.076432	0.031077
12.963013	0.097708	0.015833	0.151708	3.656882	0.242879	0.208059	0.222009	0.201245	0.215707	0.202771	0.209828	0.193891	0.210251	0.208664	0.207917	0.201683	0.200961	0.194314	0.203834	0.203730	0.196221	0.225561	0.301742	0.312103	0.084315	0.076432	0.031080
12.977800	0.097667	0.015958	0.151667	3.656994	0.242883	0.208060	0.222011	0.201245	0.215708	0.202771	0.209828	0.193892	0.210252	0.208664	0.207914	0.201684	0.200961	0.194314	0.203835	0.203729	0.196221	0.225560	0.301736	0.312102	0.084312	0.076431	0.031086
12.992133	0.097750	0.015833	0.151708	3.657116	0.242888	0.208060	0.222012	0.201245	0.215708	0.202770	0.209828	0.193892	0.210252	0.208663	0.207913	0.201684	0.200961	0.194314	0.203836	0.203729	0.196220	0.225560	0.301730	0.312102	0.084311	0.076431	0.031096
13.006787	0.097708	0.015875	0.151625	3.657233	0.242892	0.208060	0.222013	0.201244	0.215708	0.202769	0.209827	0.193891	0.210251	0.208663	0.207912	0.201685	0.200960	0.194314	0.203837	0.203728	0.196219	0.225561	0.301726	0.312103	0.084310	0.076430	0.031117
13.021385	0.097667	0.015875	0.151292	3.657334	0.242894	0.208060	0.222014	0.201243	0.215709	0.202768	0.209828	0.193890	0.210250	0.208664	0.207912	0.201686	0.200959	0.194315	0.203836	0.203729	0.196219	0.225562	0.301721	0.312104	0.084310	0.076430	0.031160
13.051805	0.097667	0.015917	0.151417	3.657405	0.242886	0.208059	0.222012	0.201243	0.215711	0.202769	0.209830	0.193889	0.210249	0.208665	0.207911	0.201687	0.200956	0.194313	0.203836	0.203729	0.196215	0.225562	0.301719	0.312109	0.084309	0.076431	0.031276
13.068735	0.097708	0.015958	0.151458	3.657393	0.242880	0.208058	0.222010	0.201243	0.215712	0.202769	0.209829	0.193890	0.210249	0.208665	0.207911	0.201687	0.200956	0.194312	0.203837	0.203729	0.196213	0.225563	0.301718	0.312113	0.084309	0.076432	0.031332
13.082971	0.097792	0.015875	0.151542	3.657385	0.242875	0.208057	0.222009	0.201243	0.215712	0.202769	0.209828	0.193890	0.210249	0.208664	0.207912	0.201688	0.200957	0.194311	0.203837	0.203729	0.196212	0.225563	0.301718	0.312117	0.084309	0.076433	0.031369
13.097950	0.097792	0.015708	0.151500	3.657388	0.242871	0.208057	0.222008	0.201242	0.215712	0.202768	0.209828	0.193889	0.210249	0.208662	0.207913	0.201687	0.200958	0.194310	0.203837	0.203730	0.196212	0.225562	0.301718	0.312123	0.084308	0.076434	0.031396
13.112352	0.097792	0.015875	0.152250	3.657361	0.242869	0.208057	0.222008	0.201241	0.215712	0.202768	0.209829	0.193888	0.210249	0.208662	0.207914	0.201685	0.200957	0.194309	0.203836	0.203730	0.196212	0.225563	0.301718	0.312128	0.084307	0.076434	0.031413
13.126780	0.097708	0.015958	0.151833	3.657318	0.242867	0.208057	0.222008	0.201241	0.215711	0.202767	0.209831	0.193886	0.210249	0.208662	0.207914	0.201683	0.200957	0.194308	0.203834	0.203730	0.196211	0.225563	0.301712	0.312131	0.084306	0.076435	0.031422
13.141569	0.097583	0.015875	0.151208	3.657282	0.242867	0.208057	0.222007	0.201240	0.215711	0.202767	0.209832	0.193885	0.210250	0.208663	0.207914	0.201681	0.200957	0.194307	0.203832	0.203728	0.196211	0.225563	0.301705	0.312136	0.084305	0.076436	0.031422
13.155931	0.097792	0.015958	0.151250	3.657247	0.242868	0.208058	0.222006	0.201239	0.215712	0.202767	0.209831	0.193884	0.210249	0.208663	0.207913	0.201680	0.200958	0.194306	0.203829	0.203727	0.196211	0.225563	0.301698	0.312140	0.084304	0.076437	0.031418
13.170623	0.097750	0.015917	0.151375	3.657212	0.242866	0.208060	0.222005	0.201238	0.215712	0.202768	0.209830	0.193885	0.210250	0.208664	0.207912	0.201681	0.200957	0.194307	0.203826	0.203726	0.196211	0.225564	0.301694	0.312145	0.084303	0.076438	0.031413
13.185085	0.097708	0.015792	0.151333	3.657199	0.242865	0.208063	0.222005	0.201238	0.215711	0.202770	0.209828	0.193887	0.210250	0.208666	0.207912	0.201681	0.200954	0.194307	0.203826	0.203727	0.196212	0.225565	0.301691	0.312151	0.084301	0.076438	0.031405
13.199610	0.097708	0.015667	0.151333	3.657195	0.242864	0.208064	0.222008	0.201238	0.215712	0.202771	0.209825	0.193887	0.210251	0.208666	0.207911	0.201681	0.200953	0.194307	0.203826	0.203727	0.196213	0.225566	0.301687	0.312157	0.084300	0.076437	0.031395
13.214465	0.097833	0.015833	0.151500	3.657179	0.242865	0.208064	0.222010	0.201237	0.215713	0.202772	0.209823	0.193885	0.210253	0.208665	0.207911	0.201681	0.200953	0.194307	0.203826	0.203727	0.196214	0.225567	0.301681	0.312162	0.084298	0.076437	0.031382
13.228701	0.097750	0.015958	0.151458	3.657161	0.242866	0.208065	0.222010	0.201236	0.215713	0.202774	0.209822	0.193885	0.210254	0.208665	0.207911	0.201681	0.200955	0.194308	0.203826	0.203726	0.196215	0.225568	0.301675	0.312167	0.084296	0.076437	0.031372
13.243422	0.097708	0.015750	0.151333	3.657132	0.242865	0.208066	0.222009	0.201234	0.215713	0.202775	0.209822	0.193884	0.210254	0.208665	0.207910	0.201680	0.200956	0.194310	0.203826	0.203725	0.196216	0.225568	0.301671	0.312173	0.084294	0.076437	0.031360
13.257952	0.097667	0.015833	0.151375	3.657101	0.242861	0.208066	0.222007	0.201234	0.215714	0.202776	0.209823	0.193884	0.210253	0.208665	0.207910	0.201679	0.200956	0.194312	0.203826	0.203725	0.196215	0.225568	0.301666	0.312180	0.084292	0.076437	0.031349
13.272314	0.097833	0.015875	0.151458	3.657085	0.242857	0.208067	0.222007	0.201235	0.215715	0.202776	0.209825	0.193884	0.210253	0.208665	0.207910	0.201679	0.200955	0.194312	0.203827	0.203725	0.196214	0.225568	0.301661	0.312187	0.084291	0.076436	0.031338
13.287233	0.097750	0.015750	0.151667	3.657095	0.242857	0.208067	0.222007	0.201237	0.215715	0.202776	0.209826	0.193885	0.210253	0.208665	0.207911	0.201679	0.200953	0.194311	0.203828	0.203725	0.196214	0.225569	0.301655	0.312195	0.084289	0.076435	0.031328
13.301662	0.097708	0.015958	0.151542	3.657089	0.242856	0.208066	0.222007	0.201238	0.215713	0.202776	0.209826	0.193886	0.210252	0.208665	0.207910	0.201679	0.200953	0.194309	0.203829	0.203724	0.196213	0.225570	0.301648	0.312200	0.084288	0.076434	0.031320
13.316029	0.097792	0.015917	0.151667	3.657066	0.242856	0.208065	0.222006	0.201240	0.215711	0.202776	0.209824	0.193886	0.210251	0.208664	0.207910	0.201679	0.200954	0.194308	0.203829	0.203724	0.196213	0.225571	0.301642	0.312206	0.084285	0.076434	0.031314
13.330812	0.097875	0.015750	0.151208	3.657045	0.242856	0.208065	0.222005	0.201241	0.215709	0.202776	0.209822	0.193887	0.210251	0.208663	0.207910	0.201681	0.200955	0.194308	0.203828	0.203724	0.196213	0.225571	0.301638	0.312213	0.084284	0.076434	0.031309
13.345277	0.097792	0.016125	0.150833	3.657031	0.242858	0.208064	0.222006	0.201240	0.215707	0.202776	0.209820	0.193888	0.210250	0.208660	0.207911	0.201682	0.200955	0.194308	0.203827	0.203723	0.196213	0.225572	0.301634	0.312218	0.084284	0.076435	0.031303
13.359873	0.097708	0.015833	0.151083	3.657022	0.242862	0.208062	0.222006	0.201239	0.215706	0.202776	0.209820	0.193888	0.210250	0.208659	0.207910	0.201683	0.200957	0.194307	0.203827	0.203723	0.196213	0.225573	0.301629	0.312223	0.084285	0.076435	0.031298
13.374397	0.097750	0.015792	0.151125	3.657010	0.242866	0.208062	0.222006	0.201239	0.215705	0.202776	0.209820	0.193888	0.210252	0.208659	0.207909	0.201682	0.200960	0.194306	0.203829	0.203723	0.196212	0.225573	0.301623	0.312227	0.084287	0.076436	0.031293
13.388859	0.097708	0.015875	0.151167	3.657000	0.242866	0.208063	0.222006	0.201239	0.215705	0.202776	0.209819	0.193888	0.210253	0.208661	0.207910	0.201683	0.200963	0.194305	0.203831	0.203724	0.196212	0.225574	0.301617	0.312233	0.084288	0.076436	0.031289
13.403713	0.097833	0.015958	0.150625	3.657003	0.242866	0.208064	0.222009	0.201240	0.215705	0.202775	0.209819	0.193888	0.210252	0.208663	0.207911	0.201684	0.200964	0.194305	0.203833	0.203726	0.196211	0.225574	0.301611	0.312238	0.084288	0.076437	0.031284
13.417979	0.097708	0.015833	0.150667	3.657007	0.242865	0.208066	0.222010	0.201242	0.215706	0.202775	0.209819	0.193889	0.210251	0.208663	0.207913	0.201684	0.200965	0.194306	0.203834	0.203728	0.196211	0.225574	0.301612	0.312244	0.084287	0.076438	0.031279
13.432673	0.097833	0.015917	0.151208	3.657000	0.242865	0.208068	0.222012	0.201244	0.215707	0.202774	0.209819	0.193890	0.210251	0.208662	0.207915	0.201684	0.200963	0.194307	0.203835	0.203730	0.196211	0.225574	0.301616	0.312250	0.084286	0.076439	0.031273
13.447294	0.097833	0.015875	0.151333	3.656980	0.242865	0.208069	0.222011	0.201244	0.215705	0.202773	0.209819	0.193890	0.210251	0.208661	0.207915	0.201685	0.200962	0.194308	0.203835	0.203731	0.196211	0.225575	0.301614	0.312254	0.084286	0.076441	0.031267
13.461563	0.097750	0.015875	0.151667	3.656960	0.242866	0.208070	0.222010	0.201243	0.215700	0.202773	0.209820	0.193889	0.210251	0.208662	0.207916	0.201685	0.200961	0.194308	0.203835	0.203732	0.196211	0.225574	0.301609	0.312256	0.084285	0.076441	0.031262
13.476481	0.097750	0.015750	0.151833	3.656929	0.242867	0.208070	0.222009	0.201243	0.215697	0.202773	0.209821	0.193888	0.210251	0.208664	0.207915	0.201685	0.200961	0.194308	0.203835	0.203733	0.196210	0.225574	0.301603	0.312259	0.084285	0.076441	0.031253
13.490944	0.097792	0.015833	0.151417	3.656892	0.242868	0.208069	0.222009	0.201242	0.215694	0.202773	0.209821	0.193887	0.210250	0.208665	0.207915	0.201685	0.200961	0.194307	0.203835	0.203733	0.196210	0.225574	0.301597	0.312264	0.084286	0.076440	0.031244
13.505342	0.097708	0.015875	0.151292	3.656880	0.242869	0.208068	0.222009	0.201242	0.215692	0.202773	0.209820	0.193887	0.210249	0.208666	0.207915	0.201685	0.200961	0.194307	0.203835	0.203731	0.196210	0.225574	0.301591	0.312268	0.084287	0.076439	0.031237
13.520094	0.097750	0.015833	0.151208	3.656892	0.242871	0.208070	0.222011	0.201241	0.215693	0.202773	0.209819	0.193887	0.210249	0.208666	0.207914	0.201683	0.200960	0.194307	0.203834	0.203730	0.196210	0.225575	0.301586	0.312276	0.084288	0.076439	0.031230
13.534525	0.097792	0.015875	0.151458	3.656891	0.242874	0.208073	0.222012	0.201242	0.215696	0.202774	0.209820	0.193887	0.210249	0.208667	0.207914	0.201682	0.200959	0.194308	0.203834	0.203730	0.196211	0.225577	0.301582	0.312283	0.084289	0.076438	0.031223
13.549150	0.097708	0.015958	0.151417	3.656882	0.242876	0.208074	0.222013	0.201243	0.215698	0.202774	0.209822	0.193888	0.210249	0.208666	0.207914	0.201681	0.200958	0.194308	0.203834	0.203731	0.196212	0.225578	0.301580	0.312288	0.084290	0.076437	0.031216
13.563646	0.097625	0.015875	0.151542	3.656877	0.242880	0.208074	0.222015	0.201243	0.215700	0.202774	0.209825	0.193888	0.210249	0.208666	0.207914	0.201681	0.200957	0.194308	0.203833	0.203733	0.196213	0.225580	0.301576	0.312291	0.084290	0.076436	0.031210
13.578174	0.097833	0.015875	0.151167	3.656874	0.242883	0.208073	0.222016	0.201243	0.215701	0.202774	0.209825	0.193889	0.210250	0.208666	0.207915	0.201681	0.200958	0.194308	0.203833	0.203734	0.196212	0.225582	0.301572	0.312293	0.084291	0.076437	0.031205
13.592960	0.097667	0.015958	0.151250	3.656869	0.242885	0.208073	0.222017	0.201243	0.215703	0.202774	0.209826	0.193888	0.210252	0.208665	0.207916	0.201681	0.200960	0.194308	0.203832	0.203734	0.196211	0.225584	0.301567	0.312294	0.084291	0.076437	0.031198
13.607261	0.097708	0.015958	0.151333	3.656859	0.242882	0.208073	0.222019	0.201244	0.215704	0.202774	0.209826	0.193888	0.210253	0.208664	0.207917	0.201681	0.200962	0.194308	0.203832	0.203734	0.196211	0.225585	0.301564	0.312295	0.084292	0.076438	0.031193
13.621919	0.097792	0.015833	0.151417	3.656846	0.242876	0.208073	0.222019	0.201244	0.215704	0.202774	0.209827	0.193887	0.210253	0.208663	0.207917	0.201680	0.200963	0.194308	0.203832	0.203735	0.196213	0.225583	0.301564	0.312297	0.084292	0.076439	0.031187
13.636606	0.097708	0.015958	0.151417	3.656868	0.242870	0.208070	0.222018	0.201244	0.215704	0.202774	0.209827	0.193888	0.210252	0.208662	0.207916	0.201679	0.200963	0.194308	0.203831	0.203735	0.196214	0.225581	0.301562	0.312297	0.084292	0.076440	0.031184
13.650875	0.097667	0.015875	0.151208	3.656943	0.242866	0.208069	0.222017	0.201242	0.215704	0.202774	0.209827	0.193889	0.210252	0.208662	0.207915	0.201678	0.200963	0.194308	0.203831	0.203735	0.196214	0.225580	0.301560	0.312295	0.084292	0.076441	0.031183
13.665760	0.097667	0.016000	0.151167	3.657049	0.242863	0.208071	0.222017	0.201242	0.215705	0.202774	0.209828	0.193889	0.210252	0.208662	0.207915	0.201676	0.200964	0.194307	0.203831	0.203734	0.196215	0.225581	0.301557	0.312294	0.084291	0.076442	0.031190
13.680223	0.097792	0.015875	0.151042	3.657119	0.242863	0.208071	0.222019	0.201241	0.215705	0.202774	0.209828	0.193890	0.210252	0.208663	0.207914	0.201674	0.200963	0.194307	0.203831	0.203734	0.196215	0.225581	0.301555	0.312292	0.084289	0.076443	0.031211
13.694653	0.097708	0.015875	0.150833	3.657186	0.242862	0.208071	0.222021	0.201241	0.215705	0.202774	0.209829	0.193890	0.210253	0.208665	0.207914	0.201672	0.200961	0.194306	0.203831	0.203733	0.196214	0.225581	0.301552	0.312291	0.084287	0.076443	0.031253
13.709309	0.097792	0.015792	0.150958	3.657264	0.242862	0.208071	0.222023	0.201243	0.215705	0.202774	0.209828	0.193890	0.210252	0.208665	0.207913	0.201672	0.200959	0.194306	0.203830	0.203733	0.196213	0.225581	0.301552	0.312292	0.084285	0.076443	0.031303
13.723839	0.097708	0.015792	0.151208	3.657326	0.242860	0.208071	0.222023	0.201245	0.215707	0.202774	0.209826	0.193891	0.210252	0.208664	0.207913	0.201672	0.200957	0.194305	0.203830	0.203732	0.196213	0.225582	0.301554	0.312294	0.084283	0.076444	0.031348
13.738427	0.097708	0.015875	0.151417	3.657368	0.242857	0.208071	0.222022	0.201245	0.215708	0.202774	0.209827	0.193892	0.210252	0.208663	0.207914	0.201672	0.200955	0.194305	0.203831	0.203732	0.196214	0.225582	0.301556	0.312297	0.084282	0.076445	0.031386
13.752989	0.097750	0.015792	0.151583	3.657383	0.242854	0.208072	0.222020	0.201244	0.215709	0.202773	0.209828	0.193892	0.210253	0.208663	0.207915	0.201673	0.200954	0.194306	0.203832	0.203733	0.196215	0.225583	0.301558	0.312299	0.084281	0.076445	0.031412
13.767387	0.097792	0.015833	0.151167	3.657372	0.242853	0.208073	0.222021	0.201244	0.215709	0.202773	0.209830	0.193892	0.210254	0.208663	0.207916	0.201674	0.200954	0.194307	0.203833	0.203732	0.196215	0.225583	0.301555	0.312301	0.084280	0.076446	0.031430
13.782207	0.097917	0.015792	0.151042	3.657357	0.242856	0.208073	0.222023	0.201244	0.215708	0.202773	0.209830	0.193892	0.210255	0.208663	0.207916	0.201675	0.200955	0.194308	0.203833	0.203732	0.196213	0.225583	0.301548	0.312302	0.084280	0.076446	0.031438
13.796573	0.097750	0.015833	0.150958	3.657355	0.242861	0.208073	0.222024	0.201244	0.215707	0.202772	0.209830	0.193892	0.210255	0.208663	0.207915	0.201676	0.200955	0.194308	0.203833	0.203731	0.196213	0.225583	0.301543	0.312303	0.084279	0.076446	0.031438
13.811197	0.097958	0.015792	0.150667	3.657358	0.242863	0.208074	0.222023	0.201243	0.215707	0.202771	0.209829	0.193893	0.210255	0.208664	0.207914	0.201675	0.200956	0.194309	0.203834	0.203731	0.196212	0.225583	0.301538	0.312306	0.084278	0.076446	0.031433
13.825888	0.097750	0.015792	0.150708	3.657361	0.242863	0.208075	0.222022	0.201242	0.215706	0.202770	0.209830	0.193894	0.210256	0.208665	0.207913	0.201676	0.200956	0.194309	0.203834	0.203731	0.196212	0.225584	0.301533	0.312309	0.084276	0.076445	0.031422
13.840092	0.097833	0.015875	0.151125	3.657371	0.242864	0.208075	0.222023	0.201242	0.215706	0.202770	0.209831	0.193894	0.210256	0.208666	0.207913	0.201676	0.200958	0.194310	0.203834	0.203732	0.196211	0.225585	0.301529	0.312312	0.084274	0.076444	0.031409
13.855009	0.097708	0.015833	0.151083	3.657367	0.242869	0.208075	0.222026	0.201242	0.215708	0.202769	0.209832	0.193894	0.210255	0.208665	0.207912	0.201677	0.200958	0.194311	0.203834	0.203733	0.196211	0.225585	0.301526	0.312314	0.084273	0.076444	0.031392
13.869503	0.097750	0.015833	0.150917	3.657331	0.242871	0.208075	0.222028	0.201240	0.215709	0.202768	0.209832	0.193893	0.210254	0.208663	0.207912	0.201677	0.200957	0.194313	0.203834	0.203734	0.196210	0.225585	0.301522	0.312317	0.084274	0.076443	0.031374
13.883900	0.097708	0.015875	0.150958	3.657301	0.242874	0.208074	0.222030	0.201239	0.215709	0.202766	0.209833	0.193891	0.210253	0.208661	0.207911	0.201677	0.200956	0.194314	0.203834	0.203735	0.196209	0.225584	0.301518	0.312318	0.084275	0.076442	0.031356
13.898657	0.097833	0.015958	0.151125	3.657294	0.242876	0.208074	0.222031	0.201237	0.215708	0.202766	0.209833	0.193891	0.210252	0.208661	0.207911	0.201676	0.200955	0.194314	0.203833	0.203735	0.196208	0.225584	0.301513	0.312320	0.084275	0.076442	0.031339
13.913052	0.097792	0.015833	0.151000	3.657289	0.242874	0.208074	0.222031	0.201237	0.215708	0.202767	0.209833	0.193890	0.210251	0.208662	0.207911	0.201675	0.200955	0.194314	0.203833	0.203734	0.196207	0.225585	0.301510	0.312322	0.084275	0.076442	0.031321
13.927742	0.097667	0.015875	0.150708	3.657282	0.242870	0.208076	0.222030	0.201237	0.215708	0.202767	0.209833	0.193890	0.210251	0.208663	0.207912	0.201675	0.200956	0.194314	0.203833	0.203733	0.196208	0.225586	0.301509	0.312325	0.084274	0.076442	0.031302
13.942240	0.097667	0.015667	0.150833	3.657273	0.242864	0.208077	0.222028	0.201237	0.215707	0.202766	0.209833	0.193889	0.210251	0.208663	0.207912	0.201675	0.200956	0.194314	0.203834	0.203733	0.196209	0.225586	0.301510	0.312328	0.084273	0.076441	0.031284
13.956669	0.097875	0.015792	0.151167	3.657260	0.242862	0.208076	0.222027	0.201239	0.215706	0.202765	0.209833	0.193888	0.210251	0.208664	0.207911	0.201675	0.200957	0.194313	0.203834	0.203734	0.196210	0.225586	0.301510	0.312332	0.084272	0.076440	0.031268
13.971552	0.097708	0.015875	0.151292	3.657247	0.242863	0.208075	0.222026	0.201240	0.215707	0.202765	0.209834	0.193887	0.210252	0.208664	0.207910	0.201676	0.200958	0.194312	0.203833	0.203734	0.196211	0.225586	0.301508	0.312336	0.084270	0.076439	0.031254
13.985819	0.097750	0.015750	0.151083	3.657225	0.242864	0.208074	0.222026	0.201242	0.215708	0.202765	0.209834	0.193886	0.210252	0.208664	0.207910	0.201678	0.200959	0.194311	0.203833	0.203733	0.196211	0.225586	0.301506	0.312342	0.084267	0.076440	0.031241
14.000544	0.097708	0.015833	0.150667	3.657190	0.242864	0.208073	0.222024	0.201243	0.215710	0.202765	0.209834	0.193886	0.210253	0.208665	0.207910	0.201679	0.200960	0.194310	0.203832	0.203733	0.196212	0.225587	0.301505	0.312349	0.084264	0.076440	0.031229
14.015169	0.097833	0.015792	0.150833	3.657130	0.242861	0.208073	0.222022	0.201243	0.215710	0.202765	0.209833	0.193884	0.210253	0.208665	0.207909	0.201681	0.200961	0.194309	0.203832	0.203731	0.196212	0.225588	0.301503	0.312353	0.084263	0.076441	0.031216
14.029337	0.097875	0.015792	0.150792	3.657073	0.242859	0.208074	0.222020	0.201243	0.215708	0.202764	0.209833	0.193882	0.210253	0.208665	0.207908	0.201681	0.200960	0.194308	0.203831	0.203729	0.196212	0.225589	0.301501	0.312356	0.084263	0.076442	0.031205
14.044350	0.097750	0.015958	0.151167	3.657014	0.242856	0.208074	0.222019	0.201243	0.215705	0.202764	0.209834	0.193880	0.210252	0.208666	0.207907	0.201680	0.200959	0.194308	0.203831	0.203728	0.196211	0.225589	0.301500	0.312356	0.084264	0.076443	0.031192
14.058817	0.097708	0.015917	0.151042	3.656962	0.242853	0.208075	0.222018	0.201244	0.215703	0.202765	0.209834	0.193880	0.210250	0.208666	0.207906	0.201679	0.200959	0.194308	0.203831	0.203728	0.196210	0.225590	0.301497	0.312356	0.084264	0.076444	0.031181
14.073181	0.097625	0.015792	0.151042	3.656920	0.242852	0.208074	0.222017	0.201244	0.215702	0.202765	0.209834	0.193880	0.210249	0.208666	0.207906	0.201678	0.200959	0.194308	0.203831	0.203728	0.196210	0.225590	0.301494	0.312357	0.084263	0.076445	0.031171
14.087938	0.097667	0.015917	0.151167	3.656875	0.242850	0.208074	0.222017	0.201243	0.215702	0.202765	0.209832	0.193882	0.210248	0.208666	0.207907	0.201678	0.200960	0.194309	0.203832	0.203729	0.196210	0.225590	0.301491	0.312358	0.084262	0.076446	0.031162
14.102363	0.097708	0.015917	0.151000	3.656818	0.242851	0.208073	0.222017	0.201244	0.215703	0.202765	0.209831	0.193884	0.210249	0.208666	0.207908	0.201677	0.200961	0.194310	0.203832	0.203729	0.196211	0.225591	0.301488	0.312358	0.084261	0.076447	0.031153
14.117025	0.097750	0.015833	0.151000	3.656773	0.242854	0.208074	0.222019	0.201246	0.215704	0.202765	0.209830	0.193885	0.210250	0.208665	0.207908	0.201677	0.200962	0.194311	0.203833	0.203730	0.196211	0.225592	0.301483	0.312359	0.084260	0.076447	0.031145
14.131519	0.097875	0.015833	0.151250	3.656764	0.242858	0.208073	0.222022	0.201247	0.215705	0.202765	0.209831	0.193886	0.210250	0.208665	0.207907	0.201677	0.200962	0.194312	0.203834	0.203730	0.196212	0.225594	0.301480	0.312363	0.084260	0.076447	0.031137
14.146010	0.097833	0.015875	0.151125	3.656752	0.242860	0.208073	0.222023	0.201247	0.215707	0.202763	0.209831	0.193887	0.210251	0.208663	0.207906	0.201678	0.200961	0.194311	0.203835	0.203730	0.196211	0.225595	0.301478	0.312366	0.084260	0.076446	0.031129
14.160802	0.097667	0.015792	0.150958	3.656698	0.242858	0.208073	0.222022	0.201247	0.215707	0.202761	0.209832	0.193887	0.210251	0.208663	0.207905	0.201680	0.200959	0.194311	0.203836	0.203732	0.196211	0.225596	0.301478	0.312368	0.084261	0.076446	0.031123
14.175133	0.097708	0.015833	0.150750	3.656655	0.242855	0.208072	0.222022	0.201249	0.215708	0.202760	0.209832	0.193887	0.210250	0.208663	0.207905	0.201681	0.200958	0.194310	0.203838	0.203734	0.196212	0.225595	0.301481	0.312372	0.084262	0.076445	0.031119
14.189756	0.097750	0.015958	0.150917	3.656622	0.242852	0.208071	0.222022	0.201250	0.215709	0.202760	0.209833	0.193888	0.210250	0.208665	0.207905	0.201680	0.200957	0.194311	0.203838	0.203736	0.196213	0.225593	0.301485	0.312375	0.084263	0.076445	0.031116
14.204418	0.097667	0.015750	0.151000	3.656613	0.242850	0.208071	0.222024	0.201249	0.215709	0.202760	0.209834	0.193888	0.210250	0.208666	0.207907	0.201679	0.200957	0.194312	0.203837	0.203736	0.196213	0.225590	0.301484	0.312376	0.084263	0.076445	0.031113
14.218715	0.097750	0.015917	0.150875	3.656623	0.242849	0.208072	0.222025	0.201247	0.215708	0.202761	0.209834	0.193888	0.210250	0.208666	0.207908	0.201679	0.200957	0.194311	0.203836	0.203736	0.196212	0.225589	0.301480	0.312376	0.084262	0.076446	0.031111
14.233601	0.097667	0.015667	0.151000	3.656619	0.242848	0.208072	0.222026	0.201247	0.215707	0.202762	0.209834	0.193889	0.210252	0.208666	0.207909	0.201679	0.200956	0.194311	0.203835	0.203735	0.196212	0.225588	0.301477	0.312376	0.084261	0.076446	0.031111
