[Method]
[General]
Identifier: 	Carrier1mMNaCl pH7 08122013
19.690544	0.099667	0.013667	-0.010292	3.800014	0.268225	0.221660	0.231089	0.204380	0.217681	0.203452	0.210329	0.194205	0.210535	0.208848	0.208102	0.201795	0.201091	0.194474	0.204051	0.204005	0.196743	0.225494	0.295562	0.322797	0.081983	0.152344	0.036497
19.705431	0.099625	0.013833	-0.010125	3.800983	0.267967	0.221115	0.230981	0.204344	0.217673	0.203445	0.210325	0.194208	0.210527	0.208845	0.208098	0.201795	0.201088	0.194469	0.204048	0.204001	0.196746	0.225494	0.295583	0.322834	0.081982	0.152387	0.036495
19.719603	0.099750	0.013833	-0.010250	3.801591	0.267497	0.220989	0.231060	0.204302	0.217663	0.203433	0.210324	0.194209	0.210524	0.208843	0.208095	0.201792	0.201088	0.194466	0.204044	0.203998	0.196745	0.225490	0.295587	0.322842	0.081982	0.152377	0.036491
19.734388	0.099667	0.013750	-0.010292	3.801725	0.266872	0.221243	0.231101	0.204283	0.217670	0.203429	0.210323	0.194209	0.210522	0.208843	0.208093	0.201791	0.201088	0.194464	0.204039	0.203997	0.196742	0.225481	0.295589	0.322780	0.081982	0.152340	0.036485
19.749928	0.099750	0.013417	-0.010208	3.802630	0.266924	0.222050	0.231085	0.204388	0.217690	0.203450	0.210316	0.194215	0.210521	0.208846	0.208093	0.201793	0.201090	0.194464	0.204040	0.203997	0.196745	0.225469	0.295602	0.322662	0.081983	0.152301	0.036477
19.765232	0.099667	0.013708	-0.010208	3.803456	0.266833	0.223289	0.230898	0.204554	0.217683	0.203453	0.210314	0.194222	0.210523	0.208850	0.208093	0.201801	0.201093	0.194467	0.204043	0.203996	0.196760	0.225469	0.295607	0.322572	0.081984	0.152286	0.036470
19.779858	0.099667	0.013917	-0.010250	3.804130	0.266243	0.223944	0.230720	0.204654	0.217670	0.203445	0.210319	0.194224	0.210531	0.208854	0.208095	0.201810	0.201096	0.194474	0.204047	0.203994	0.196781	0.225474	0.295622	0.322571	0.081985	0.152338	0.036463
19.794321	0.099667	0.013667	-0.010250	3.803305	0.265144	0.224212	0.230564	0.204621	0.217648	0.203431	0.210321	0.194217	0.210534	0.208853	0.208094	0.201811	0.201095	0.194478	0.204052	0.203994	0.196803	0.225471	0.295636	0.322631	0.081986	0.152418	0.036456
19.808847	0.099542	0.013833	-0.010292	3.802015	0.264075	0.223724	0.230378	0.204554	0.217582	0.203420	0.210311	0.194209	0.210526	0.208848	0.208090	0.201807	0.201092	0.194478	0.204052	0.203994	0.196820	0.225466	0.295673	0.322656	0.081986	0.152464	0.036450
19.823732	0.099667	0.014000	-0.010250	3.800014	0.263020	0.222741	0.230175	0.204403	0.217495	0.203416	0.210291	0.194204	0.210511	0.208844	0.208081	0.201802	0.201086	0.194476	0.204049	0.203992	0.196825	0.225456	0.295680	0.322585	0.081986	0.152484	0.036442
19.837933	0.099708	0.013500	-0.010208	3.799453	0.262782	0.222403	0.230407	0.204279	0.217443	0.203431	0.210280	0.194205	0.210501	0.208843	0.208075	0.201800	0.201083	0.194474	0.204050	0.203994	0.196837	0.225449	0.295703	0.322539	0.081986	0.152512	0.036435
19.852657	0.099667	0.013917	-0.010333	3.801251	0.263169	0.222956	0.231260	0.204199	0.217397	0.203465	0.210280	0.194210	0.210501	0.208842	0.208075	0.201802	0.201087	0.194472	0.204063	0.204000	0.196848	0.225439	0.295746	0.322547	0.081985	0.152607	0.036430
19.868227	0.099708	0.013667	-0.010250	3.804100	0.263654	0.223517	0.232002	0.204098	0.217369	0.203484	0.210283	0.194215	0.210502	0.208838	0.208076	0.201804	0.201095	0.194471	0.204070	0.204007	0.196855	0.225427	0.295822	0.322586	0.081985	0.152746	0.036425
19.883530	0.099625	0.013667	-0.010208	3.804324	0.263106	0.223143	0.231977	0.203997	0.217352	0.203475	0.210281	0.194213	0.210499	0.208836	0.208074	0.201803	0.201092	0.194471	0.204062	0.204005	0.196849	0.225422	0.295809	0.322599	0.081984	0.152839	0.036421
19.898155	0.099750	0.013583	-0.010292	3.801235	0.262138	0.222207	0.231638	0.203926	0.217337	0.203458	0.210281	0.194209	0.210496	0.208837	0.208071	0.201799	0.201087	0.194471	0.204055	0.203999	0.196835	0.225422	0.295720	0.322590	0.081983	0.152862	0.036416
19.912655	0.099708	0.013875	-0.010208	3.798011	0.261258	0.221458	0.231279	0.203855	0.217315	0.203451	0.210282	0.194207	0.210497	0.208838	0.208072	0.201794	0.201086	0.194471	0.204054	0.203999	0.196819	0.225426	0.295653	0.322554	0.081982	0.152864	0.036412
19.927084	0.099667	0.013917	-0.010292	3.795489	0.260694	0.220924	0.230943	0.203785	0.217288	0.203440	0.210282	0.194209	0.210499	0.208838	0.208072	0.201790	0.201085	0.194471	0.204053	0.204006	0.196804	0.225431	0.295621	0.322524	0.081981	0.152861	0.036409
19.941967	0.099625	0.013750	-0.010292	3.794997	0.260457	0.220555	0.230607	0.203722	0.217253	0.203420	0.210274	0.194208	0.210500	0.208835	0.208071	0.201789	0.201083	0.194473	0.204046	0.204009	0.196790	0.225437	0.295617	0.322600	0.081981	0.152849	0.036407
19.956656	0.099667	0.014000	-0.010167	3.795037	0.261585	0.220234	0.230523	0.203684	0.217258	0.203410	0.210273	0.194202	0.210503	0.208832	0.208074	0.201789	0.201083	0.194474	0.204042	0.204011	0.196787	0.225457	0.295622	0.322756	0.081980	0.152840	0.036405
19.972649	0.099625	0.013917	-0.010250	3.793826	0.263241	0.220471	0.230638	0.203643	0.217305	0.203397	0.210278	0.194193	0.210504	0.208831	0.208082	0.201791	0.201083	0.194476	0.204040	0.204012	0.196791	0.225489	0.295625	0.322864	0.081980	0.152834	0.036405
19.987373	0.099667	0.013708	-0.010292	3.792103	0.263939	0.221363	0.231090	0.203629	0.217370	0.203379	0.210277	0.194189	0.210504	0.208831	0.208083	0.201794	0.201085	0.194479	0.204040	0.204013	0.196792	0.225519	0.295614	0.322878	0.081980	0.152826	0.036405
20.001835	0.099708	0.013917	-0.010083	3.791520	0.262885	0.221954	0.231358	0.203643	0.217407	0.203368	0.210268	0.194184	0.210509	0.208834	0.208081	0.201796	0.201084	0.194483	0.204043	0.204013	0.196791	0.225536	0.295596	0.322852	0.081979	0.152812	0.036406
20.016392	0.099750	0.013583	-0.010250	3.791035	0.261703	0.222231	0.231433	0.203710	0.217448	0.203373	0.210265	0.194177	0.210520	0.208838	0.208079	0.201799	0.201083	0.194484	0.204046	0.204006	0.196782	0.225527	0.295548	0.322737	0.081977	0.152801	0.036409
20.030956	0.099667	0.013833	-0.010250	3.789310	0.261241	0.221995	0.231020	0.203769	0.217471	0.203372	0.210262	0.194174	0.210524	0.208837	0.208075	0.201798	0.201082	0.194481	0.204044	0.204001	0.196772	0.225519	0.295495	0.322631	0.081976	0.152799	0.036412
20.045448	0.099625	0.013750	-0.010250	3.787821	0.261026	0.221699	0.230557	0.203838	0.217462	0.203356	0.210251	0.194170	0.210516	0.208834	0.208070	0.201796	0.201082	0.194476	0.204039	0.203998	0.196767	0.225513	0.295472	0.322560	0.081974	0.152801	0.036415
20.060333	0.099625	0.013750	-0.010292	3.788208	0.261940	0.221983	0.230222	0.204010	0.217492	0.203349	0.210241	0.194165	0.210506	0.208834	0.208067	0.201794	0.201082	0.194472	0.204035	0.203999	0.196767	0.225521	0.295490	0.322612	0.081974	0.152814	0.036418
20.074924	0.099625	0.013833	-0.010208	3.790573	0.263922	0.223170	0.230322	0.204361	0.217544	0.203360	0.210243	0.194165	0.210501	0.208835	0.208066	0.201793	0.201080	0.194472	0.204035	0.204000	0.196761	0.225530	0.295505	0.322674	0.081974	0.152851	0.036423
20.090916	0.099708	0.013458	-0.010333	3.792202	0.266862	0.223660	0.230893	0.204834	0.217611	0.203374	0.210250	0.194175	0.210510	0.208840	0.208068	0.201795	0.201079	0.194474	0.204039	0.204003	0.196751	0.225538	0.295524	0.322722	0.081972	0.152919	0.036428
20.105701	0.099667	0.013500	-0.010167	3.792559	0.267618	0.223138	0.231248	0.204953	0.217642	0.203357	0.210256	0.194182	0.210523	0.208844	0.208070	0.201796	0.201081	0.194473	0.204040	0.204008	0.196748	0.225541	0.295595	0.322719	0.081971	0.153008	0.036433
20.120066	0.099667	0.013833	-0.010292	3.794809	0.267884	0.222667	0.231343	0.204935	0.217668	0.203348	0.210275	0.194191	0.210536	0.208850	0.208074	0.201802	0.201086	0.194473	0.204039	0.204014	0.196761	0.225537	0.295665	0.322797	0.081970	0.153074	0.036438
20.134823	0.099667	0.013833	-0.010208	3.795824	0.266393	0.221902	0.231077	0.204779	0.217598	0.203354	0.210283	0.194194	0.210532	0.208853	0.208078	0.201806	0.201088	0.194472	0.204038	0.204014	0.196774	0.225532	0.295691	0.322856	0.081969	0.153070	0.036444
20.149223	0.099667	0.013667	-0.010125	3.795137	0.264910	0.221458	0.230900	0.204667	0.217535	0.203376	0.210280	0.194187	0.210523	0.208851	0.208080	0.201807	0.201087	0.194471	0.204039	0.204009	0.196780	0.225535	0.295691	0.322882	0.081968	0.153004	0.036450
20.163748	0.099667	0.013667	-0.010208	3.794150	0.264260	0.221143	0.230755	0.204615	0.217483	0.203386	0.210272	0.194177	0.210513	0.208846	0.208075	0.201805	0.201086	0.194468	0.204041	0.204006	0.196778	0.225545	0.295728	0.322805	0.081968	0.152901	0.036456
20.179934	0.099667	0.013917	-0.010250	3.793738	0.264791	0.220691	0.230769	0.204572	0.217491	0.203401	0.210269	0.194170	0.210509	0.208842	0.208069	0.201802	0.201087	0.194464	0.204041	0.204003	0.196774	0.225540	0.295733	0.322708	0.081969	0.152791	0.036466
20.194851	0.099667	0.013417	-0.010333	3.794903	0.265362	0.220223	0.231043	0.204486	0.217506	0.203400	0.210270	0.194169	0.210501	0.208843	0.208067	0.201802	0.201087	0.194458	0.204035	0.203998	0.196779	0.225525	0.295700	0.322619	0.081970	0.152728	0.036475
20.209150	0.099625	0.013583	-0.010250	3.795170	0.265600	0.219881	0.231226	0.204384	0.217501	0.203375	0.210264	0.194168	0.210494	0.208838	0.208069	0.201801	0.201084	0.194453	0.204029	0.203994	0.196785	0.225504	0.295642	0.322530	0.081972	0.152703	0.036482
20.224037	0.099667	0.013500	-0.010250	3.796651	0.265780	0.220169	0.231256	0.204371	0.217526	0.203373	0.210259	0.194172	0.210496	0.208834	0.208074	0.201801	0.201086	0.194450	0.204026	0.203996	0.196792	0.225489	0.295629	0.322614	0.081972	0.152663	0.036488
20.238432	0.099708	0.013750	-0.010167	3.799426	0.265898	0.220139	0.231204	0.204462	0.217602	0.203404	0.210258	0.194183	0.210504	0.208832	0.208078	0.201806	0.201090	0.194450	0.204023	0.204001	0.196800	0.225483	0.295676	0.322762	0.081972	0.152587	0.036494
20.253057	0.099708	0.013667	-0.010125	3.802545	0.266550	0.220144	0.231375	0.204606	0.217739	0.203454	0.210263	0.194197	0.210511	0.208836	0.208081	0.201813	0.201096	0.194452	0.204023	0.204007	0.196812	0.225485	0.295766	0.322914	0.081972	0.152506	0.036503
20.268433	0.099667	0.013583	-0.010167	3.804965	0.267459	0.220224	0.231564	0.204732	0.217852	0.203484	0.210271	0.194203	0.210516	0.208842	0.208080	0.201814	0.201100	0.194455	0.204026	0.204009	0.196811	0.225490	0.295811	0.323041	0.081972	0.152429	0.036520
20.283772	0.099667	0.013750	-0.010083	3.805976	0.268002	0.220405	0.231734	0.204849	0.217913	0.203485	0.210283	0.194202	0.210518	0.208846	0.208078	0.201810	0.201103	0.194459	0.204032	0.204012	0.196798	0.225497	0.295803	0.323138	0.081973	0.152344	0.036555
20.298786	0.099542	0.014000	-0.010000	3.806190	0.267933	0.220850	0.231903	0.205005	0.217919	0.203472	0.210312	0.194200	0.210515	0.208849	0.208076	0.201808	0.201105	0.194462	0.204040	0.204014	0.196790	0.225507	0.295795	0.323175	0.081972	0.152232	0.036602
20.313116	0.099667	0.014000	-0.010250	3.806116	0.267746	0.221383	0.231932	0.205037	0.217908	0.203461	0.210319	0.194206	0.210506	0.208854	0.208074	0.201806	0.201107	0.194464	0.204044	0.204013	0.196793	0.225505	0.295802	0.323159	0.081971	0.152115	0.036643
20.329306	0.099750	0.013792	-0.010250	3.805306	0.268280	0.222012	0.231824	0.204956	0.217915	0.203471	0.210319	0.194220	0.210499	0.208860	0.208073	0.201804	0.201108	0.194465	0.204044	0.204011	0.196794	0.225494	0.295787	0.323148	0.081971	0.151964	0.036683
20.344219	0.099667	0.013750	-0.010250	3.804696	0.268703	0.221544	0.231595	0.204815	0.217912	0.203507	0.210320	0.194231	0.210496	0.208863	0.208074	0.201800	0.201108	0.194468	0.204043	0.204011	0.196784	0.225477	0.295723	0.323085	0.081972	0.151788	0.036712
20.358456	0.099667	0.013500	-0.010250	3.806712	0.268038	0.221219	0.231440	0.204774	0.217877	0.203550	0.210312	0.194233	0.210496	0.208868	0.208074	0.201799	0.201109	0.194473	0.204041	0.204017	0.196780	0.225469	0.295702	0.323007	0.081972	0.151626	0.036730
20.373211	0.099667	0.013667	-0.010208	3.810712	0.267256	0.221754	0.231384	0.204845	0.217828	0.203586	0.210300	0.194237	0.210496	0.208874	0.208074	0.201800	0.201109	0.194482	0.204041	0.204028	0.196795	0.225464	0.295796	0.322946	0.081972	0.151480	0.036744
20.388746	0.099667	0.013833	-0.010167	3.811479	0.266946	0.222665	0.231205	0.204796	0.217791	0.203572	0.210282	0.194235	0.210494	0.208873	0.208068	0.201802	0.201107	0.194484	0.204042	0.204033	0.196812	0.225468	0.295974	0.322890	0.081970	0.151429	0.036749
20.404085	0.099667	0.013833	-0.010292	3.810767	0.266885	0.222764	0.230998	0.204645	0.217805	0.203547	0.210269	0.194230	0.210493	0.208872	0.208064	0.201803	0.201105	0.194482	0.204043	0.204033	0.196822	0.225489	0.296080	0.322866	0.081969	0.151486	0.036748
20.418745	0.099667	0.013750	-0.010292	3.812072	0.266656	0.222445	0.230851	0.204486	0.217826	0.203527	0.210256	0.194219	0.210496	0.208872	0.208063	0.201803	0.201106	0.194480	0.204042	0.204030	0.196829	0.225515	0.296067	0.322923	0.081968	0.151618	0.036744
20.433174	0.099708	0.013833	-0.010125	3.814440	0.266223	0.222346	0.230669	0.204382	0.217808	0.203517	0.210244	0.194211	0.210493	0.208870	0.208063	0.201802	0.201107	0.194478	0.204041	0.204024	0.196832	0.225525	0.296019	0.322974	0.081969	0.151804	0.036736
20.467819	0.099667	0.013917	-0.010167	3.816470	0.265599	0.220935	0.229891	0.204222	0.217591	0.203441	0.210239	0.194188	0.210485	0.208867	0.208058	0.201794	0.201098	0.194464	0.204035	0.204010	0.196797	0.225488	0.295809	0.322801	0.081969	0.152339	0.036712
20.482443	0.099750	0.013667	-0.010083	3.815138	0.265453	0.221011	0.230118	0.204233	0.217530	0.203412	0.210255	0.194185	0.210483	0.208862	0.208055	0.201792	0.201093	0.194460	0.204036	0.204006	0.196785	0.225478	0.295786	0.322857	0.081968	0.152431	0.036699
20.497784	0.099667	0.013708	-0.010083	3.813054	0.265068	0.221691	0.230646	0.204237	0.217514	0.203394	0.210253	0.194187	0.210480	0.208856	0.208050	0.201790	0.201090	0.194460	0.204039	0.204003	0.196787	0.225465	0.295817	0.322976	0.081968	0.152430	0.036684
20.515141	0.099667	0.013833	-0.010333	3.811450	0.264975	0.222307	0.230882	0.204223	0.217506	0.203381	0.210244	0.194186	0.210477	0.208850	0.208046	0.201789	0.201088	0.194459	0.204042	0.203998	0.196786	0.225460	0.295885	0.322998	0.081968	0.152409	0.036666
20.529766	0.099625	0.013500	-0.010250	3.809147	0.265409	0.222351	0.230928	0.204194	0.217521	0.203374	0.210240	0.194181	0.210477	0.208849	0.208044	0.201794	0.201093	0.194457	0.204044	0.203994	0.196781	0.225465	0.295939	0.323001	0.081968	0.152417	0.036652
20.544615	0.099667	0.013667	-0.010292	3.806953	0.265888	0.222434	0.231089	0.204171	0.217595	0.203375	0.210255	0.194180	0.210482	0.208854	0.208047	0.201807	0.201104	0.194457	0.204047	0.203994	0.196778	0.225483	0.295981	0.323049	0.081968	0.152463	0.036639
20.560740	0.099667	0.013667	-0.010250	3.806563	0.265613	0.222464	0.231282	0.204293	0.217747	0.203391	0.210293	0.194185	0.210489	0.208859	0.208054	0.201819	0.201114	0.194462	0.204049	0.204001	0.196783	0.225497	0.296008	0.323009	0.081968	0.152521	0.036627
20.575069	0.099708	0.013708	-0.010208	3.807581	0.265012	0.222407	0.231292	0.204493	0.217743	0.203390	0.210302	0.194191	0.210493	0.208859	0.208057	0.201818	0.201116	0.194467	0.204046	0.204008	0.196792	0.225507	0.296021	0.322924	0.081967	0.152567	0.036619
20.589661	0.099583	0.013667	-0.010250	3.808114	0.264880	0.222203	0.231238	0.204576	0.217706	0.203370	0.210290	0.194192	0.210491	0.208856	0.208056	0.201816	0.201114	0.194466	0.204042	0.204013	0.196796	0.225513	0.296017	0.322899	0.081966	0.152614	0.036610
20.605911	0.099625	0.013583	-0.010250	3.807317	0.265284	0.221932	0.231132	0.204580	0.217644	0.203333	0.210266	0.194179	0.210485	0.208849	0.208054	0.201812	0.201109	0.194463	0.204039	0.204014	0.196789	0.225515	0.296008	0.323008	0.081965	0.152681	0.036602
20.620667	0.099667	0.013500	-0.010208	3.807135	0.265463	0.221712	0.230973	0.204546	0.217559	0.203315	0.210253	0.194165	0.210478	0.208842	0.208051	0.201810	0.201104	0.194460	0.204035	0.204013	0.196782	0.225505	0.296002	0.323119	0.081965	0.152743	0.036595
20.635160	0.099667	0.013583	-0.010167	3.806195	0.265335	0.221131	0.230822	0.204520	0.217512	0.203322	0.210254	0.194160	0.210475	0.208839	0.208053	0.201809	0.201099	0.194460	0.204031	0.204009	0.196778	0.225505	0.295994	0.323182	0.081966	0.152791	0.036588
20.650665	0.099625	0.013750	-0.010250	3.804048	0.264903	0.220968	0.230674	0.204520	0.217516	0.203343	0.210270	0.194169	0.210477	0.208843	0.208059	0.201813	0.201096	0.194460	0.204028	0.204005	0.196775	0.225511	0.296012	0.323245	0.081966	0.152799	0.036582
20.666071	0.099667	0.013500	-0.010167	3.802080	0.264402	0.221195	0.230579	0.204553	0.217539	0.203357	0.210283	0.194184	0.210481	0.208852	0.208059	0.201814	0.201094	0.194461	0.204027	0.204001	0.196773	0.225519	0.296027	0.323312	0.081967	0.152778	0.036578
20.680725	0.099667	0.013500	-0.010250	3.800507	0.263946	0.221001	0.230729	0.204522	0.217539	0.203357	0.210281	0.194190	0.210481	0.208858	0.208057	0.201811	0.201091	0.194461	0.204028	0.203998	0.196773	0.225526	0.296034	0.323346	0.081967	0.152755	0.036577
20.696260	0.099667	0.013500	-0.010250	3.798481	0.264154	0.220389	0.230993	0.204469	0.217542	0.203351	0.210282	0.194195	0.210482	0.208862	0.208056	0.201812	0.201089	0.194463	0.204027	0.203997	0.196777	0.225520	0.296037	0.323368	0.081966	0.152737	0.036577
20.711601	0.099667	0.013625	-0.010292	3.797855	0.265451	0.220180	0.231336	0.204469	0.217544	0.203346	0.210281	0.194203	0.210482	0.208868	0.208056	0.201811	0.201090	0.194463	0.204026	0.203998	0.196790	0.225506	0.296048	0.323396	0.081965	0.152732	0.036577
20.726353	0.099625	0.013750	-0.010250	3.799794	0.267060	0.219890	0.231424	0.204543	0.217564	0.203340	0.210279	0.194208	0.210484	0.208872	0.208058	0.201809	0.201090	0.194465	0.204024	0.203997	0.196799	0.225492	0.296050	0.323407	0.081965	0.152747	0.036576
20.740721	0.099625	0.013500	-0.010208	3.803743	0.268767	0.219560	0.231349	0.204602	0.217576	0.203342	0.210276	0.194206	0.210489	0.208871	0.208062	0.201809	0.201092	0.194467	0.204025	0.204000	0.196811	0.225488	0.296051	0.323426	0.081965	0.152787	0.036575
20.755215	0.099667	0.013667	-0.010250	3.806212	0.269260	0.219265	0.231145	0.204609	0.217590	0.203347	0.210271	0.194201	0.210492	0.208869	0.208068	0.201810	0.201094	0.194467	0.204027	0.204006	0.196816	0.225488	0.296057	0.323483	0.081966	0.152827	0.036574
20.770067	0.099667	0.013667	-0.010333	3.806272	0.268826	0.218947	0.230882	0.204524	0.217592	0.203347	0.210268	0.194198	0.210497	0.208865	0.208075	0.201810	0.201096	0.194467	0.204027	0.204011	0.196821	0.225496	0.296056	0.323603	0.081967	0.152837	0.036573
20.784302	0.099750	0.013667	-0.010292	3.805823	0.268452	0.218728	0.230737	0.204399	0.217588	0.203342	0.210260	0.194190	0.210505	0.208862	0.208076	0.201810	0.201095	0.194466	0.204028	0.204015	0.196824	0.225519	0.296037	0.323631	0.081967	0.152822	0.036574
20.799057	0.099667	0.013833	-0.010250	3.805302	0.269274	0.219057	0.230840	0.204286	0.217597	0.203340	0.210253	0.194183	0.210516	0.208864	0.208078	0.201810	0.201097	0.194464	0.204033	0.204019	0.196833	0.225554	0.296051	0.323716	0.081967	0.152807	0.036574
20.814590	0.099750	0.013875	-0.010167	3.804029	0.270882	0.219461	0.231133	0.204226	0.217559	0.203340	0.210244	0.194176	0.210521	0.208866	0.208077	0.201811	0.201102	0.194464	0.204041	0.204017	0.196835	0.225572	0.296066	0.323842	0.081968	0.152819	0.036575
20.829964	0.099625	0.013792	-0.010208	3.802028	0.271303	0.219437	0.231258	0.204156	0.217480	0.203330	0.210237	0.194165	0.210519	0.208862	0.208075	0.201809	0.201104	0.194465	0.204044	0.204010	0.196824	0.225566	0.296048	0.323823	0.081969	0.152831	0.036577
20.844555	0.099667	0.013500	-0.010208	3.799456	0.270561	0.218994	0.230994	0.204044	0.217414	0.203327	0.210230	0.194157	0.210515	0.208859	0.208072	0.201807	0.201102	0.194465	0.204046	0.204006	0.196806	0.225544	0.295994	0.323689	0.081970	0.152765	0.036581
20.859055	0.099667	0.013750	-0.010208	3.798172	0.269905	0.218905	0.230671	0.203968	0.217407	0.203334	0.210228	0.194164	0.210516	0.208867	0.208072	0.201806	0.201102	0.194465	0.204052	0.204006	0.196793	0.225527	0.295967	0.323594	0.081971	0.152634	0.036586
20.873451	0.099667	0.013875	-0.010042	3.800863	0.269260	0.219598	0.230428	0.204039	0.217425	0.203361	0.210241	0.194186	0.210521	0.208878	0.208071	0.201812	0.201104	0.194464	0.204058	0.204007	0.196789	0.225515	0.295987	0.323570	0.081972	0.152515	0.036589
20.888367	0.099750	0.014000	-0.010250	3.805357	0.268159	0.220645	0.230287	0.204218	0.217461	0.203382	0.210261	0.194197	0.210527	0.208883	0.208071	0.201815	0.201103	0.194463	0.204060	0.204007	0.196792	0.225509	0.296035	0.323633	0.081974	0.152438	0.036592
20.902668	0.099583	0.013667	-0.010250	3.808407	0.268421	0.222327	0.230399	0.204579	0.217548	0.203419	0.210291	0.194203	0.210533	0.208885	0.208072	0.201817	0.201102	0.194463	0.204059	0.204010	0.196800	0.225515	0.296085	0.323696	0.081975	0.152439	0.036593
20.917324	0.099542	0.014083	-0.010333	3.808822	0.269602	0.223291	0.230813	0.204806	0.217680	0.203436	0.210307	0.194219	0.210536	0.208888	0.208079	0.201814	0.201101	0.194466	0.204058	0.204019	0.196812	0.225539	0.296115	0.323721	0.081977	0.152460	0.036596
20.932894	0.099667	0.013917	-0.010208	3.808030	0.270768	0.224021	0.231236	0.205059	0.217770	0.203454	0.210329	0.194240	0.210535	0.208894	0.208085	0.201814	0.201102	0.194473	0.204059	0.204025	0.196820	0.225554	0.296071	0.323699	0.081980	0.152449	0.036609
20.948231	0.099667	0.013583	-0.010167	3.806073	0.270879	0.223850	0.231106	0.205096	0.217801	0.203451	0.210337	0.194249	0.210530	0.208897	0.208090	0.201814	0.201105	0.194478	0.204061	0.204025	0.196824	0.225552	0.295996	0.323638	0.081980	0.152411	0.036639
20.962921	0.099667	0.013500	-0.010083	3.802125	0.269734	0.223034	0.230707	0.205115	0.217837	0.203447	0.210333	0.194245	0.210527	0.208892	0.208094	0.201815	0.201103	0.194480	0.204062	0.204024	0.196811	0.225535	0.295902	0.323471	0.081979	0.152370	0.036684
20.977354	0.099625	0.013750	-0.010208	3.800511	0.268989	0.222647	0.230705	0.205243	0.217910	0.203459	0.210336	0.194239	0.210530	0.208886	0.208097	0.201818	0.201103	0.194481	0.204063	0.204025	0.196806	0.225527	0.295878	0.323375	0.081978	0.152327	0.036731
20.991817	0.099667	0.013667	-0.010125	3.800100	0.268428	0.222863	0.230884	0.205372	0.217941	0.203482	0.210340	0.194236	0.210534	0.208884	0.208098	0.201821	0.201107	0.194481	0.204064	0.204024	0.196805	0.225527	0.295861	0.323297	0.081977	0.152283	0.036772
21.006666	0.099625	0.013750	-0.010208	3.800149	0.266944	0.222698	0.230727	0.205245	0.217887	0.203481	0.210331	0.194226	0.210528	0.208879	0.208095	0.201815	0.201111	0.194476	0.204061	0.204013	0.196788	0.225515	0.295804	0.323177	0.081978	0.152244	0.036807
21.020933	0.099667	0.013500	-0.010042	3.799124	0.265600	0.222378	0.230461	0.205064	0.217829	0.203460	0.210314	0.194218	0.210521	0.208875	0.208090	0.201811	0.201111	0.194472	0.204058	0.204005	0.196772	0.225491	0.295723	0.323064	0.081979	0.152242	0.036830
21.035624	0.099667	0.013417	-0.010167	3.798139	0.264562	0.222034	0.230350	0.204912	0.217784	0.203444	0.210299	0.194210	0.210515	0.208867	0.208087	0.201810	0.201109	0.194467	0.204055	0.204002	0.196764	0.225472	0.295705	0.323000	0.081980	0.152278	0.036847
21.051258	0.099667	0.013375	-0.010250	3.798312	0.264290	0.221562	0.230316	0.204783	0.217705	0.203427	0.210279	0.194197	0.210509	0.208852	0.208083	0.201807	0.201105	0.194461	0.204049	0.203999	0.196773	0.225463	0.295703	0.322934	0.081979	0.152306	0.036857
21.066532	0.099667	0.013667	-0.010250	3.799954	0.264049	0.221289	0.230159	0.204686	0.217612	0.203415	0.210259	0.194184	0.210503	0.208840	0.208077	0.201803	0.201100	0.194456	0.204044	0.203996	0.196777	0.225460	0.295683	0.322859	0.081976	0.152263	0.036861
21.082489	0.099625	0.013500	-0.010083	3.800519	0.263831	0.221372	0.229930	0.204555	0.217519	0.203406	0.210249	0.194172	0.210504	0.208834	0.208072	0.201801	0.201098	0.194453	0.204041	0.203992	0.196771	0.225457	0.295635	0.322778	0.081973	0.152170	0.036859
21.097672	0.099667	0.013583	-0.010167	3.801631	0.263667	0.221864	0.229875	0.204510	0.217502	0.203406	0.210249	0.194170	0.210508	0.208838	0.208072	0.201802	0.201099	0.194453	0.204043	0.203988	0.196765	0.225460	0.295635	0.322727	0.081971	0.152092	0.036851
21.111841	0.099667	0.013417	-0.010208	3.803493	0.263788	0.222104	0.229884	0.204603	0.217519	0.203408	0.210253	0.194173	0.210508	0.208843	0.208074	0.201806	0.201100	0.194455	0.204044	0.203985	0.196757	0.225461	0.295660	0.322710	0.081970	0.152056	0.036844
21.126759	0.099667	0.013833	-0.010167	3.806657	0.264057	0.222252	0.229988	0.204757	0.217512	0.203407	0.210250	0.194173	0.210503	0.208847	0.208077	0.201808	0.201098	0.194458	0.204046	0.203983	0.196748	0.225465	0.295736	0.322754	0.081970	0.152058	0.036833
21.141712	0.099667	0.013500	-0.010292	3.807434	0.264370	0.222085	0.230071	0.204815	0.217497	0.203395	0.210241	0.194171	0.210499	0.208849	0.208081	0.201809	0.201098	0.194463	0.204048	0.203985	0.196742	0.225465	0.295789	0.322818	0.081971	0.152081	0.036818
21.157473	0.099708	0.013833	-0.010250	3.806887	0.264594	0.221694	0.229967	0.204711	0.217508	0.203390	0.210230	0.194168	0.210498	0.208849	0.208084	0.201809	0.201100	0.194467	0.204048	0.203989	0.196739	0.225461	0.295805	0.322820	0.081971	0.152145	0.036801
21.172323	0.099625	0.013833	-0.010333	3.805282	0.264619	0.221362	0.229846	0.204590	0.217484	0.203399	0.210221	0.194164	0.210498	0.208846	0.208080	0.201810	0.201101	0.194469	0.204045	0.203986	0.196733	0.225456	0.295809	0.322804	0.081970	0.152276	0.036786
