[Method]
[General]
Identifier: 	Carrier1mMNaCl pH7 08122013
4.872761	0.099250	0.016708	-0.010667	3.238521	0.258801	0.214746	0.229514	0.203280	0.217481	0.203338	0.210178	0.194163	0.210463	0.208860	0.208076	0.201824	0.201113	0.194439	0.204016	0.203926	0.196534	0.225970	0.305006	0.336481	0.085297	0.179582	0.037312
4.887579	0.099292	0.016500	-0.010333	3.237705	0.258398	0.214653	0.229418	0.203331	0.217481	0.203325	0.210170	0.194159	0.210455	0.208859	0.208072	0.201820	0.201109	0.194434	0.204012	0.203926	0.196518	0.225961	0.304973	0.336431	0.085240	0.179564	0.037317
4.902042	0.099292	0.016417	-0.010500	3.237543	0.257982	0.214755	0.229303	0.203288	0.217491	0.203306	0.210172	0.194151	0.210444	0.208855	0.208068	0.201814	0.201105	0.194429	0.204008	0.203924	0.196499	0.225951	0.304936	0.336364	0.085184	0.179546	0.037322
4.916475	0.099208	0.016583	-0.010417	3.238115	0.257812	0.214908	0.229228	0.203210	0.217517	0.203309	0.210190	0.194150	0.210441	0.208856	0.208068	0.201812	0.201105	0.194430	0.204005	0.203923	0.196491	0.225940	0.304911	0.336341	0.085129	0.179529	0.037328
4.931227	0.099250	0.016500	-0.010333	3.238366	0.257930	0.215081	0.229230	0.203159	0.217549	0.203327	0.210212	0.194148	0.210441	0.208860	0.208071	0.201814	0.201106	0.194431	0.204003	0.203919	0.196486	0.225927	0.304896	0.336344	0.085075	0.179513	0.037334
4.945721	0.099208	0.016458	-0.010333	3.237894	0.258104	0.214933	0.229212	0.203092	0.217549	0.203327	0.210223	0.194146	0.210438	0.208861	0.208072	0.201814	0.201108	0.194429	0.204003	0.203915	0.196478	0.225918	0.304884	0.336333	0.085025	0.179499	0.037340
4.962039	0.099250	0.016167	-0.010333	3.237554	0.258436	0.214708	0.229174	0.203014	0.217513	0.203316	0.210229	0.194147	0.210434	0.208862	0.208071	0.201809	0.201110	0.194427	0.204003	0.203913	0.196482	0.225931	0.304909	0.336321	0.084968	0.179482	0.037346
4.976758	0.099083	0.016083	-0.010500	3.237641	0.258405	0.214605	0.229110	0.202967	0.217471	0.203313	0.210232	0.194154	0.210435	0.208865	0.208073	0.201809	0.201114	0.194428	0.204004	0.203913	0.196491	0.225947	0.304963	0.336336	0.084916	0.179462	0.037351
4.990995	0.099208	0.016000	-0.010333	3.238196	0.258093	0.214664	0.229120	0.202997	0.217484	0.203312	0.210236	0.194163	0.210442	0.208867	0.208076	0.201815	0.201119	0.194429	0.204007	0.203914	0.196496	0.225956	0.305013	0.336344	0.084873	0.179443	0.037359
5.005946	0.099250	0.016000	-0.010667	3.238412	0.257743	0.214563	0.229004	0.203075	0.217540	0.203307	0.210242	0.194173	0.210435	0.208866	0.208075	0.201825	0.201122	0.194427	0.204012	0.203916	0.196503	0.225947	0.305022	0.336308	0.084825	0.179423	0.037371
5.020375	0.099250	0.016000	-0.010417	3.238557	0.257400	0.214187	0.228820	0.203115	0.217544	0.203285	0.210245	0.194173	0.210425	0.208858	0.208070	0.201821	0.201117	0.194420	0.204013	0.203915	0.196508	0.225930	0.304997	0.336251	0.084777	0.179406	0.037399
5.034806	0.099208	0.016000	-0.010333	3.238504	0.257265	0.213906	0.228592	0.203106	0.217483	0.203271	0.210244	0.194167	0.210424	0.208851	0.208067	0.201817	0.201111	0.194417	0.204013	0.203912	0.196516	0.225914	0.304957	0.336200	0.084730	0.179389	0.037451
5.049592	0.099208	0.016125	-0.010500	3.238124	0.257337	0.213736	0.228429	0.203046	0.217433	0.203265	0.210242	0.194162	0.210434	0.208848	0.208070	0.201817	0.201108	0.194418	0.204012	0.203908	0.196514	0.225900	0.304930	0.336177	0.084683	0.179369	0.037522
5.063958	0.099083	0.015917	-0.010333	3.237323	0.257506	0.213591	0.228332	0.202995	0.217400	0.203259	0.210239	0.194152	0.210442	0.208844	0.208072	0.201815	0.201106	0.194420	0.204008	0.203903	0.196509	0.225890	0.304938	0.336186	0.084639	0.179347	0.037592
5.080436	0.099208	0.015958	-0.010583	3.236251	0.257582	0.213377	0.228245	0.202917	0.217392	0.203248	0.210233	0.194130	0.210450	0.208836	0.208072	0.201810	0.201104	0.194418	0.203999	0.203897	0.196502	0.225884	0.304964	0.336190	0.084590	0.179324	0.037663
5.095123	0.099208	0.015792	-0.010667	3.235776	0.257634	0.213461	0.228138	0.202841	0.217377	0.203238	0.210227	0.194113	0.210457	0.208826	0.208067	0.201804	0.201100	0.194414	0.203992	0.203895	0.196488	0.225877	0.304968	0.336135	0.084548	0.179309	0.037716
5.109296	0.099208	0.015708	-0.010500	3.235388	0.257568	0.213555	0.227998	0.202782	0.217352	0.203226	0.210217	0.194106	0.210459	0.208820	0.208066	0.201800	0.201094	0.194411	0.203986	0.203894	0.196473	0.225862	0.304935	0.336069	0.084509	0.179296	0.037755
5.124277	0.099083	0.015667	-0.010333	3.234994	0.257486	0.213519	0.227938	0.202793	0.217353	0.203215	0.210212	0.194104	0.210457	0.208818	0.208066	0.201797	0.201091	0.194408	0.203983	0.203892	0.196462	0.225848	0.304911	0.336040	0.084467	0.179284	0.037785
5.138673	0.099250	0.015708	-0.010333	3.234395	0.257465	0.213348	0.227906	0.202849	0.217361	0.203206	0.210206	0.194103	0.210453	0.208819	0.208065	0.201794	0.201089	0.194407	0.203981	0.203888	0.196454	0.225837	0.304892	0.336034	0.084427	0.179274	0.037802
5.153137	0.099167	0.015667	-0.010417	3.234298	0.257750	0.213384	0.228058	0.202987	0.217410	0.203211	0.210203	0.194105	0.210457	0.208822	0.208066	0.201792	0.201089	0.194409	0.203981	0.203887	0.196454	0.225838	0.304884	0.336030	0.084389	0.179266	0.037809
5.167827	0.099250	0.015625	-0.010417	3.234586	0.258214	0.213930	0.228422	0.203210	0.217520	0.203239	0.210195	0.194109	0.210464	0.208830	0.208068	0.201795	0.201090	0.194413	0.203980	0.203889	0.196456	0.225844	0.304880	0.336023	0.084347	0.179260	0.037807
5.182354	0.099167	0.015625	-0.010500	3.234974	0.258512	0.214474	0.228731	0.203307	0.217633	0.203267	0.210193	0.194109	0.210462	0.208838	0.208071	0.201800	0.201090	0.194415	0.203979	0.203891	0.196459	0.225854	0.304874	0.336015	0.084306	0.179257	0.037799
5.198769	0.099000	0.015625	-0.010500	3.235574	0.258331	0.214762	0.228730	0.203263	0.217638	0.203276	0.210191	0.194104	0.210454	0.208841	0.208071	0.201798	0.201089	0.194414	0.203980	0.203887	0.196460	0.225863	0.304860	0.336008	0.084261	0.179250	0.037786
5.213360	0.099125	0.015625	-0.010417	3.235243	0.257788	0.214566	0.228478	0.203141	0.217545	0.203248	0.210178	0.194092	0.210449	0.208834	0.208063	0.201793	0.201083	0.194408	0.203980	0.203885	0.196455	0.225858	0.304843	0.336004	0.084225	0.179242	0.037769
5.227629	0.099000	0.015500	-0.010333	3.234491	0.257281	0.214250	0.228249	0.203041	0.217462	0.203221	0.210162	0.194079	0.210447	0.208829	0.208056	0.201789	0.201077	0.194403	0.203980	0.203884	0.196450	0.225849	0.304844	0.336016	0.084190	0.179232	0.037752
5.242544	0.099000	0.015500	-0.010500	3.233979	0.256904	0.214089	0.228118	0.203094	0.217419	0.203219	0.210149	0.194073	0.210446	0.208826	0.208052	0.201786	0.201073	0.194401	0.203983	0.203886	0.196448	0.225842	0.304854	0.336068	0.084151	0.179220	0.037734
5.256975	0.099167	0.015375	-0.010583	3.234575	0.256718	0.214397	0.228110	0.203356	0.217403	0.203237	0.210147	0.194073	0.210446	0.208825	0.208051	0.201787	0.201070	0.194404	0.203986	0.203891	0.196456	0.225833	0.304876	0.336126	0.084114	0.179207	0.037714
5.271406	0.099083	0.015583	-0.010583	3.235883	0.256619	0.214566	0.228155	0.203678	0.217404	0.203257	0.210171	0.194076	0.210451	0.208824	0.208050	0.201792	0.201070	0.194408	0.203988	0.203900	0.196472	0.225823	0.304894	0.336193	0.084077	0.179194	0.037693
5.286127	0.099000	0.015417	-0.010500	3.237612	0.256643	0.214727	0.228269	0.203830	0.217404	0.203255	0.210188	0.194072	0.210457	0.208822	0.208049	0.201795	0.201071	0.194411	0.203989	0.203905	0.196492	0.225818	0.304920	0.336242	0.084038	0.179180	0.037672
5.300559	0.099083	0.015417	-0.010333	3.237448	0.256454	0.214747	0.228352	0.203856	0.217392	0.203239	0.210190	0.194068	0.210453	0.208819	0.208048	0.201793	0.201069	0.194411	0.203985	0.203905	0.196503	0.225818	0.304915	0.336239	0.084002	0.179169	0.037650
5.315214	0.099083	0.015375	-0.010583	3.236184	0.256065	0.214504	0.228402	0.203768	0.217378	0.203214	0.210174	0.194061	0.210437	0.208816	0.208044	0.201786	0.201061	0.194405	0.203976	0.203902	0.196499	0.225814	0.304886	0.336197	0.083968	0.179162	0.037628
5.329711	0.099042	0.015375	-0.010500	3.235611	0.255834	0.214304	0.228448	0.203690	0.217377	0.203210	0.210158	0.194054	0.210423	0.208814	0.208040	0.201782	0.201054	0.194402	0.203970	0.203900	0.196493	0.225812	0.304879	0.336148	0.083938	0.179158	0.037606
5.344172	0.099083	0.015375	-0.010833	3.235556	0.255866	0.214217	0.228457	0.203600	0.217355	0.203222	0.210149	0.194048	0.210415	0.208814	0.208035	0.201780	0.201050	0.194401	0.203967	0.203898	0.196493	0.225808	0.304889	0.336092	0.083906	0.179154	0.037585
5.358960	0.099125	0.015333	-0.010333	3.235344	0.256024	0.213999	0.228397	0.203491	0.217307	0.203232	0.210150	0.194046	0.210412	0.208813	0.208029	0.201781	0.201052	0.194401	0.203968	0.203899	0.196500	0.225798	0.304871	0.336022	0.083874	0.179147	0.037562
5.373294	0.099125	0.015292	-0.010500	3.235010	0.256416	0.213818	0.228350	0.203415	0.217296	0.203237	0.210152	0.194048	0.210413	0.208814	0.208027	0.201783	0.201055	0.194401	0.203971	0.203903	0.196507	0.225793	0.304836	0.335974	0.083843	0.179140	0.037541
5.388017	0.099042	0.015167	-0.010500	3.235006	0.256653	0.213761	0.228347	0.203325	0.217323	0.203236	0.210158	0.194052	0.210415	0.208814	0.208031	0.201784	0.201057	0.194401	0.203975	0.203911	0.196507	0.225791	0.304805	0.335952	0.083812	0.179132	0.037519
5.402639	0.099125	0.015250	-0.010500	3.235384	0.256413	0.213754	0.228335	0.203238	0.217347	0.203231	0.210155	0.194050	0.210410	0.208813	0.208030	0.201782	0.201056	0.194400	0.203974	0.203912	0.196500	0.225790	0.304791	0.335969	0.083781	0.179125	0.037499
5.416908	0.099083	0.015208	-0.010500	3.235412	0.256089	0.213703	0.228296	0.203172	0.217372	0.203225	0.210150	0.194051	0.210407	0.208812	0.208030	0.201781	0.201056	0.194401	0.203972	0.203910	0.196491	0.225790	0.304782	0.335992	0.083755	0.179118	0.037481
5.431763	0.099125	0.015292	-0.010333	3.234510	0.255871	0.213643	0.228255	0.203191	0.217359	0.203218	0.210139	0.194048	0.210406	0.208813	0.208032	0.201782	0.201058	0.194401	0.203971	0.203907	0.196480	0.225795	0.304783	0.335981	0.083727	0.179111	0.037462
5.446288	0.099125	0.015208	-0.010417	3.233644	0.255757	0.213566	0.228201	0.203216	0.217355	0.203213	0.210131	0.194045	0.210410	0.208811	0.208034	0.201782	0.201061	0.194403	0.203971	0.203905	0.196464	0.225804	0.304794	0.335966	0.083702	0.179102	0.037444
5.460683	0.099125	0.015125	-0.010500	3.233199	0.255717	0.213465	0.228179	0.203288	0.217368	0.203220	0.210133	0.194048	0.210414	0.208811	0.208037	0.201783	0.201066	0.194406	0.203972	0.203904	0.196450	0.225816	0.304826	0.335975	0.083677	0.179093	0.037426
5.475440	0.099083	0.015208	-0.010583	3.232883	0.255746	0.213359	0.228109	0.203281	0.217393	0.203233	0.210141	0.194058	0.210416	0.208812	0.208042	0.201789	0.201070	0.194410	0.203973	0.203908	0.196446	0.225827	0.304837	0.336004	0.083651	0.179084	0.037408
5.489904	0.099042	0.015042	-0.010750	3.232315	0.255825	0.213354	0.228028	0.203285	0.217397	0.203266	0.210147	0.194068	0.210417	0.208815	0.208046	0.201794	0.201073	0.194413	0.203973	0.203912	0.196443	0.225834	0.304820	0.336022	0.083624	0.179076	0.037391
5.506250	0.099167	0.014958	-0.010750	3.232050	0.255876	0.213593	0.228009	0.203283	0.217417	0.203304	0.210147	0.194079	0.210423	0.208822	0.208050	0.201798	0.201077	0.194413	0.203972	0.203913	0.196438	0.225843	0.304803	0.336055	0.083593	0.179069	0.037373
5.520971	0.099042	0.015083	-0.010667	3.232620	0.256255	0.213834	0.228204	0.203402	0.217469	0.203363	0.210151	0.194094	0.210436	0.208830	0.208056	0.201800	0.201081	0.194412	0.203971	0.203913	0.196439	0.225862	0.304815	0.336121	0.083568	0.179064	0.037359
5.535209	0.099083	0.014958	-0.010333	3.232903	0.256454	0.213999	0.228284	0.203512	0.217488	0.203409	0.210154	0.194103	0.210443	0.208835	0.208057	0.201802	0.201084	0.194412	0.203969	0.203914	0.196439	0.225881	0.304840	0.336173	0.083546	0.179059	0.037348
5.550127	0.099083	0.015083	-0.010500	3.233513	0.256920	0.214237	0.228339	0.203698	0.217481	0.203459	0.210157	0.194102	0.210444	0.208837	0.208056	0.201803	0.201082	0.194411	0.203966	0.203913	0.196437	0.225880	0.304849	0.336159	0.083521	0.179052	0.037338
5.564552	0.099000	0.015000	-0.010500	3.233809	0.257078	0.214223	0.228317	0.203698	0.217490	0.203443	0.210159	0.194095	0.210445	0.208838	0.208056	0.201800	0.201078	0.194410	0.203964	0.203910	0.196431	0.225869	0.304834	0.336106	0.083496	0.179042	0.037329
5.578983	0.099083	0.015000	-0.010583	3.234266	0.257073	0.214131	0.228258	0.203627	0.217508	0.203401	0.210157	0.194084	0.210443	0.208836	0.208053	0.201794	0.201076	0.194410	0.203964	0.203908	0.196428	0.225860	0.304817	0.336060	0.083471	0.179033	0.037319
5.593773	0.099042	0.015125	-0.010333	3.234727	0.256926	0.214113	0.228165	0.203528	0.217498	0.203367	0.210153	0.194072	0.210440	0.208832	0.208053	0.201788	0.201074	0.194412	0.203966	0.203909	0.196427	0.225854	0.304811	0.336027	0.083447	0.179025	0.037310
5.608140	0.099000	0.015042	-0.010583	3.235075	0.256888	0.214340	0.228157	0.203503	0.217488	0.203339	0.210153	0.194064	0.210437	0.208829	0.208057	0.201787	0.201072	0.194413	0.203970	0.203911	0.196430	0.225852	0.304815	0.336000	0.083423	0.179021	0.037301
5.624581	0.099000	0.015000	-0.010500	3.235684	0.257125	0.214627	0.228376	0.203580	0.217507	0.203341	0.210178	0.194063	0.210444	0.208834	0.208065	0.201795	0.201071	0.194413	0.203973	0.203913	0.196441	0.225855	0.304845	0.335980	0.083397	0.179021	0.037290
5.639304	0.099000	0.014958	-0.010417	3.237048	0.257407	0.214761	0.228505	0.203640	0.217499	0.203380	0.210212	0.194062	0.210452	0.208844	0.208070	0.201800	0.201071	0.194409	0.203971	0.203915	0.196455	0.225859	0.304884	0.335998	0.083373	0.179022	0.037281
5.653477	0.099083	0.014917	-0.010417	3.237484	0.257451	0.214678	0.228499	0.203626	0.217458	0.203391	0.210221	0.194062	0.210457	0.208852	0.208071	0.201800	0.201071	0.194404	0.203967	0.203914	0.196468	0.225862	0.304887	0.336036	0.083352	0.179018	0.037273
5.668458	0.099000	0.014958	-0.010333	3.236827	0.257491	0.214569	0.228519	0.203611	0.217423	0.203391	0.210219	0.194066	0.210459	0.208859	0.208072	0.201803	0.201069	0.194399	0.203964	0.203915	0.196471	0.225882	0.304886	0.336074	0.083329	0.179011	0.037269
5.682821	0.099083	0.014917	-0.010583	3.236575	0.257636	0.214491	0.228555	0.203569	0.217425	0.203372	0.210216	0.194067	0.210461	0.208859	0.208068	0.201807	0.201067	0.194397	0.203964	0.203916	0.196465	0.225905	0.304893	0.336103	0.083309	0.179000	0.037275
5.697319	0.098958	0.014750	-0.010750	3.237433	0.258058	0.214445	0.228725	0.203527	0.217516	0.203358	0.210219	0.194062	0.210465	0.208859	0.208065	0.201808	0.201068	0.194398	0.203965	0.203919	0.196465	0.225915	0.304926	0.336146	0.083289	0.178986	0.037305
5.712073	0.099000	0.014833	-0.010667	3.240020	0.258310	0.214511	0.228921	0.203480	0.217668	0.203349	0.210227	0.194058	0.210473	0.208863	0.208066	0.201807	0.201079	0.194405	0.203967	0.203925	0.196478	0.225915	0.304963	0.336208	0.083268	0.178971	0.037359
5.726502	0.099000	0.014792	-0.010583	3.242161	0.258362	0.214655	0.229015	0.203473	0.217790	0.203346	0.210232	0.194053	0.210476	0.208864	0.208075	0.201807	0.201090	0.194411	0.203967	0.203934	0.196492	0.225905	0.304998	0.336267	0.083248	0.178957	0.037418
5.742915	0.099000	0.014917	-0.010500	3.243100	0.258287	0.214589	0.228784	0.203445	0.217808	0.203354	0.210239	0.194051	0.210485	0.208863	0.208081	0.201809	0.201099	0.194415	0.203967	0.203933	0.196490	0.225889	0.304977	0.336272	0.083224	0.178943	0.037480
5.757604	0.099000	0.014750	-0.010583	3.242758	0.258355	0.214394	0.228581	0.203401	0.217770	0.203365	0.210246	0.194053	0.210498	0.208862	0.208079	0.201808	0.201103	0.194416	0.203964	0.203929	0.196476	0.225880	0.304946	0.336250	0.083200	0.178933	0.037527
5.771777	0.099000	0.014708	-0.010333	3.242537	0.258580	0.214307	0.228578	0.203364	0.217815	0.203384	0.210254	0.194058	0.210507	0.208860	0.208078	0.201805	0.201105	0.194416	0.203963	0.203929	0.196464	0.225893	0.304936	0.336262	0.083176	0.178925	0.037558
5.786790	0.099083	0.014708	-0.010417	3.242825	0.259713	0.214573	0.229076	0.203423	0.217857	0.203390	0.210262	0.194061	0.210514	0.208859	0.208079	0.201803	0.201108	0.194419	0.203965	0.203935	0.196461	0.225928	0.304940	0.336341	0.083151	0.178918	0.037580
5.801152	0.099000	0.014958	-0.010500	3.242600	0.259959	0.214802	0.229276	0.203491	0.217847	0.203385	0.210274	0.194065	0.210515	0.208859	0.208081	0.201801	0.201109	0.194423	0.203970	0.203938	0.196462	0.225936	0.304933	0.336323	0.083130	0.178914	0.037590
5.815585	0.099042	0.014750	-0.010500	3.242275	0.259543	0.214603	0.229409	0.203579	0.217847	0.203384	0.210280	0.194068	0.210513	0.208858	0.208081	0.201799	0.201109	0.194428	0.203974	0.203940	0.196471	0.225930	0.304919	0.336255	0.083112	0.178914	0.037592
5.830373	0.099125	0.014708	-0.010417	3.241997	0.259096	0.214382	0.229297	0.203545	0.217830	0.203379	0.210273	0.194074	0.210502	0.208854	0.208078	0.201795	0.201105	0.194430	0.203972	0.203939	0.196479	0.225917	0.304905	0.336184	0.083095	0.178916	0.037586
5.844740	0.098917	0.014583	-0.010333	3.241194	0.258466	0.214213	0.229091	0.203472	0.217791	0.203365	0.210253	0.194077	0.210489	0.208850	0.208075	0.201794	0.201101	0.194429	0.203971	0.203936	0.196476	0.225910	0.304895	0.336112	0.083076	0.178918	0.037575
5.861181	0.099083	0.014583	-0.010417	3.239397	0.257763	0.214015	0.228825	0.203367	0.217718	0.203342	0.210225	0.194071	0.210475	0.208845	0.208070	0.201791	0.201095	0.194423	0.203967	0.203930	0.196462	0.225902	0.304883	0.336029	0.083055	0.178917	0.037556
5.875839	0.099000	0.014750	-0.010500	3.238189	0.257283	0.213947	0.228685	0.203284	0.217684	0.203326	0.210202	0.194056	0.210461	0.208837	0.208060	0.201785	0.201087	0.194416	0.203963	0.203924	0.196445	0.225890	0.304866	0.335957	0.083037	0.178914	0.037536
5.890046	0.098917	0.014583	-0.010583	3.237833	0.257137	0.213936	0.228656	0.203200	0.217639	0.203298	0.210185	0.194044	0.210454	0.208829	0.208052	0.201778	0.201081	0.194409	0.203958	0.203921	0.196428	0.225877	0.304846	0.335920	0.083021	0.178910	0.037515
5.905056	0.098917	0.014583	-0.010500	3.237648	0.257308	0.213892	0.228625	0.203128	0.217574	0.203272	0.210167	0.194037	0.210450	0.208824	0.208043	0.201774	0.201076	0.194404	0.203954	0.203919	0.196414	0.225865	0.304812	0.335911	0.083004	0.178905	0.037493
5.919423	0.099042	0.014583	-0.010417	3.236773	0.257247	0.213654	0.228512	0.203042	0.217492	0.203253	0.210149	0.194034	0.210443	0.208821	0.208035	0.201773	0.201072	0.194402	0.203950	0.203917	0.196400	0.225853	0.304772	0.335899	0.082988	0.178903	0.037470
5.933887	0.099042	0.014667	-0.010500	3.236138	0.257076	0.213423	0.228376	0.202963	0.217446	0.203246	0.210138	0.194037	0.210436	0.208821	0.208030	0.201774	0.201069	0.194401	0.203948	0.203913	0.196391	0.225840	0.304737	0.335883	0.082973	0.178904	0.037448
5.948642	0.099042	0.014625	-0.010583	3.235679	0.256924	0.213295	0.228308	0.202902	0.217434	0.203251	0.210134	0.194052	0.210438	0.208826	0.208030	0.201777	0.201068	0.194401	0.203950	0.203910	0.196390	0.225825	0.304717	0.335860	0.082958	0.178905	0.037427
5.963071	0.099208	0.014542	-0.010417	3.235069	0.256872	0.213184	0.228253	0.202827	0.217415	0.203252	0.210130	0.194065	0.210438	0.208826	0.208032	0.201779	0.201067	0.194399	0.203952	0.203903	0.196393	0.225812	0.304695	0.335823	0.082942	0.178908	0.037407
5.977696	0.099042	0.014750	-0.010500	3.234163	0.256963	0.213135	0.228229	0.202772	0.217365	0.203257	0.210129	0.194078	0.210439	0.208826	0.208033	0.201780	0.201066	0.194395	0.203955	0.203897	0.196397	0.225803	0.304674	0.335810	0.082925	0.178911	0.037389
5.992192	0.098917	0.014625	-0.010333	3.233617	0.257677	0.213260	0.228223	0.202781	0.217325	0.203261	0.210132	0.194096	0.210444	0.208825	0.208034	0.201781	0.201065	0.194394	0.203956	0.203895	0.196405	0.225807	0.304661	0.335809	0.082907	0.178911	0.037373
6.006719	0.098958	0.014458	-0.010417	3.233407	0.258383	0.213358	0.228092	0.202800	0.217283	0.203262	0.210136	0.194101	0.210443	0.208823	0.208033	0.201781	0.201066	0.194395	0.203958	0.203896	0.196411	0.225820	0.304645	0.335796	0.082891	0.178908	0.037357
6.021504	0.099000	0.014500	-0.010667	3.233274	0.258725	0.213313	0.227899	0.202796	0.217280	0.203237	0.210137	0.194091	0.210430	0.208821	0.208030	0.201780	0.201065	0.194395	0.203958	0.203898	0.196407	0.225830	0.304627	0.335771	0.082875	0.178900	0.037340
6.036198	0.099000	0.014500	-0.010333	3.232908	0.258749	0.213220	0.227845	0.202729	0.217243	0.203210	0.210130	0.194078	0.210418	0.208819	0.208028	0.201778	0.201064	0.194394	0.203958	0.203896	0.196398	0.225831	0.304624	0.335776	0.082863	0.178892	0.037325
6.052218	0.099000	0.014542	-0.010583	3.232639	0.258571	0.213205	0.227912	0.202669	0.217194	0.203188	0.210118	0.194066	0.210413	0.208817	0.208030	0.201777	0.201062	0.194395	0.203957	0.203894	0.196396	0.225824	0.304660	0.335801	0.082851	0.178882	0.037309
6.066842	0.098833	0.014500	-0.010417	3.232885	0.258224	0.213191	0.227918	0.202657	0.217170	0.203173	0.210109	0.194059	0.210412	0.208816	0.208033	0.201776	0.201061	0.194395	0.203955	0.203892	0.196395	0.225820	0.304694	0.335825	0.082839	0.178873	0.037295
6.081404	0.098917	0.014417	-0.010500	3.233441	0.257915	0.213191	0.227948	0.202676	0.217192	0.203165	0.210103	0.194055	0.210411	0.208814	0.208035	0.201775	0.201060	0.194395	0.203954	0.203892	0.196396	0.225819	0.304714	0.335856	0.082823	0.178864	0.037281
6.095996	0.099042	0.014542	-0.010583	3.234864	0.258073	0.213291	0.228061	0.202717	0.217216	0.203171	0.210098	0.194053	0.210410	0.208813	0.208039	0.201775	0.201060	0.194397	0.203952	0.203897	0.196402	0.225832	0.304732	0.335936	0.082807	0.178857	0.037266
6.110556	0.099000	0.014542	-0.010417	3.236580	0.258135	0.213358	0.228097	0.202698	0.217197	0.203172	0.210096	0.194049	0.210409	0.208812	0.208039	0.201778	0.201059	0.194399	0.203950	0.203904	0.196407	0.225834	0.304752	0.335965	0.082792	0.178852	0.037253
6.125019	0.099000	0.014458	-0.010500	3.237368	0.257924	0.213364	0.228049	0.202658	0.217157	0.203163	0.210099	0.194045	0.210406	0.208809	0.208039	0.201779	0.201058	0.194400	0.203948	0.203909	0.196407	0.225824	0.304763	0.335921	0.082776	0.178845	0.037240
6.139839	0.099000	0.014500	-0.010500	3.236653	0.257405	0.213157	0.227963	0.202590	0.217102	0.203146	0.210094	0.194036	0.210396	0.208802	0.208034	0.201777	0.201053	0.194398	0.203944	0.203902	0.196398	0.225808	0.304747	0.335857	0.082761	0.178836	0.037227
6.154465	0.099042	0.014417	-0.010333	3.236202	0.257258	0.213047	0.227987	0.202580	0.217080	0.203143	0.210091	0.194035	0.210392	0.208799	0.208031	0.201778	0.201051	0.194398	0.203945	0.203900	0.196396	0.225805	0.304734	0.335852	0.082747	0.178825	0.037215
6.170485	0.099042	0.014500	-0.010583	3.236677	0.257381	0.213029	0.228108	0.202654	0.217118	0.203153	0.210102	0.194038	0.210397	0.208802	0.208036	0.201783	0.201054	0.194401	0.203949	0.203904	0.196400	0.225808	0.304744	0.335884	0.082734	0.178815	0.037202
6.185175	0.099000	0.014500	-0.010417	3.237283	0.257833	0.213048	0.228101	0.202783	0.217171	0.203159	0.210120	0.194045	0.210403	0.208811	0.208042	0.201786	0.201060	0.194403	0.203954	0.203909	0.196412	0.225815	0.304783	0.335963	0.082724	0.178809	0.037191
6.199738	0.099042	0.014500	-0.010417	3.237289	0.258222	0.213118	0.227997	0.202898	0.217172	0.203160	0.210125	0.194053	0.210410	0.208814	0.208043	0.201787	0.201066	0.194405	0.203956	0.203914	0.196422	0.225826	0.304812	0.336010	0.082714	0.178809	0.037181
6.214329	0.099000	0.014458	-0.010583	3.236783	0.258457	0.212927	0.227939	0.202986	0.217165	0.203155	0.210122	0.194059	0.210412	0.208816	0.208040	0.201788	0.201066	0.194407	0.203954	0.203919	0.196424	0.225841	0.304807	0.336022	0.082701	0.178810	0.037172
6.228823	0.098958	0.014458	-0.010333	3.236115	0.258595	0.212720	0.228038	0.203041	0.217167	0.203161	0.210127	0.194064	0.210415	0.208821	0.208040	0.201790	0.201066	0.194409	0.203953	0.203922	0.196422	0.225856	0.304796	0.336054	0.082689	0.178815	0.037165
6.243319	0.099167	0.014417	-0.010667	3.235167	0.258297	0.212497	0.228035	0.203003	0.217154	0.203164	0.210123	0.194059	0.210413	0.208822	0.208039	0.201788	0.201064	0.194405	0.203950	0.203916	0.196412	0.225850	0.304755	0.336016	0.082677	0.178820	0.037158
6.258104	0.099000	0.014417	-0.010500	3.233949	0.257716	0.212364	0.227922	0.202945	0.217132	0.203155	0.210113	0.194049	0.210409	0.208816	0.208035	0.201782	0.201065	0.194398	0.203948	0.203905	0.196402	0.225834	0.304703	0.335942	0.082666	0.178824	0.037152
6.272798	0.099042	0.014375	-0.010500	3.233451	0.257394	0.212332	0.227886	0.202911	0.217132	0.203147	0.210113	0.194045	0.210405	0.208812	0.208033	0.201779	0.201066	0.194392	0.203948	0.203899	0.196396	0.225828	0.304685	0.335901	0.082655	0.178827	0.037148
6.288785	0.099000	0.014375	-0.010500	3.233737	0.257426	0.212556	0.228185	0.202935	0.217218	0.203156	0.210126	0.194051	0.210404	0.208815	0.208036	0.201779	0.201069	0.194390	0.203952	0.203900	0.196399	0.225836	0.304698	0.335931	0.082642	0.178827	0.037143
6.303442	0.099000	0.014208	-0.010333	3.235195	0.257736	0.213217	0.228597	0.203059	0.217377	0.203184	0.210146	0.194061	0.210404	0.208825	0.208040	0.201783	0.201072	0.194390	0.203957	0.203908	0.196407	0.225840	0.304717	0.335999	0.082630	0.178825	0.037141
6.318038	0.098958	0.014292	-0.010583	3.236284	0.257874	0.213864	0.228658	0.203161	0.217462	0.203195	0.210152	0.194068	0.210401	0.208835	0.208040	0.201786	0.201072	0.194388	0.203959	0.203916	0.196411	0.225841	0.304723	0.336042	0.082618	0.178822	0.037143
