[Method]
[General]
Identifier: 	Carrier1mMNaCl pH7 08122013
18.813854	0.100500	0.015125	0.053083	3.615374	0.259798	0.220608	0.230021	0.204855	0.217447	0.203562	0.210368	0.194233	0.210550	0.208867	0.208073	0.201863	0.201098	0.194463	0.204015	0.203981	0.196623	0.226222	0.310280	0.314919	0.083436	0.189135	0.032721
18.828678	0.100542	0.015083	0.053833	3.616941	0.260551	0.220740	0.229980	0.204860	0.217539	0.203585	0.210389	0.194232	0.210560	0.208872	0.208080	0.201875	0.201099	0.194467	0.204018	0.203982	0.196619	0.226213	0.310263	0.314934	0.083437	0.189236	0.032719
18.843952	0.100458	0.015042	0.053292	3.618201	0.261962	0.221218	0.229933	0.204911	0.217527	0.203564	0.210380	0.194236	0.210573	0.208872	0.208084	0.201874	0.201102	0.194470	0.204024	0.203978	0.196620	0.226214	0.310256	0.315026	0.083439	0.189315	0.032717
18.859325	0.100500	0.015000	0.052500	3.617022	0.262854	0.220866	0.229709	0.205007	0.217425	0.203518	0.210351	0.194232	0.210579	0.208860	0.208083	0.201865	0.201103	0.194471	0.204025	0.203972	0.196621	0.226215	0.310240	0.315124	0.083441	0.189327	0.032716
18.874111	0.100833	0.015000	0.053292	3.615015	0.262176	0.220063	0.229430	0.204915	0.217328	0.203476	0.210323	0.194221	0.210568	0.208852	0.208078	0.201859	0.201099	0.194469	0.204021	0.203967	0.196618	0.226218	0.310220	0.315176	0.083441	0.189229	0.032716
18.888510	0.100667	0.015042	0.052208	3.612936	0.261417	0.219489	0.229121	0.204732	0.217267	0.203446	0.210305	0.194212	0.210558	0.208849	0.208073	0.201855	0.201094	0.194468	0.204019	0.203962	0.196612	0.226218	0.310208	0.315206	0.083440	0.189064	0.032715
18.904921	0.100583	0.015000	0.051750	3.610296	0.260685	0.219082	0.228930	0.204560	0.217266	0.203425	0.210299	0.194208	0.210551	0.208850	0.208070	0.201850	0.201090	0.194468	0.204022	0.203961	0.196610	0.226224	0.310233	0.315208	0.083440	0.188864	0.032714
18.919647	0.100625	0.015125	0.052667	3.608831	0.260155	0.218611	0.228866	0.204497	0.217229	0.203418	0.210297	0.194206	0.210548	0.208850	0.208071	0.201846	0.201087	0.194466	0.204024	0.203958	0.196610	0.226230	0.310251	0.315234	0.083440	0.188709	0.032714
18.933847	0.100625	0.015083	0.052833	3.608279	0.259901	0.218359	0.228882	0.204513	0.217192	0.203417	0.210296	0.194204	0.210543	0.208849	0.208073	0.201846	0.201085	0.194463	0.204026	0.203955	0.196614	0.226241	0.310254	0.315277	0.083440	0.188608	0.032714
18.949968	0.100500	0.015000	0.052292	3.608445	0.259692	0.219142	0.228831	0.204720	0.217176	0.203427	0.210299	0.194203	0.210535	0.208846	0.208078	0.201852	0.201088	0.194462	0.204031	0.203951	0.196623	0.226253	0.310273	0.315361	0.083440	0.188551	0.032716
18.964951	0.100583	0.015000	0.052292	3.610934	0.260055	0.220183	0.228885	0.204966	0.217164	0.203418	0.210291	0.194201	0.210531	0.208844	0.208080	0.201851	0.201093	0.194463	0.204034	0.203950	0.196639	0.226245	0.310295	0.315414	0.083439	0.188551	0.032722
18.994560	0.100583	0.014958	0.050875	3.617309	0.261243	0.223879	0.229729	0.205116	0.217234	0.203421	0.210281	0.194210	0.210537	0.208851	0.208086	0.201845	0.201105	0.194475	0.204035	0.203955	0.196658	0.226232	0.310392	0.315465	0.083436	0.188640	0.032786
19.015131	0.100583	0.015000	0.050833	3.619924	0.261412	0.225420	0.229880	0.205085	0.217288	0.203443	0.210292	0.194217	0.210543	0.208856	0.208091	0.201840	0.201112	0.194478	0.204038	0.203964	0.196667	0.226239	0.310443	0.315620	0.083434	0.188662	0.032861
19.030502	0.100458	0.015125	0.051750	3.620863	0.261036	0.225241	0.229699	0.205009	0.217286	0.203452	0.210297	0.194211	0.210542	0.208853	0.208090	0.201835	0.201111	0.194474	0.204035	0.203965	0.196665	0.226233	0.310436	0.315740	0.083435	0.188599	0.032921
19.045128	0.100458	0.015042	0.052667	3.620470	0.260350	0.224244	0.229378	0.204910	0.217255	0.203447	0.210288	0.194204	0.210533	0.208849	0.208085	0.201829	0.201105	0.194469	0.204028	0.203961	0.196660	0.226219	0.310450	0.315780	0.083437	0.188500	0.032968
19.059948	0.100542	0.015083	0.052750	3.620140	0.259926	0.223640	0.229120	0.204896	0.217250	0.203440	0.210277	0.194208	0.210525	0.208850	0.208079	0.201826	0.201100	0.194466	0.204024	0.203958	0.196665	0.226211	0.310497	0.315837	0.083438	0.188405	0.033005
19.075808	0.100458	0.015000	0.051875	3.620294	0.259610	0.223342	0.228877	0.204886	0.217252	0.203419	0.210266	0.194225	0.210521	0.208851	0.208073	0.201823	0.201094	0.194467	0.204019	0.203952	0.196674	0.226189	0.310529	0.315842	0.083440	0.188323	0.033034
19.090723	0.100500	0.015083	0.051000	3.621687	0.259516	0.223278	0.228738	0.204870	0.217250	0.203406	0.210260	0.194241	0.210517	0.208846	0.208070	0.201823	0.201090	0.194469	0.204015	0.203947	0.196685	0.226177	0.310528	0.315790	0.083442	0.188298	0.033051
19.105122	0.100583	0.015042	0.050333	3.623035	0.259627	0.223503	0.228790	0.204885	0.217256	0.203395	0.210257	0.194240	0.210512	0.208841	0.208072	0.201822	0.201086	0.194470	0.204013	0.203944	0.196705	0.226179	0.310550	0.315775	0.083444	0.188353	0.033057
19.119553	0.100375	0.015042	0.050000	3.624369	0.259944	0.223977	0.229133	0.204956	0.217284	0.203386	0.210260	0.194234	0.210518	0.208843	0.208080	0.201825	0.201084	0.194468	0.204014	0.203948	0.196728	0.226188	0.310573	0.315818	0.083446	0.188449	0.033055
19.135544	0.100375	0.014958	0.050292	3.626147	0.260023	0.224611	0.229529	0.204847	0.217297	0.203369	0.210253	0.194230	0.210530	0.208848	0.208080	0.201827	0.201082	0.194464	0.204016	0.203948	0.196735	0.226190	0.310551	0.315850	0.083448	0.188525	0.033049
19.150591	0.100375	0.015042	0.051792	3.627306	0.259730	0.224547	0.229835	0.204699	0.217301	0.203353	0.210246	0.194225	0.210530	0.208851	0.208075	0.201826	0.201080	0.194460	0.204018	0.203949	0.196730	0.226192	0.310546	0.315878	0.083448	0.188557	0.033041
19.165245	0.100542	0.015042	0.053167	3.626686	0.259266	0.224274	0.229916	0.204642	0.217286	0.203347	0.210244	0.194224	0.210526	0.208856	0.208072	0.201824	0.201078	0.194457	0.204020	0.203951	0.196720	0.226189	0.310540	0.315883	0.083448	0.188587	0.033030
19.180328	0.100500	0.015042	0.052708	3.623278	0.258595	0.223603	0.229523	0.204744	0.217235	0.203334	0.210239	0.194220	0.210526	0.208865	0.208070	0.201823	0.201077	0.194455	0.204018	0.203953	0.196701	0.226181	0.310522	0.315846	0.083448	0.188628	0.033017
19.196060	0.100625	0.015083	0.052500	3.620358	0.258106	0.223090	0.229153	0.204711	0.217180	0.203326	0.210233	0.194209	0.210530	0.208874	0.208068	0.201821	0.201077	0.194454	0.204016	0.203952	0.196682	0.226179	0.310513	0.315787	0.083447	0.188672	0.032999
19.210747	0.100542	0.015042	0.052375	3.619582	0.257681	0.222910	0.229034	0.204603	0.217171	0.203337	0.210225	0.194198	0.210527	0.208876	0.208067	0.201818	0.201077	0.194453	0.204017	0.203950	0.196672	0.226188	0.310522	0.315714	0.083447	0.188711	0.032980
19.225143	0.100583	0.015042	0.051500	3.621004	0.257185	0.222955	0.229062	0.204547	0.217169	0.203345	0.210215	0.194192	0.210519	0.208871	0.208062	0.201817	0.201076	0.194451	0.204017	0.203948	0.196666	0.226208	0.310533	0.315617	0.083447	0.188761	0.032961
19.239803	0.100333	0.015083	0.050000	3.621626	0.256680	0.222787	0.228914	0.204555	0.217163	0.203343	0.210210	0.194187	0.210509	0.208866	0.208058	0.201817	0.201075	0.194450	0.204013	0.203950	0.196668	0.226224	0.310527	0.315505	0.083447	0.188828	0.032942
19.254589	0.100458	0.015000	0.051708	3.621534	0.256496	0.222729	0.228850	0.204623	0.217158	0.203349	0.210220	0.194189	0.210511	0.208862	0.208059	0.201819	0.201077	0.194453	0.204014	0.203959	0.196680	0.226238	0.310518	0.315473	0.083448	0.188892	0.032923
19.268726	0.100417	0.014958	0.054125	3.623382	0.257064	0.223136	0.228962	0.204673	0.217172	0.203370	0.210244	0.194198	0.210532	0.208863	0.208066	0.201823	0.201080	0.194463	0.204021	0.203969	0.196700	0.226252	0.310529	0.315551	0.083448	0.188928	0.032906
19.285173	0.100625	0.014917	0.055250	3.624679	0.258402	0.223861	0.229031	0.204646	0.217198	0.203390	0.210273	0.194206	0.210550	0.208866	0.208073	0.201828	0.201086	0.194472	0.204027	0.203970	0.196734	0.226255	0.310559	0.315654	0.083446	0.188930	0.032887
19.299995	0.100500	0.014958	0.053792	3.624368	0.259422	0.224359	0.228980	0.204861	0.217356	0.203420	0.210296	0.194213	0.210558	0.208865	0.208078	0.201829	0.201090	0.194477	0.204030	0.203968	0.196758	0.226244	0.310593	0.315703	0.083444	0.188892	0.032870
19.314388	0.100500	0.015042	0.051917	3.624434	0.259971	0.224643	0.228854	0.205003	0.217426	0.203457	0.210309	0.194221	0.210556	0.208864	0.208081	0.201826	0.201094	0.194479	0.204032	0.203964	0.196768	0.226234	0.310623	0.315722	0.083443	0.188837	0.032855
19.328983	0.100625	0.015167	0.051750	3.625076	0.260431	0.224329	0.228764	0.204951	0.217434	0.203482	0.210303	0.194223	0.210552	0.208867	0.208083	0.201825	0.201097	0.194479	0.204034	0.203964	0.196765	0.226230	0.310643	0.315711	0.083443	0.188780	0.032840
19.344322	0.100583	0.015208	0.051667	3.625644	0.260594	0.223819	0.228751	0.204812	0.217394	0.203473	0.210291	0.194221	0.210545	0.208869	0.208086	0.201824	0.201100	0.194476	0.204036	0.203968	0.196767	0.226244	0.310657	0.315701	0.083443	0.188727	0.032826
19.359764	0.100708	0.015000	0.052042	3.626459	0.260871	0.223380	0.228900	0.204839	0.217353	0.203450	0.210290	0.194223	0.210548	0.208871	0.208092	0.201829	0.201108	0.194473	0.204042	0.203973	0.196781	0.226277	0.310751	0.315816	0.083444	0.188685	0.032812
19.374613	0.100458	0.015000	0.053667	3.628002	0.261158	0.223390	0.229337	0.205104	0.217356	0.203432	0.210319	0.194232	0.210561	0.208875	0.208104	0.201839	0.201116	0.194472	0.204051	0.203975	0.196802	0.226309	0.310811	0.316009	0.083443	0.188665	0.032798
19.389109	0.100625	0.015083	0.052792	3.629244	0.261241	0.223293	0.229622	0.205183	0.217383	0.203418	0.210340	0.194231	0.210568	0.208874	0.208109	0.201842	0.201120	0.194470	0.204055	0.203973	0.196807	0.226328	0.310811	0.316108	0.083443	0.188671	0.032783
19.403538	0.100583	0.015042	0.051125	3.629046	0.261057	0.223148	0.229827	0.205148	0.217425	0.203406	0.210347	0.194222	0.210576	0.208870	0.208107	0.201843	0.201121	0.194467	0.204054	0.203972	0.196797	0.226333	0.310766	0.316099	0.083443	0.188716	0.032771
19.418259	0.100625	0.015167	0.050500	3.627389	0.260541	0.222846	0.229874	0.205077	0.217419	0.203398	0.210346	0.194216	0.210580	0.208864	0.208103	0.201842	0.201121	0.194464	0.204055	0.203971	0.196782	0.226316	0.310694	0.316015	0.083444	0.188811	0.032759
19.432690	0.100417	0.015083	0.051167	3.626677	0.260025	0.222474	0.229889	0.204969	0.217416	0.203394	0.210348	0.194211	0.210578	0.208860	0.208100	0.201841	0.201121	0.194461	0.204054	0.203969	0.196765	0.226292	0.310616	0.315885	0.083446	0.188906	0.032746
19.449102	0.100667	0.015000	0.052458	3.626446	0.259611	0.222057	0.230046	0.204863	0.217419	0.203377	0.210349	0.194209	0.210572	0.208856	0.208096	0.201836	0.201121	0.194458	0.204051	0.203964	0.196751	0.226277	0.310581	0.315773	0.083446	0.188981	0.032728
19.463856	0.100542	0.015042	0.053292	3.626005	0.259236	0.221523	0.230131	0.204770	0.217387	0.203353	0.210346	0.194207	0.210565	0.208849	0.208091	0.201832	0.201120	0.194454	0.204046	0.203957	0.196739	0.226260	0.310560	0.315651	0.083446	0.189013	0.032711
19.477997	0.100542	0.014875	0.053375	3.626352	0.258568	0.221069	0.229983	0.204693	0.217336	0.203343	0.210336	0.194203	0.210557	0.208845	0.208088	0.201830	0.201117	0.194452	0.204042	0.203952	0.196732	0.226244	0.310556	0.315535	0.083445	0.189035	0.032694
19.494181	0.100500	0.015083	0.055333	3.626986	0.257913	0.220809	0.229762	0.204677	0.217283	0.203347	0.210327	0.194199	0.210545	0.208844	0.208084	0.201833	0.201113	0.194452	0.204037	0.203950	0.196715	0.226228	0.310532	0.315439	0.083444	0.189080	0.032673
19.509193	0.100708	0.015042	0.054667	3.626033	0.257450	0.220774	0.229661	0.204648	0.217242	0.203342	0.210320	0.194196	0.210534	0.208847	0.208080	0.201831	0.201105	0.194451	0.204033	0.203948	0.196699	0.226212	0.310527	0.315436	0.083444	0.189193	0.032654
19.523689	0.100625	0.015083	0.053083	3.625260	0.256892	0.220259	0.229580	0.204529	0.217220	0.203333	0.210312	0.194194	0.210523	0.208850	0.208081	0.201828	0.201101	0.194452	0.204030	0.203947	0.196690	0.226191	0.310479	0.315454	0.083444	0.189360	0.032635
19.538446	0.100458	0.015125	0.051083	3.624633	0.256617	0.219707	0.229551	0.204369	0.217267	0.203339	0.210305	0.194192	0.210513	0.208852	0.208085	0.201827	0.201103	0.194454	0.204029	0.203948	0.196694	0.226181	0.310422	0.315462	0.083444	0.189547	0.032616
19.553131	0.100625	0.015042	0.050500	3.623720	0.257086	0.219438	0.229247	0.204306	0.217279	0.203341	0.210299	0.194185	0.210505	0.208853	0.208090	0.201826	0.201102	0.194456	0.204025	0.203945	0.196686	0.226183	0.310384	0.315437	0.083444	0.189691	0.032598
19.569191	0.100542	0.015042	0.050750	3.622979	0.257587	0.219225	0.228761	0.204264	0.217222	0.203335	0.210287	0.194177	0.210499	0.208851	0.208090	0.201824	0.201100	0.194458	0.204020	0.203940	0.196674	0.226182	0.310374	0.315387	0.083444	0.189812	0.032578
19.583847	0.100583	0.015000	0.050208	3.624193	0.257748	0.219021	0.228402	0.204218	0.217172	0.203352	0.210277	0.194180	0.210495	0.208853	0.208088	0.201824	0.201101	0.194461	0.204019	0.203938	0.196671	0.226177	0.310385	0.315341	0.083443	0.189886	0.032559
19.598343	0.100625	0.015083	0.051000	3.626380	0.257946	0.219113	0.228152	0.204200	0.217191	0.203404	0.210276	0.194192	0.210492	0.208859	0.208087	0.201824	0.201103	0.194466	0.204023	0.203938	0.196686	0.226176	0.310401	0.315321	0.083443	0.189959	0.032542
19.614332	0.100542	0.015042	0.051875	3.626843	0.258535	0.219233	0.228087	0.204157	0.217246	0.203418	0.210287	0.194192	0.210486	0.208863	0.208083	0.201823	0.201103	0.194465	0.204023	0.203938	0.196698	0.226186	0.310418	0.315339	0.083443	0.190110	0.032526
19.629349	0.100417	0.015000	0.051208	3.625828	0.259140	0.219345	0.228533	0.204109	0.217334	0.203414	0.210308	0.194191	0.210484	0.208865	0.208077	0.201821	0.201104	0.194461	0.204021	0.203940	0.196706	0.226203	0.310440	0.315336	0.083445	0.190272	0.032516
19.643681	0.100500	0.014958	0.050667	3.624946	0.259285	0.219638	0.228947	0.204117	0.217371	0.203424	0.210330	0.194193	0.210492	0.208868	0.208075	0.201823	0.201109	0.194459	0.204021	0.203948	0.196706	0.226223	0.310503	0.315278	0.083446	0.190296	0.032518
19.658566	0.100500	0.014958	0.052167	3.624810	0.259005	0.220268	0.228969	0.204240	0.217351	0.203446	0.210346	0.194193	0.210516	0.208872	0.208078	0.201827	0.201118	0.194460	0.204026	0.203954	0.196701	0.226245	0.310582	0.315224	0.083446	0.190157	0.032547
19.673447	0.100583	0.015042	0.052750	3.624544	0.258822	0.220478	0.228769	0.204260	0.217296	0.203443	0.210340	0.194188	0.210535	0.208872	0.208080	0.201827	0.201122	0.194461	0.204031	0.203954	0.196698	0.226269	0.310599	0.315190	0.083444	0.189920	0.032601
19.689276	0.100583	0.015000	0.053333	3.625072	0.258862	0.220671	0.228689	0.204225	0.217275	0.203428	0.210332	0.194186	0.210547	0.208870	0.208084	0.201826	0.201122	0.194463	0.204035	0.203952	0.196701	0.226283	0.310586	0.315213	0.083443	0.189660	0.032664
19.704033	0.100542	0.015083	0.051792	3.624991	0.259001	0.220905	0.228655	0.204181	0.217298	0.203418	0.210330	0.194187	0.210554	0.208871	0.208089	0.201825	0.201122	0.194468	0.204036	0.203950	0.196705	0.226275	0.310562	0.315224	0.083443	0.189444	0.032711
19.718334	0.100500	0.015042	0.051708	3.623962	0.258915	0.221116	0.228734	0.204194	0.217405	0.203433	0.210349	0.194195	0.210559	0.208874	0.208092	0.201827	0.201123	0.194475	0.204036	0.203951	0.196711	0.226265	0.310523	0.315219	0.083442	0.189335	0.032738
19.734711	0.100583	0.015000	0.053833	3.622768	0.258462	0.221255	0.228580	0.204192	0.217456	0.203455	0.210365	0.194204	0.210562	0.208878	0.208093	0.201830	0.201124	0.194483	0.204036	0.203957	0.196729	0.226262	0.310501	0.315239	0.083442	0.189311	0.032753
19.749500	0.100542	0.015000	0.053875	3.623102	0.258076	0.221002	0.228364	0.204146	0.217418	0.203463	0.210373	0.194208	0.210562	0.208879	0.208093	0.201832	0.201122	0.194487	0.204038	0.203967	0.196739	0.226259	0.310481	0.315263	0.083441	0.189306	0.032754
19.763927	0.100708	0.015000	0.054208	3.624755	0.257891	0.220499	0.228263	0.204126	0.217389	0.203469	0.210382	0.194215	0.210563	0.208882	0.208094	0.201833	0.201119	0.194490	0.204043	0.203979	0.196751	0.226263	0.310494	0.315289	0.083440	0.189276	0.032744
19.778522	0.100542	0.015083	0.054500	3.626348	0.258318	0.220130	0.228360	0.204255	0.217408	0.203481	0.210402	0.194228	0.210572	0.208891	0.208098	0.201834	0.201118	0.194491	0.204051	0.203988	0.196757	0.226267	0.310497	0.315282	0.083440	0.189226	0.032724
19.793896	0.100458	0.015000	0.054875	3.627270	0.259594	0.220091	0.228428	0.204533	0.217455	0.203492	0.210421	0.194243	0.210586	0.208900	0.208106	0.201837	0.201120	0.194494	0.204056	0.203998	0.196762	0.226296	0.310535	0.315324	0.083440	0.189170	0.032696
19.809235	0.100667	0.015125	0.056708	3.629057	0.261184	0.220055	0.228698	0.204839	0.217501	0.203493	0.210434	0.194256	0.210599	0.208906	0.208116	0.201840	0.201128	0.194500	0.204058	0.204008	0.196763	0.226336	0.310565	0.315437	0.083440	0.189125	0.032662
19.824184	0.100500	0.015083	0.055958	3.629933	0.263964	0.220603	0.229839	0.204977	0.217613	0.203500	0.210454	0.194259	0.210605	0.208913	0.208122	0.201848	0.201140	0.194506	0.204057	0.204024	0.196756	0.226379	0.310565	0.315528	0.083440	0.189135	0.032625
19.838648	0.100542	0.015083	0.054292	3.628715	0.264773	0.222054	0.230859	0.204894	0.217836	0.203522	0.210488	0.194255	0.210613	0.208925	0.208125	0.201859	0.201145	0.194512	0.204055	0.204037	0.196745	0.226392	0.310560	0.315513	0.083442	0.189236	0.032587
19.853107	0.100542	0.015083	0.052042	3.629565	0.265051	0.222733	0.231405	0.204821	0.217907	0.203552	0.210521	0.194257	0.210626	0.208934	0.208127	0.201865	0.201142	0.194517	0.204055	0.204038	0.196737	0.226384	0.310605	0.315511	0.083444	0.189383	0.032547
19.867767	0.100625	0.015042	0.052167	3.633429	0.264897	0.222552	0.231786	0.204816	0.217908	0.203553	0.210548	0.194268	0.210645	0.208937	0.208131	0.201864	0.201137	0.194522	0.204054	0.204035	0.196729	0.226370	0.310655	0.315491	0.083444	0.189527	0.032509
19.882261	0.100625	0.015042	0.053958	3.636228	0.264896	0.221984	0.231767	0.204770	0.217860	0.203538	0.210551	0.194277	0.210655	0.208933	0.208135	0.201860	0.201133	0.194524	0.204053	0.204030	0.196718	0.226349	0.310660	0.315463	0.083445	0.189654	0.032473
19.898579	0.100625	0.014958	0.054500	3.636772	0.264531	0.221659	0.231369	0.204621	0.217777	0.203529	0.210558	0.194281	0.210664	0.208927	0.208138	0.201857	0.201131	0.194528	0.204053	0.204024	0.196709	0.226327	0.310613	0.315410	0.083446	0.189840	0.032431
19.913364	0.100667	0.015042	0.055167	3.636376	0.264435	0.221375	0.230861	0.204466	0.217742	0.203541	0.210579	0.194292	0.210680	0.208923	0.208141	0.201855	0.201135	0.194530	0.204059	0.204021	0.196716	0.226326	0.310593	0.315424	0.083446	0.190072	0.032395
19.927536	0.100625	0.014958	0.056750	3.634288	0.264316	0.221058	0.230604	0.204355	0.217741	0.203557	0.210564	0.194301	0.210679	0.208923	0.208138	0.201854	0.201138	0.194527	0.204060	0.204022	0.196725	0.226329	0.310624	0.315472	0.083446	0.190262	0.032363
19.942417	0.100542	0.015083	0.055542	3.631635	0.265134	0.221071	0.230502	0.204291	0.217764	0.203603	0.210541	0.194305	0.210667	0.208933	0.208135	0.201855	0.201141	0.194522	0.204058	0.204028	0.196736	0.226333	0.310721	0.315589	0.083445	0.190346	0.032328
19.956982	0.100500	0.015167	0.055375	3.629617	0.266173	0.221234	0.230513	0.204338	0.217767	0.203648	0.210524	0.194308	0.210656	0.208949	0.208133	0.201857	0.201145	0.194521	0.204057	0.204033	0.196745	0.226340	0.310782	0.315727	0.083444	0.190340	0.032295
19.971342	0.100500	0.015042	0.057208	3.630472	0.266766	0.221527	0.230785	0.204608	0.217761	0.203686	0.210541	0.194314	0.210654	0.208969	0.208134	0.201861	0.201151	0.194524	0.204065	0.204038	0.196767	0.226350	0.310808	0.315878	0.083443	0.190311	0.032265
19.987335	0.100625	0.015000	0.057292	3.635545	0.266432	0.222125	0.231165	0.204880	0.217798	0.203704	0.210559	0.194316	0.210661	0.208984	0.208138	0.201870	0.201158	0.194529	0.204077	0.204046	0.196793	0.226370	0.310814	0.316125	0.083443	0.190253	0.032233
20.002316	0.100542	0.015042	0.057167	3.639656	0.266297	0.222784	0.231379	0.205000	0.217827	0.203703	0.210563	0.194322	0.210658	0.208981	0.208140	0.201879	0.201162	0.194530	0.204080	0.204052	0.196804	0.226378	0.310812	0.316316	0.083445	0.190174	0.032207
20.017008	0.100458	0.015125	0.057792	3.640310	0.267473	0.223103	0.231936	0.205064	0.217865	0.203696	0.210553	0.194329	0.210649	0.208976	0.208141	0.201887	0.201160	0.194527	0.204079	0.204054	0.196800	0.226383	0.310811	0.316364	0.083448	0.190057	0.032185
20.032087	0.100500	0.015125	0.057375	3.641176	0.269433	0.223120	0.232677	0.205248	0.217932	0.203701	0.210544	0.194330	0.210636	0.208974	0.208142	0.201888	0.201158	0.194523	0.204081	0.204052	0.196794	0.226377	0.310808	0.316285	0.083450	0.189929	0.032162
20.047817	0.100583	0.015000	0.056667	3.641597	0.271253	0.223570	0.233251	0.205339	0.217967	0.203694	0.210542	0.194322	0.210626	0.208970	0.208145	0.201889	0.201154	0.194522	0.204082	0.204046	0.196801	0.226386	0.310834	0.316259	0.083450	0.189811	0.032139
20.062540	0.100500	0.014958	0.056875	3.640459	0.271675	0.223712	0.233302	0.205256	0.217911	0.203674	0.210536	0.194310	0.210625	0.208965	0.208140	0.201887	0.201149	0.194523	0.204082	0.204039	0.196814	0.226401	0.310849	0.316262	0.083451	0.189758	0.032119
20.076939	0.100542	0.015042	0.056000	3.640707	0.271119	0.223351	0.233006	0.205147	0.217848	0.203646	0.210514	0.194298	0.210625	0.208960	0.208132	0.201885	0.201145	0.194525	0.204080	0.204033	0.196817	0.226413	0.310844	0.316243	0.083451	0.189762	0.032101
20.091465	0.100500	0.015042	0.054875	3.639402	0.269430	0.222659	0.232335	0.205131	0.217771	0.203613	0.210488	0.194285	0.210620	0.208953	0.208127	0.201882	0.201141	0.194529	0.204079	0.204027	0.196808	0.226405	0.310820	0.316151	0.083450	0.189747	0.032081
20.107685	0.100542	0.015167	0.054958	3.636578	0.267645	0.221848	0.231613	0.205138	0.217680	0.203582	0.210460	0.194267	0.210616	0.208945	0.208121	0.201880	0.201137	0.194533	0.204077	0.204022	0.196792	0.226383	0.310773	0.315970	0.083450	0.189664	0.032058
20.122633	0.100458	0.015000	0.055583	3.634941	0.266887	0.221890	0.231345	0.205168	0.217658	0.203578	0.210442	0.194262	0.210627	0.208945	0.208116	0.201877	0.201137	0.194537	0.204078	0.204022	0.196801	0.226372	0.310757	0.315841	0.083456	0.189540	0.032043
20.136997	0.100583	0.015042	0.057042	3.634822	0.266874	0.222728	0.231486	0.205253	0.217683	0.203580	0.210432	0.194273	0.210646	0.208951	0.208115	0.201873	0.201142	0.194541	0.204080	0.204027	0.196825	0.226382	0.310793	0.315831	0.083465	0.189397	0.032031
20.152466	0.100542	0.015000	0.061917	3.635239	0.267471	0.224087	0.231519	0.205383	0.217690	0.203582	0.210436	0.194295	0.210663	0.208957	0.208119	0.201872	0.201147	0.194542	0.204082	0.204031	0.196840	0.226376	0.310764	0.315918	0.083468	0.189238	0.032021
20.167873	0.100542	0.014958	0.063958	3.635271	0.268394	0.224911	0.231440	0.205455	0.217683	0.203590	0.210453	0.194308	0.210665	0.208962	0.208125	0.201875	0.201147	0.194538	0.204080	0.204028	0.196841	0.226351	0.310693	0.316005	0.083467	0.189104	0.032014
20.182629	0.100500	0.015083	0.062125	3.636265	0.268915	0.226293	0.231485	0.205545	0.217691	0.203593	0.210464	0.194316	0.210661	0.208970	0.208129	0.201876	0.201143	0.194537	0.204076	0.204019	0.196841	0.226326	0.310658	0.316010	0.083465	0.189006	0.032009
20.197186	0.100542	0.014958	0.057667	3.637052	0.268488	0.226495	0.231521	0.205622	0.217684	0.203579	0.210452	0.194324	0.210644	0.208976	0.208132	0.201876	0.201141	0.194538	0.204071	0.204009	0.196838	0.226299	0.310683	0.315944	0.083464	0.188965	0.032005
20.211487	0.100417	0.014875	0.055375	3.637818	0.268096	0.225987	0.231288	0.205610	0.217663	0.203562	0.210444	0.194325	0.210625	0.208971	0.208132	0.201877	0.201140	0.194535	0.204069	0.204004	0.196832	0.226282	0.310697	0.315874	0.083463	0.188987	0.032003
20.228065	0.100458	0.015042	0.055083	3.637789	0.267708	0.225100	0.230762	0.205530	0.217611	0.203548	0.210437	0.194318	0.210604	0.208954	0.208129	0.201875	0.201135	0.194526	0.204071	0.204002	0.196823	0.226264	0.310701	0.315802	0.083464	0.189045	0.032001
20.242622	0.100458	0.015000	0.060042	3.636792	0.267197	0.224649	0.230572	0.205462	0.217561	0.203537	0.210433	0.194310	0.210596	0.208944	0.208126	0.201872	0.201132	0.194520	0.204073	0.204000	0.196811	0.226252	0.310699	0.315761	0.083463	0.189066	0.032000
20.257374	0.100500	0.015000	0.057083	3.633562	0.266265	0.224227	0.230302	0.205366	0.217517	0.203534	0.210428	0.194306	0.210590	0.208936	0.208125	0.201867	0.201130	0.194514	0.204074	0.203997	0.196799	0.226241	0.310670	0.315711	0.083461	0.189072	0.031998
20.273628	0.100583	0.015208	0.055833	3.630294	0.265027	0.223905	0.229998	0.205232	0.217509	0.203551	0.210433	0.194298	0.210587	0.208929	0.208128	0.201866	0.201131	0.194509	0.204083	0.203995	0.196794	0.226234	0.310637	0.315643	0.083457	0.189087	0.031997
20.288124	0.100500	0.014958	0.055833	3.627746	0.264124	0.223655	0.229729	0.205079	0.217512	0.203562	0.210430	0.194285	0.210585	0.208923	0.208129	0.201869	0.201129	0.194504	0.204086	0.203990	0.196790	0.226226	0.310592	0.315573	0.083455	0.189120	0.032001
20.304047	0.100542	0.014958	0.054875	3.624824	0.263323	0.223052	0.229526	0.204896	0.217472	0.203556	0.210419	0.194268	0.210580	0.208916	0.208127	0.201870	0.201125	0.194501	0.204084	0.203981	0.196781	0.226220	0.310522	0.315486	0.083452	0.189152	0.032009
