[Method]
[General]
Identifier: 	Carrier1mMNaCl pH7 08122013
21.662422	0.100792	0.015208	0.060333	3.678921	0.264430	0.218614	0.227573	0.203821	0.217806	0.203502	0.210377	0.194239	0.210597	0.208921	0.208136	0.201862	0.201111	0.194505	0.204075	0.204036	0.196786	0.224155	0.300720	0.322359	0.083556	0.197563	0.033374
21.677143	0.100667	0.015042	0.058417	3.677626	0.264612	0.218466	0.227610	0.203831	0.217806	0.203492	0.210366	0.194239	0.210594	0.208914	0.208133	0.201861	0.201114	0.194502	0.204076	0.204039	0.196790	0.224144	0.300742	0.322306	0.083555	0.197609	0.033375
21.691509	0.100833	0.015000	0.060375	3.675472	0.264397	0.218382	0.227819	0.203869	0.217798	0.203489	0.210354	0.194241	0.210598	0.208909	0.208133	0.201860	0.201116	0.194500	0.204080	0.204043	0.196791	0.224150	0.300790	0.322347	0.083553	0.197718	0.033376
21.707272	0.100958	0.015125	0.062750	3.673407	0.264479	0.218991	0.228215	0.204082	0.217818	0.203499	0.210349	0.194243	0.210605	0.208907	0.208136	0.201862	0.201119	0.194499	0.204089	0.204052	0.196799	0.224173	0.300837	0.322465	0.083552	0.197797	0.033376
21.722576	0.100917	0.015042	0.061458	3.672376	0.264936	0.220207	0.228561	0.204348	0.217851	0.203506	0.210358	0.194243	0.210611	0.208908	0.208140	0.201862	0.201120	0.194498	0.204096	0.204059	0.196808	0.224181	0.300863	0.322509	0.083551	0.197736	0.033374
21.737011	0.100833	0.015125	0.060500	3.672372	0.265042	0.221455	0.228793	0.204466	0.217918	0.203511	0.210387	0.194243	0.210623	0.208910	0.208143	0.201862	0.201118	0.194500	0.204094	0.204060	0.196809	0.224162	0.300827	0.322508	0.083550	0.197614	0.033372
21.751701	0.100833	0.015042	0.060667	3.673478	0.264131	0.221886	0.228797	0.204325	0.217909	0.203481	0.210378	0.194236	0.210617	0.208903	0.208142	0.201860	0.201111	0.194499	0.204087	0.204052	0.196797	0.224138	0.300751	0.322476	0.083547	0.197496	0.033367
21.767752	0.101000	0.015208	0.060167	3.672588	0.262678	0.221296	0.228550	0.204119	0.217794	0.203440	0.210353	0.194227	0.210601	0.208890	0.208135	0.201855	0.201105	0.194493	0.204077	0.204044	0.196770	0.224121	0.300643	0.322385	0.083544	0.197396	0.033362
21.784391	0.100917	0.015125	0.058167	3.669663	0.261639	0.220465	0.228146	0.203950	0.217699	0.203414	0.210333	0.194226	0.210585	0.208882	0.208131	0.201854	0.201102	0.194488	0.204070	0.204036	0.196746	0.224109	0.300558	0.322313	0.083543	0.197324	0.033359
21.799053	0.101000	0.015083	0.057750	3.667964	0.261426	0.220093	0.228043	0.203895	0.217676	0.203423	0.210338	0.194234	0.210577	0.208886	0.208131	0.201855	0.201100	0.194488	0.204069	0.204032	0.196741	0.224109	0.300531	0.322359	0.083544	0.197265	0.033357
21.814194	0.100792	0.015042	0.057917	3.667141	0.261265	0.220045	0.228359	0.203907	0.217780	0.203435	0.210373	0.194241	0.210574	0.208896	0.208133	0.201858	0.201105	0.194487	0.204075	0.204037	0.196747	0.224118	0.300564	0.322399	0.083545	0.197209	0.033357
21.829926	0.100708	0.015042	0.059167	3.666325	0.260628	0.219843	0.228777	0.203978	0.217815	0.203436	0.210395	0.194236	0.210587	0.208900	0.208134	0.201858	0.201112	0.194484	0.204083	0.204039	0.196748	0.224114	0.300558	0.322265	0.083544	0.197148	0.033358
21.844650	0.100833	0.015167	0.059958	3.664824	0.259900	0.219761	0.228919	0.204101	0.217807	0.203450	0.210387	0.194229	0.210592	0.208901	0.208133	0.201858	0.201113	0.194483	0.204092	0.204037	0.196735	0.224096	0.300508	0.322094	0.083543	0.197058	0.033358
21.858721	0.100667	0.015167	0.062208	3.663213	0.259444	0.219844	0.229208	0.204164	0.217780	0.203463	0.210376	0.194226	0.210589	0.208900	0.208128	0.201859	0.201112	0.194482	0.204099	0.204034	0.196722	0.224093	0.300487	0.322000	0.083542	0.196949	0.033358
21.875456	0.100792	0.015083	0.060917	3.661185	0.259327	0.219980	0.229467	0.204287	0.217738	0.203476	0.210370	0.194229	0.210585	0.208899	0.208120	0.201858	0.201111	0.194481	0.204102	0.204035	0.196713	0.224104	0.300497	0.321989	0.083542	0.196810	0.033360
21.890020	0.100833	0.015125	0.060792	3.659450	0.259116	0.219690	0.229291	0.204263	0.217689	0.203472	0.210353	0.194231	0.210579	0.208897	0.208116	0.201857	0.201109	0.194480	0.204098	0.204040	0.196713	0.224108	0.300522	0.322033	0.083543	0.196708	0.033361
21.904709	0.100917	0.015042	0.074167	3.657570	0.258593	0.219274	0.228954	0.204227	0.217643	0.203468	0.210333	0.194232	0.210575	0.208896	0.208112	0.201858	0.201107	0.194478	0.204096	0.204048	0.196726	0.224100	0.300522	0.322039	0.083544	0.196619	0.033363
21.922321	0.101000	0.015167	0.070708	3.656750	0.258039	0.218885	0.228572	0.204166	0.217625	0.203468	0.210321	0.194229	0.210571	0.208899	0.208109	0.201860	0.201107	0.194479	0.204098	0.204050	0.196740	0.224095	0.300498	0.322019	0.083546	0.196571	0.033361
21.937340	0.100708	0.015250	0.064167	3.657310	0.258255	0.218879	0.228526	0.204135	0.217688	0.203469	0.210335	0.194230	0.210571	0.208901	0.208110	0.201858	0.201111	0.194481	0.204102	0.204049	0.196750	0.224103	0.300501	0.322041	0.083549	0.196586	0.033360
21.951767	0.100917	0.015042	0.060500	3.659716	0.259264	0.219310	0.229039	0.204143	0.217840	0.203506	0.210363	0.194239	0.210581	0.208902	0.208115	0.201853	0.201116	0.194487	0.204105	0.204051	0.196761	0.224128	0.300577	0.322168	0.083553	0.196606	0.033360
21.967955	0.100917	0.015167	0.061083	3.664150	0.260789	0.219780	0.229657	0.204156	0.217997	0.203567	0.210380	0.194244	0.210595	0.208901	0.208119	0.201848	0.201118	0.194492	0.204104	0.204055	0.196770	0.224152	0.300677	0.322321	0.083560	0.196602	0.033361
21.982937	0.100750	0.015125	0.062083	3.666707	0.260859	0.219724	0.229669	0.204124	0.218047	0.203589	0.210382	0.194243	0.210598	0.208901	0.208120	0.201845	0.201115	0.194490	0.204100	0.204055	0.196765	0.224154	0.300663	0.322326	0.083567	0.196582	0.033363
21.997236	0.100708	0.015208	0.061625	3.667450	0.260415	0.219275	0.229425	0.204071	0.217991	0.203562	0.210379	0.194240	0.210598	0.208901	0.208118	0.201842	0.201114	0.194485	0.204095	0.204050	0.196756	0.224136	0.300607	0.322266	0.083574	0.196529	0.033367
22.019756	0.100750	0.015083	0.060667	3.666545	0.260912	0.218635	0.228880	0.204034	0.217918	0.203512	0.210370	0.194240	0.210597	0.208904	0.208116	0.201840	0.201114	0.194488	0.204087	0.204043	0.196743	0.224102	0.300551	0.322126	0.083581	0.196322	0.033403
22.046440	0.100917	0.015208	0.058375	3.668052	0.264280	0.218433	0.228664	0.204133	0.217963	0.203483	0.210366	0.194239	0.210596	0.208914	0.208118	0.201837	0.201117	0.194504	0.204078	0.204047	0.196738	0.224098	0.300553	0.321978	0.083586	0.196012	0.033491
22.082125	0.100667	0.015125	0.057417	3.673598	0.263819	0.218790	0.228821	0.204254	0.218185	0.203476	0.210399	0.194241	0.210622	0.208913	0.208122	0.201844	0.201137	0.194505	0.204078	0.204051	0.196739	0.224125	0.300601	0.321947	0.083595	0.195701	0.033657
22.097467	0.100750	0.015250	0.057458	3.675873	0.263401	0.219492	0.229016	0.204430	0.218388	0.203516	0.210436	0.194262	0.210635	0.208917	0.208124	0.201852	0.201147	0.194506	0.204084	0.204056	0.196746	0.224133	0.300612	0.322065	0.083600	0.195648	0.033701
22.112123	0.100750	0.015042	0.057708	3.675182	0.263022	0.220180	0.229145	0.204630	0.218405	0.203573	0.210465	0.194277	0.210633	0.208921	0.208123	0.201857	0.201148	0.194506	0.204087	0.204059	0.196744	0.224134	0.300633	0.322140	0.083603	0.195625	0.033736
22.126911	0.100750	0.015167	0.057792	3.673803	0.262171	0.220476	0.229069	0.204785	0.218367	0.203604	0.210471	0.194279	0.210633	0.208921	0.208120	0.201859	0.201146	0.194504	0.204084	0.204054	0.196738	0.224127	0.300660	0.322110	0.083605	0.195595	0.033757
22.142769	0.100625	0.015083	0.058250	3.671518	0.261091	0.220396	0.229126	0.204768	0.218294	0.203601	0.210445	0.194270	0.210633	0.208917	0.208115	0.201857	0.201143	0.194498	0.204076	0.204045	0.196731	0.224114	0.300666	0.322020	0.083606	0.195560	0.033769
22.157654	0.100667	0.015125	0.059083	3.669452	0.260251	0.220184	0.229270	0.204670	0.218177	0.203581	0.210422	0.194259	0.210631	0.208911	0.208109	0.201849	0.201142	0.194494	0.204070	0.204037	0.196730	0.224103	0.300626	0.321939	0.083607	0.195531	0.033770
22.172117	0.100833	0.015125	0.059292	3.667947	0.259809	0.220149	0.229414	0.204534	0.218038	0.203565	0.210394	0.194255	0.210629	0.208909	0.208106	0.201844	0.201142	0.194492	0.204067	0.204031	0.196738	0.224092	0.300595	0.321924	0.083608	0.195516	0.033763
22.204197	0.100792	0.015208	0.059542	3.665566	0.260692	0.220259	0.229488	0.204376	0.217858	0.203544	0.210378	0.194278	0.210642	0.208920	0.208107	0.201850	0.201151	0.194494	0.204072	0.204031	0.196754	0.224095	0.300470	0.321891	0.083610	0.195570	0.033732
22.221291	0.100667	0.015125	0.059208	3.665361	0.261146	0.220354	0.229460	0.204392	0.217835	0.203542	0.210395	0.194278	0.210668	0.208921	0.208109	0.201855	0.201157	0.194502	0.204080	0.204038	0.196761	0.224115	0.300446	0.321844	0.083612	0.195636	0.033709
22.235788	0.100750	0.015167	0.059625	3.666699	0.261039	0.220690	0.229442	0.204438	0.217787	0.203546	0.210395	0.194270	0.210668	0.208920	0.208111	0.201860	0.201154	0.194508	0.204085	0.204044	0.196761	0.224124	0.300460	0.321794	0.083612	0.195727	0.033690
22.251482	0.100708	0.015125	0.060083	3.667518	0.260979	0.220902	0.229324	0.204492	0.217776	0.203555	0.210388	0.194263	0.210650	0.208924	0.208114	0.201870	0.201146	0.194517	0.204090	0.204046	0.196760	0.224128	0.300486	0.321802	0.083612	0.195869	0.033668
22.266758	0.100750	0.015167	0.060542	3.667572	0.260962	0.220788	0.229217	0.204508	0.217774	0.203577	0.210394	0.194263	0.210634	0.208924	0.208120	0.201873	0.201138	0.194521	0.204095	0.204046	0.196760	0.224147	0.300508	0.321921	0.083613	0.195987	0.033646
22.281221	0.100917	0.015167	0.059917	3.667760	0.260550	0.220451	0.229175	0.204488	0.217779	0.203589	0.210409	0.194273	0.210625	0.208920	0.208127	0.201870	0.201131	0.194518	0.204097	0.204048	0.196766	0.224149	0.300517	0.321986	0.083613	0.196032	0.033626
22.295942	0.100833	0.015125	0.057875	3.666594	0.260234	0.220037	0.229164	0.204447	0.217794	0.203573	0.210423	0.194280	0.210622	0.208920	0.208126	0.201866	0.201128	0.194514	0.204097	0.204051	0.196776	0.224153	0.300537	0.322004	0.083613	0.196016	0.033609
22.310341	0.100750	0.015042	0.055917	3.664337	0.260212	0.219381	0.229194	0.204371	0.217784	0.203536	0.210427	0.194273	0.210623	0.208923	0.208121	0.201866	0.201129	0.194510	0.204098	0.204053	0.196785	0.224164	0.300565	0.321962	0.083611	0.195985	0.033594
22.325062	0.100667	0.015083	0.055667	3.662081	0.260674	0.219312	0.229324	0.204369	0.217773	0.203502	0.210435	0.194269	0.210628	0.208923	0.208119	0.201869	0.201135	0.194509	0.204103	0.204055	0.196797	0.224182	0.300619	0.321968	0.083609	0.195961	0.033580
22.339493	0.100583	0.015125	0.056500	3.661555	0.261820	0.220246	0.229853	0.204437	0.217766	0.203479	0.210451	0.194272	0.210640	0.208922	0.208122	0.201877	0.201141	0.194512	0.204110	0.204062	0.196792	0.224195	0.300682	0.322051	0.083607	0.195950	0.033570
22.353989	0.100750	0.015292	0.056375	3.661306	0.262745	0.220788	0.230207	0.204428	0.217749	0.203459	0.210450	0.194279	0.210644	0.208919	0.208122	0.201878	0.201141	0.194512	0.204109	0.204064	0.196773	0.224201	0.300706	0.322142	0.083607	0.195928	0.033560
22.368805	0.100833	0.015167	0.057542	3.660187	0.262910	0.220530	0.230073	0.204318	0.217703	0.203450	0.210451	0.194283	0.210641	0.208912	0.208127	0.201873	0.201137	0.194511	0.204106	0.204061	0.196759	0.224213	0.300699	0.322207	0.083607	0.195890	0.033551
22.383078	0.101042	0.014958	0.057833	3.658986	0.262525	0.220262	0.229812	0.204246	0.217651	0.203451	0.210457	0.194284	0.210632	0.208906	0.208131	0.201869	0.201135	0.194511	0.204103	0.204061	0.196759	0.224227	0.300671	0.322192	0.083608	0.195861	0.033542
22.398090	0.100750	0.015333	0.058167	3.661281	0.262729	0.221272	0.229756	0.204316	0.217633	0.203460	0.210475	0.194291	0.210622	0.208902	0.208136	0.201866	0.201134	0.194514	0.204104	0.204072	0.196774	0.224263	0.300690	0.322147	0.083608	0.195848	0.033534
22.415512	0.100583	0.015167	0.058167	3.664934	0.262541	0.222143	0.229614	0.204501	0.217596	0.203464	0.210494	0.194296	0.210617	0.208905	0.208135	0.201867	0.201130	0.194517	0.204103	0.204078	0.196771	0.224251	0.300689	0.322041	0.083607	0.195848	0.033529
22.430363	0.100750	0.015125	0.057000	3.666796	0.261732	0.222109	0.229480	0.204546	0.217547	0.203455	0.210505	0.194289	0.210608	0.208904	0.208133	0.201866	0.201127	0.194517	0.204100	0.204071	0.196758	0.224217	0.300665	0.321979	0.083607	0.195852	0.033525
22.446808	0.100833	0.015083	0.057458	3.666409	0.260984	0.221492	0.229389	0.204377	0.217474	0.203446	0.210480	0.194276	0.210593	0.208900	0.208125	0.201857	0.201125	0.194513	0.204091	0.204058	0.196738	0.224181	0.300586	0.321915	0.083606	0.195868	0.033520
22.461628	0.100750	0.015000	0.057958	3.665508	0.260768	0.221072	0.229451	0.204244	0.217456	0.203457	0.210452	0.194271	0.210590	0.208901	0.208121	0.201851	0.201127	0.194511	0.204087	0.204052	0.196721	0.224162	0.300516	0.321931	0.083606	0.195885	0.033516
22.476025	0.100750	0.015250	0.059417	3.665076	0.260477	0.220725	0.229419	0.204139	0.217494	0.203455	0.210438	0.194268	0.210593	0.208901	0.208121	0.201847	0.201135	0.194506	0.204090	0.204050	0.196702	0.224144	0.300451	0.322004	0.083606	0.195897	0.033513
22.490685	0.100833	0.015125	0.058833	3.665073	0.259800	0.220576	0.229327	0.204066	0.217527	0.203446	0.210428	0.194268	0.210589	0.208899	0.208120	0.201842	0.201141	0.194498	0.204093	0.204050	0.196685	0.224125	0.300403	0.322080	0.083605	0.195917	0.033510
22.505962	0.100667	0.015042	0.058708	3.665247	0.259758	0.220933	0.229321	0.204067	0.217534	0.203445	0.210420	0.194271	0.210583	0.208896	0.208116	0.201837	0.201142	0.194490	0.204099	0.204050	0.196680	0.224120	0.300443	0.322108	0.083605	0.195987	0.033507
22.521301	0.101000	0.015000	0.059417	3.665001	0.259957	0.221703	0.229486	0.204052	0.217539	0.203444	0.210407	0.194275	0.210579	0.208896	0.208114	0.201834	0.201143	0.194486	0.204106	0.204050	0.196680	0.224116	0.300506	0.322067	0.083605	0.196107	0.033503
22.536413	0.100750	0.015125	0.059833	3.665051	0.259988	0.222094	0.229592	0.204000	0.217505	0.203429	0.210389	0.194268	0.210576	0.208896	0.208112	0.201833	0.201142	0.194483	0.204109	0.204049	0.196683	0.224106	0.300563	0.322096	0.083605	0.196237	0.033500
22.560598	0.100708	0.015167	0.058917	3.663803	0.259153	0.222967	0.229402	0.203935	0.217433	0.203423	0.210373	0.194255	0.210571	0.208890	0.208109	0.201833	0.201136	0.194485	0.204106	0.204045	0.196695	0.224092	0.300568	0.322264	0.083604	0.196443	0.033498
22.585356	0.100833	0.015000	0.058042	3.661603	0.258401	0.223972	0.229193	0.203859	0.217368	0.203434	0.210361	0.194240	0.210566	0.208887	0.208108	0.201831	0.201129	0.194486	0.204100	0.204039	0.196707	0.224083	0.300588	0.322386	0.083604	0.196687	0.033496
22.599724	0.101000	0.015000	0.057042	3.661659	0.258058	0.223848	0.228952	0.203818	0.217349	0.203439	0.210355	0.194230	0.210558	0.208886	0.208106	0.201830	0.201127	0.194484	0.204093	0.204035	0.196703	0.224062	0.300622	0.322346	0.083605	0.196792	0.033495
22.614285	0.100667	0.015208	0.056667	3.663124	0.257850	0.223751	0.228739	0.203787	0.217353	0.203424	0.210349	0.194224	0.210555	0.208882	0.208106	0.201829	0.201126	0.194481	0.204086	0.204034	0.196697	0.224037	0.300671	0.322270	0.083605	0.196804	0.033493
22.630440	0.100750	0.015125	0.056000	3.666054	0.258085	0.223627	0.228616	0.203762	0.217349	0.203398	0.210343	0.194215	0.210558	0.208876	0.208108	0.201828	0.201124	0.194477	0.204080	0.204033	0.196696	0.224022	0.300699	0.322169	0.083604	0.196769	0.033492
22.645418	0.100750	0.015125	0.056792	3.666338	0.258348	0.222712	0.228604	0.203712	0.217364	0.203366	0.210336	0.194208	0.210559	0.208870	0.208107	0.201825	0.201119	0.194475	0.204076	0.204030	0.196702	0.224022	0.300701	0.322101	0.083604	0.196765	0.033492
22.659750	0.100667	0.015167	0.058833	3.665882	0.258663	0.222051	0.228716	0.203695	0.217448	0.203359	0.210337	0.194203	0.210561	0.208869	0.208110	0.201825	0.201117	0.194475	0.204076	0.204031	0.196714	0.224027	0.300705	0.322080	0.083604	0.196880	0.033495
22.675255	0.100667	0.015042	0.060375	3.665482	0.259255	0.222040	0.229074	0.203728	0.217565	0.203385	0.210342	0.194201	0.210571	0.208875	0.208122	0.201827	0.201119	0.194477	0.204081	0.204041	0.196729	0.224057	0.300732	0.322109	0.083607	0.197094	0.033504
22.690695	0.100667	0.015042	0.058458	3.665475	0.260158	0.222501	0.229391	0.203791	0.217576	0.203419	0.210340	0.194203	0.210578	0.208883	0.208127	0.201832	0.201124	0.194479	0.204084	0.204046	0.196732	0.224064	0.300755	0.322109	0.083610	0.197206	0.033527
22.705412	0.100667	0.015083	0.057250	3.665258	0.260637	0.222862	0.229441	0.203796	0.217545	0.203445	0.210337	0.194208	0.210582	0.208890	0.208128	0.201837	0.201130	0.194478	0.204085	0.204044	0.196730	0.224055	0.300738	0.322061	0.083612	0.197165	0.033574
22.720003	0.100833	0.015083	0.057375	3.665536	0.260617	0.222795	0.229386	0.203771	0.217556	0.203456	0.210358	0.194218	0.210601	0.208896	0.208141	0.201839	0.201138	0.194478	0.204087	0.204044	0.196732	0.224056	0.300680	0.322028	0.083611	0.197049	0.033638
22.734179	0.100708	0.015167	0.058292	3.666639	0.260400	0.222599	0.229412	0.203779	0.217658	0.203453	0.210386	0.194224	0.210622	0.208903	0.208156	0.201840	0.201143	0.194480	0.204090	0.204050	0.196742	0.224064	0.300655	0.322107	0.083610	0.196932	0.033702
22.750851	0.100833	0.015083	0.058958	3.667804	0.259926	0.222321	0.229404	0.203831	0.217728	0.203449	0.210387	0.194230	0.210624	0.208908	0.208152	0.201841	0.201141	0.194481	0.204084	0.204053	0.196739	0.224048	0.300639	0.322173	0.083608	0.196802	0.033768
22.765505	0.100583	0.015083	0.059667	3.668289	0.259601	0.221974	0.229376	0.203858	0.217709	0.203453	0.210368	0.194238	0.210617	0.208913	0.208146	0.201840	0.201138	0.194482	0.204077	0.204051	0.196728	0.224039	0.300625	0.322156	0.083606	0.196708	0.033812
22.779839	0.100917	0.015167	0.058458	3.668453	0.259700	0.221574	0.229358	0.203856	0.217674	0.203462	0.210349	0.194241	0.210611	0.208917	0.208140	0.201838	0.201136	0.194481	0.204074	0.204049	0.196723	0.224047	0.300641	0.322150	0.083605	0.196610	0.033844
22.795668	0.100667	0.015167	0.058375	3.669255	0.260395	0.221297	0.229533	0.203909	0.217661	0.203468	0.210334	0.194237	0.210605	0.208919	0.208140	0.201838	0.201139	0.194481	0.204073	0.204051	0.196728	0.224078	0.300651	0.322179	0.083604	0.196490	0.033863
22.810942	0.100667	0.015083	0.063583	3.668800	0.260584	0.220725	0.229628	0.204013	0.217668	0.203471	0.210335	0.194235	0.210598	0.208917	0.208138	0.201840	0.201142	0.194484	0.204076	0.204053	0.196736	0.224115	0.300686	0.322174	0.083604	0.196389	0.033871
22.825338	0.100542	0.015208	0.082708	3.668009	0.259994	0.220170	0.229634	0.204043	0.217667	0.203470	0.210336	0.194236	0.210586	0.208911	0.208133	0.201839	0.201139	0.194488	0.204075	0.204053	0.196739	0.224142	0.300756	0.322109	0.083604	0.196330	0.033872
22.841427	0.100750	0.015208	0.072250	3.668381	0.259483	0.219777	0.229547	0.204088	0.217666	0.203470	0.210333	0.194242	0.210576	0.208901	0.208127	0.201838	0.201136	0.194493	0.204072	0.204048	0.196732	0.224158	0.300848	0.322063	0.083604	0.196297	0.033866
22.856310	0.100833	0.015208	0.064083	3.669515	0.259020	0.219549	0.229317	0.204121	0.217673	0.203472	0.210327	0.194251	0.210567	0.208895	0.208119	0.201837	0.201133	0.194494	0.204070	0.204046	0.196724	0.224162	0.300878	0.322049	0.083604	0.196247	0.033857
22.871033	0.100583	0.015292	0.060167	3.671504	0.258779	0.219571	0.229141	0.204191	0.217694	0.203468	0.210327	0.194257	0.210558	0.208895	0.208114	0.201837	0.201130	0.194491	0.204071	0.204051	0.196718	0.224162	0.300899	0.322062	0.083604	0.196175	0.033844
22.886082	0.100875	0.015167	0.059500	3.672429	0.258965	0.220237	0.229031	0.204234	0.217704	0.203448	0.210317	0.194250	0.210542	0.208894	0.208109	0.201836	0.201126	0.194486	0.204070	0.204056	0.196710	0.224149	0.300913	0.322123	0.083604	0.196113	0.033828
22.901876	0.100833	0.015083	0.058417	3.672616	0.259724	0.221204	0.229083	0.204388	0.217785	0.203426	0.210304	0.194244	0.210531	0.208894	0.208106	0.201837	0.201124	0.194482	0.204070	0.204061	0.196705	0.224142	0.300941	0.322209	0.083604	0.196081	0.033811
22.916632	0.100667	0.015167	0.058250	3.670949	0.259966	0.221494	0.229127	0.204592	0.217815	0.203409	0.210294	0.194238	0.210525	0.208896	0.208103	0.201839	0.201122	0.194479	0.204072	0.204064	0.196712	0.224141	0.300944	0.322270	0.083604	0.196128	0.033795
22.930931	0.100833	0.015292	0.057500	3.669142	0.260527	0.221120	0.229289	0.204735	0.217844	0.203402	0.210320	0.194234	0.210530	0.208894	0.208102	0.201844	0.201124	0.194479	0.204076	0.204065	0.196716	0.224146	0.300884	0.322331	0.083604	0.196253	0.033778
22.945488	0.100833	0.015250	0.058208	3.666849	0.261025	0.220497	0.229155	0.204651	0.217873	0.203409	0.210364	0.194228	0.210542	0.208888	0.208102	0.201847	0.201128	0.194480	0.204079	0.204062	0.196714	0.224136	0.300799	0.322368	0.083601	0.196412	0.033762
22.961742	0.100667	0.015250	0.059042	3.664655	0.261136	0.219940	0.228935	0.204517	0.217925	0.203439	0.210421	0.194231	0.210564	0.208887	0.208104	0.201845	0.201135	0.194483	0.204079	0.204059	0.196718	0.224124	0.300716	0.322392	0.083595	0.196543	0.033743
22.976622	0.100833	0.015083	0.059542	3.665173	0.260733	0.219783	0.228870	0.204393	0.217946	0.203462	0.210454	0.194240	0.210580	0.208893	0.208110	0.201845	0.201138	0.194487	0.204080	0.204059	0.196738	0.224125	0.300684	0.322413	0.083591	0.196589	0.033727
22.990990	0.100833	0.015208	0.058750	3.665687	0.260383	0.219945	0.228936	0.204263	0.217917	0.203482	0.210468	0.194255	0.210586	0.208902	0.208116	0.201849	0.201139	0.194490	0.204082	0.204060	0.196754	0.224127	0.300651	0.322447	0.083587	0.196617	0.033712
23.005810	0.100667	0.015042	0.057917	3.665187	0.260292	0.220205	0.228870	0.204171	0.217867	0.203496	0.210482	0.194272	0.210591	0.208907	0.208120	0.201854	0.201136	0.194492	0.204085	0.204061	0.196755	0.224119	0.300594	0.322444	0.083582	0.196655	0.033698
23.020176	0.100750	0.015042	0.057333	3.663601	0.260125	0.220009	0.228695	0.204140	0.217785	0.203505	0.210477	0.194275	0.210596	0.208906	0.208116	0.201853	0.201133	0.194492	0.204083	0.204060	0.196748	0.224101	0.300522	0.322367	0.083577	0.196687	0.033684
23.034836	0.101000	0.015042	0.057458	3.662226	0.259941	0.219621	0.228493	0.204202	0.217674	0.203492	0.210446	0.194277	0.210589	0.208909	0.208113	0.201852	0.201129	0.194489	0.204078	0.204058	0.196743	0.224081	0.300476	0.322239	0.083573	0.196671	0.033672
23.050142	0.100833	0.015167	0.057708	3.663373	0.260060	0.219550	0.228491	0.204334	0.217608	0.203483	0.210419	0.194276	0.210583	0.208915	0.208113	0.201854	0.201127	0.194487	0.204073	0.204056	0.196749	0.224084	0.300468	0.322162	0.083567	0.196623	0.033660
23.065479	0.100750	0.015125	0.057542	3.666885	0.260555	0.219626	0.228459	0.204451	0.217589	0.203481	0.210409	0.194276	0.210589	0.208918	0.208116	0.201856	0.201126	0.194488	0.204075	0.204055	0.196753	0.224093	0.300477	0.322122	0.083563	0.196578	0.033649
23.080563	0.100917	0.015042	0.057167	3.668151	0.260665	0.219835	0.228453	0.204472	0.217606	0.203483	0.210416	0.194269	0.210593	0.208916	0.208117	0.201857	0.201127	0.194492	0.204080	0.204055	0.196752	0.224091	0.300558	0.322122	0.083559	0.196536	0.033637
23.094862	0.100667	0.015083	0.056375	3.667475	0.260737	0.219946	0.228240	0.204410	0.217578	0.203469	0.210409	0.194253	0.210584	0.208908	0.208112	0.201857	0.201126	0.194494	0.204082	0.204050	0.196745	0.224066	0.300632	0.322125	0.083558	0.196486	0.033628
23.111012	0.100667	0.015125	0.055708	3.667200	0.260703	0.220074	0.228039	0.204269	0.217528	0.203444	0.210391	0.194238	0.210572	0.208900	0.208106	0.201855	0.201123	0.194494	0.204081	0.204043	0.196738	0.224052	0.300638	0.322087	0.083558	0.196403	0.033619
23.126030	0.100833	0.015125	0.056042	3.667851	0.260226	0.219797	0.227934	0.204137	0.217474	0.203418	0.210372	0.194224	0.210561	0.208893	0.208102	0.201851	0.201119	0.194491	0.204078	0.204034	0.196730	0.224048	0.300627	0.321958	0.083558	0.196304	0.033612
23.140232	0.100667	0.015042	0.057542	3.668319	0.259925	0.219378	0.227845	0.204084	0.217495	0.203416	0.210361	0.194217	0.210557	0.208893	0.208101	0.201848	0.201118	0.194488	0.204075	0.204026	0.196723	0.224050	0.300617	0.321884	0.083558	0.196214	0.033606
23.154922	0.100792	0.015042	0.057417	3.668699	0.259726	0.219004	0.227654	0.204084	0.217531	0.203433	0.210367	0.194223	0.210567	0.208901	0.208105	0.201848	0.201121	0.194488	0.204077	0.204026	0.196719	0.224048	0.300625	0.321814	0.083557	0.196127	0.033601
23.170490	0.100833	0.015208	0.057917	3.670075	0.260232	0.218729	0.227630	0.204179	0.217615	0.203467	0.210391	0.194262	0.210587	0.208911	0.208119	0.201851	0.201125	0.194493	0.204086	0.204033	0.196722	0.224055	0.300658	0.321839	0.083555	0.196058	0.033595
23.185793	0.100917	0.015208	0.057167	3.672395	0.260689	0.219272	0.228025	0.204357	0.217651	0.203487	0.210408	0.194294	0.210598	0.208922	0.208130	0.201853	0.201131	0.194497	0.204091	0.204041	0.196728	0.224072	0.300719	0.321854	0.083554	0.196023	0.033587
23.200552	0.100917	0.015208	0.057083	3.674371	0.260854	0.219897	0.228644	0.204447	0.217631	0.203494	0.210403	0.194305	0.210594	0.208923	0.208130	0.201857	0.201133	0.194494	0.204089	0.204046	0.196736	0.224097	0.300774	0.321858	0.083552	0.196012	0.033579
23.215273	0.100917	0.015167	0.057708	3.676374	0.260815	0.220635	0.229443	0.204498	0.217589	0.203489	0.210397	0.194306	0.210591	0.208915	0.208122	0.201859	0.201134	0.194490	0.204087	0.204054	0.196737	0.224115	0.300820	0.321821	0.083550	0.196022	0.033573
